Feature_A,Feature_A_noConstant_Feature,Feature_B,Feature_B_noConstant_Feature,Feature_C,Feature_C_noConstant_Feature,Constant_Feature,Constant_Feature_noConstant_Feature,Random_Feature,Random_Feature_noConstant_Feature,Outcome,Outcome_noConstant_Feature
4963,4963,9926,9926,-4963,-4963,1,1,0.3262773928114455,0.3262773928114455,B,B
4964,4964,9928,9928,-4964,-4964,1,1,0.5969505020438537,0.5969505020438537,B,B
4965,4965,9930,9930,-4965,-4965,1,1,0.43776891024067943,0.43776891024067943,B,B
4966,4966,9932,9932,-4966,-4966,1,1,0.13693420145794777,0.13693420145794777,B,B
4967,4967,9934,9934,-4967,-4967,1,1,0.37191554683390426,0.37191554683390426,B,B
4968,4968,9936,9936,-4968,-4968,1,1,0.757386180140745,0.757386180140745,B,B
4970,4970,9940,9940,-4970,-4970,1,1,0.00924051649279356,0.00924051649279356,B,B
4972,4972,9944,9944,-4972,-4972,1,1,0.6407755814593067,0.6407755814593067,B,B
4973,4973,9946,9946,-4973,-4973,1,1,0.19397622441013063,0.19397622441013063,B,B
4974,4974,9948,9948,-4974,-4974,1,1,0.16654005021639173,0.16654005021639173,B,B
4975,4975,9950,9950,-4975,-4975,1,1,0.31281743702119547,0.31281743702119547,B,B
4977,4977,9954,9954,-4977,-4977,1,1,0.2245761542102518,0.2245761542102518,B,B
4978,4978,9956,9956,-4978,-4978,1,1,0.4097235088899881,0.4097235088899881,B,B
4979,4979,9958,9958,-4979,-4979,1,1,0.36232477094967863,0.36232477094967863,B,B
4981,4981,9962,9962,-4981,-4981,1,1,0.3430011558182321,0.3430011558182321,B,B
4982,4982,9964,9964,-4982,-4982,1,1,0.633151447596453,0.633151447596453,B,B
4983,4983,9966,9966,-4983,-4983,1,1,0.44841311793991356,0.44841311793991356,B,B
4984,4984,9968,9968,-4984,-4984,1,1,0.8019464360745319,0.8019464360745319,B,B
4986,4986,9972,9972,-4986,-4986,1,1,0.04953330271211609,0.04953330271211609,B,B
4987,4987,9974,9974,-4987,-4987,1,1,0.27270109856176106,0.27270109856176106,B,B
4988,4988,9976,9976,-4988,-4988,1,1,0.5626118902700754,0.5626118902700754,B,B
4989,4989,9978,9978,-4989,-4989,1,1,0.9322486517236339,0.9322486517236339,B,B
4991,4991,9982,9982,-4991,-4991,1,1,0.7987448737388673,0.7987448737388673,B,B
4992,4992,9984,9984,-4992,-4992,1,1,0.5341023995521663,0.5341023995521663,B,B
4993,4993,9986,9986,-4993,-4993,1,1,0.10647512646295954,0.10647512646295954,B,B
4995,4995,9990,9990,-4995,-4995,1,1,0.5609922417060799,0.5609922417060799,B,B
4996,4996,9992,9992,-4996,-4996,1,1,0.10555154477477979,0.10555154477477979,B,B
4997,4997,9994,9994,-4997,-4997,1,1,0.9201930690220608,0.9201930690220608,B,B
4998,4998,9996,9996,-4998,-4998,1,1,0.1115556901164001,0.1115556901164001,B,B
5000,5000,10000,10000,-5000,-5000,1,1,0.9067354290782608,0.9067354290782608,B,B
5001,5001,10002,10002,-5001,-5001,1,1,0.43059319489071934,0.43059319489071934,B,B
5003,5003,10006,10006,-5003,-5003,1,1,0.9574164356440963,0.9574164356440963,B,B
5004,5004,10008,10008,-5004,-5004,1,1,0.4121847021717532,0.4121847021717532,B,B
5006,5006,10012,10012,-5006,-5006,1,1,0.8786230003478238,0.8786230003478238,B,B
5008,5008,10016,10016,-5008,-5008,1,1,0.262466488845704,0.262466488845704,B,B
5009,5009,10018,10018,-5009,-5009,1,1,0.9194998872128227,0.9194998872128227,B,B
5012,5012,10024,10024,-5012,-5012,1,1,0.682829417607999,0.682829417607999,B,B
5013,5013,10026,10026,-5013,-5013,1,1,0.5188981729393266,0.5188981729393266,B,B
5014,5014,10028,10028,-5014,-5014,1,1,0.02219060758012037,0.02219060758012037,B,B
5017,5017,10034,10034,-5017,-5017,1,1,0.562134124524173,0.562134124524173,B,B
5018,5018,10036,10036,-5018,-5018,1,1,0.20173588022594446,0.20173588022594446,B,B
5020,5020,10040,10040,-5020,-5020,1,1,0.8136367986307003,0.8136367986307003,B,B
5021,5021,10042,10042,-5021,-5021,1,1,0.884791434136953,0.884791434136953,B,B
5022,5022,10044,10044,-5022,-5022,1,1,0.9657891877153757,0.9657891877153757,B,B
5023,5023,10046,10046,-5023,-5023,1,1,0.7764806578920971,0.7764806578920971,B,B
5024,5024,10048,10048,-5024,-5024,1,1,0.11510199422179168,0.11510199422179168,B,B
5025,5025,10050,10050,-5025,-5025,1,1,0.3107391865300533,0.3107391865300533,B,B
5026,5026,10052,10052,-5026,-5026,1,1,0.6839306613963237,0.6839306613963237,B,B
5027,5027,10054,10054,-5027,-5027,1,1,0.41958033925314664,0.41958033925314664,B,B
5031,5031,10062,10062,-5031,-5031,1,1,0.012643925149396718,0.012643925149396718,B,B
5034,5034,10068,10068,-5034,-5034,1,1,0.8916265342658085,0.8916265342658085,B,B
5035,5035,10070,10070,-5035,-5035,1,1,0.5120026893394399,0.5120026893394399,B,B
5036,5036,10072,10072,-5036,-5036,1,1,0.8254133972537256,0.8254133972537256,B,B
5037,5037,10074,10074,-5037,-5037,1,1,0.7055283882747775,0.7055283882747775,B,B
5038,5038,10076,10076,-5038,-5038,1,1,0.2847197834972628,0.2847197834972628,B,B
5040,5040,10080,10080,-5040,-5040,1,1,0.9376084272053099,0.9376084272053099,B,B
5041,5041,10082,10082,-5041,-5041,1,1,0.9389433035739567,0.9389433035739567,B,B
5043,5043,10086,10086,-5043,-5043,1,1,0.6784070282561983,0.6784070282561983,B,B
5047,5047,10094,10094,-5047,-5047,1,1,0.5477938669300854,0.5477938669300854,B,B
5048,5048,10096,10096,-5048,-5048,1,1,0.24328771776359814,0.24328771776359814,B,B
5052,5052,10104,10104,-5052,-5052,1,1,0.5635797145411032,0.5635797145411032,B,B
5055,5055,10110,10110,-5055,-5055,1,1,0.528013292598277,0.528013292598277,B,B
5057,5057,10114,10114,-5057,-5057,1,1,0.7814922548239291,0.7814922548239291,B,B
5058,5058,10116,10116,-5058,-5058,1,1,0.03159959461259032,0.03159959461259032,B,B
5059,5059,10118,10118,-5059,-5059,1,1,0.19690623956512054,0.19690623956512054,B,B
5060,5060,10120,10120,-5060,-5060,1,1,0.6827853963175092,0.6827853963175092,B,B
5062,5062,10124,10124,-5062,-5062,1,1,0.7748697655261979,0.7748697655261979,B,B
5063,5063,10126,10126,-5063,-5063,1,1,0.9829791113065866,0.9829791113065866,B,B
5064,5064,10128,10128,-5064,-5064,1,1,0.21418072302589075,0.21418072302589075,B,B
5065,5065,10130,10130,-5065,-5065,1,1,0.7841788551607999,0.7841788551607999,B,B
5066,5066,10132,10132,-5066,-5066,1,1,0.11245072755773611,0.11245072755773611,B,B
5069,5069,10138,10138,-5069,-5069,1,1,0.12035785773145524,0.12035785773145524,B,B
5070,5070,10140,10140,-5070,-5070,1,1,0.783920273623537,0.783920273623537,B,B
5071,5071,10142,10142,-5071,-5071,1,1,0.5557964473274616,0.5557964473274616,B,B
5073,5073,10146,10146,-5073,-5073,1,1,0.018561802823574003,0.018561802823574003,B,B
5075,5075,10150,10150,-5075,-5075,1,1,0.644551941236438,0.644551941236438,B,B
5076,5076,10152,10152,-5076,-5076,1,1,0.08027699791268983,0.08027699791268983,B,B
5077,5077,10154,10154,-5077,-5077,1,1,0.3465594940448139,0.3465594940448139,B,B
5079,5079,10158,10158,-5079,-5079,1,1,0.8423548706360794,0.8423548706360794,B,B
5081,5081,10162,10162,-5081,-5081,1,1,0.6464204754510277,0.6464204754510277,B,B
5082,5082,10164,10164,-5082,-5082,1,1,0.0038644681598412056,0.0038644681598412056,B,B
5083,5083,10166,10166,-5083,-5083,1,1,0.30240357630130055,0.30240357630130055,B,B
5084,5084,10168,10168,-5084,-5084,1,1,0.3484728635110089,0.3484728635110089,B,B
5085,5085,10170,10170,-5085,-5085,1,1,0.07361914652553514,0.07361914652553514,B,B
5086,5086,10172,10172,-5086,-5086,1,1,0.1838805430006134,0.1838805430006134,B,B
5087,5087,10174,10174,-5087,-5087,1,1,0.9756775332268532,0.9756775332268532,B,B
5088,5088,10176,10176,-5088,-5088,1,1,0.604346245870464,0.604346245870464,B,B
5091,5091,10182,10182,-5091,-5091,1,1,0.25731261184060406,0.25731261184060406,B,B
5092,5092,10184,10184,-5092,-5092,1,1,0.8480355220631912,0.8480355220631912,B,B
5094,5094,10188,10188,-5094,-5094,1,1,0.9315225935245267,0.9315225935245267,B,B
5095,5095,10190,10190,-5095,-5095,1,1,0.48053246742630973,0.48053246742630973,B,B
5096,5096,10192,10192,-5096,-5096,1,1,0.30432256399866897,0.30432256399866897,B,B
5097,5097,10194,10194,-5097,-5097,1,1,0.6722148404872159,0.6722148404872159,B,B
5098,5098,10196,10196,-5098,-5098,1,1,0.6859160555383759,0.6859160555383759,B,B
5099,5099,10198,10198,-5099,-5099,1,1,0.6779816748149295,0.6779816748149295,B,B
5100,5100,10200,10200,-5100,-5100,1,1,0.46237149565218905,0.46237149565218905,B,B
5101,5101,10202,10202,-5101,-5101,1,1,0.5176329572974351,0.5176329572974351,B,B
5102,5102,10204,10204,-5102,-5102,1,1,0.9914186346408012,0.9914186346408012,B,B
5105,5105,10210,10210,-5105,-5105,1,1,0.43919592597194634,0.43919592597194634,B,B
5106,5106,10212,10212,-5106,-5106,1,1,0.4298142285252178,0.4298142285252178,B,B
5107,5107,10214,10214,-5107,-5107,1,1,0.49800714512846356,0.49800714512846356,B,B
5108,5108,10216,10216,-5108,-5108,1,1,0.060813072542556856,0.060813072542556856,B,B
5109,5109,10218,10218,-5109,-5109,1,1,0.4937763411879461,0.4937763411879461,B,B
5110,5110,10220,10220,-5110,-5110,1,1,0.6709406138296423,0.6709406138296423,B,B
5111,5111,10222,10222,-5111,-5111,1,1,0.3353390547112788,0.3353390547112788,B,B
5112,5112,10224,10224,-5112,-5112,1,1,0.8924871242964375,0.8924871242964375,B,B
5115,5115,10230,10230,-5115,-5115,1,1,0.3114886265801534,0.3114886265801534,B,B
5117,5117,10234,10234,-5117,-5117,1,1,0.21796761133435516,0.21796761133435516,B,B
5121,5121,10242,10242,-5121,-5121,1,1,0.7133041579677794,0.7133041579677794,B,B
5122,5122,10244,10244,-5122,-5122,1,1,0.02754168296647752,0.02754168296647752,B,B
5124,5124,10248,10248,-5124,-5124,1,1,0.76998406570181,0.76998406570181,B,B
5125,5125,10250,10250,-5125,-5125,1,1,0.25287539891390054,0.25287539891390054,B,B
5126,5126,10252,10252,-5126,-5126,1,1,0.9703488272629368,0.9703488272629368,B,B
5128,5128,10256,10256,-5128,-5128,1,1,0.3186925694937932,0.3186925694937932,B,B
5129,5129,10258,10258,-5129,-5129,1,1,0.31068549984656413,0.31068549984656413,B,B
5130,5130,10260,10260,-5130,-5130,1,1,0.48187980532892516,0.48187980532892516,B,B
5131,5131,10262,10262,-5131,-5131,1,1,0.4652189321370198,0.4652189321370198,B,B
5134,5134,10268,10268,-5134,-5134,1,1,0.413578812644413,0.413578812644413,B,B
5137,5137,10274,10274,-5137,-5137,1,1,0.17844719830068378,0.17844719830068378,B,B
5138,5138,10276,10276,-5138,-5138,1,1,0.49929303431519156,0.49929303431519156,B,B
5141,5141,10282,10282,-5141,-5141,1,1,0.7427183192860249,0.7427183192860249,B,B
5142,5142,10284,10284,-5142,-5142,1,1,0.9674124626397665,0.9674124626397665,B,B
5146,5146,10292,10292,-5146,-5146,1,1,0.9723225626358353,0.9723225626358353,B,B
5147,5147,10294,10294,-5147,-5147,1,1,0.7237732355990221,0.7237732355990221,B,B
5149,5149,10298,10298,-5149,-5149,1,1,0.9151422605590067,0.9151422605590067,B,B
5152,5152,10304,10304,-5152,-5152,1,1,0.42097464631320736,0.42097464631320736,B,B
5153,5153,10306,10306,-5153,-5153,1,1,0.3690352179289331,0.3690352179289331,B,B
5155,5155,10310,10310,-5155,-5155,1,1,0.4494962817103605,0.4494962817103605,B,B
5156,5156,10312,10312,-5156,-5156,1,1,0.20745433119394274,0.20745433119394274,B,B
5157,5157,10314,10314,-5157,-5157,1,1,0.1469247313166352,0.1469247313166352,B,B
5158,5158,10316,10316,-5158,-5158,1,1,0.6172013218821374,0.6172013218821374,B,B
5159,5159,10318,10318,-5159,-5159,1,1,0.06726181867842618,0.06726181867842618,B,B
5161,5161,10322,10322,-5161,-5161,1,1,0.9888370155748482,0.9888370155748482,B,B
5162,5162,10324,10324,-5162,-5162,1,1,0.9369660301929553,0.9369660301929553,B,B
5163,5163,10326,10326,-5163,-5163,1,1,0.8875328557714467,0.8875328557714467,B,B
5164,5164,10328,10328,-5164,-5164,1,1,0.49763149434794873,0.49763149434794873,B,B
5168,5168,10336,10336,-5168,-5168,1,1,0.5655382275848319,0.5655382275848319,B,B
5169,5169,10338,10338,-5169,-5169,1,1,0.2665793155111892,0.2665793155111892,B,B
5171,5171,10342,10342,-5171,-5171,1,1,0.6517063011914207,0.6517063011914207,B,B
5172,5172,10344,10344,-5172,-5172,1,1,0.7768471266550337,0.7768471266550337,B,B
5173,5173,10346,10346,-5173,-5173,1,1,0.515609472998354,0.515609472998354,B,B
5175,5175,10350,10350,-5175,-5175,1,1,0.9213592811539177,0.9213592811539177,B,B
5176,5176,10352,10352,-5176,-5176,1,1,0.7962584322056003,0.7962584322056003,B,B
5178,5178,10356,10356,-5178,-5178,1,1,0.7599671551270546,0.7599671551270546,B,B
5179,5179,10358,10358,-5179,-5179,1,1,0.8605455592355732,0.8605455592355732,B,B
5185,5185,10370,10370,-5185,-5185,1,1,0.7279528088491112,0.7279528088491112,B,B
5187,5187,10374,10374,-5187,-5187,1,1,0.19923456475364842,0.19923456475364842,B,B
5188,5188,10376,10376,-5188,-5188,1,1,0.359796574058346,0.359796574058346,B,B
5189,5189,10378,10378,-5189,-5189,1,1,0.38716836624017115,0.38716836624017115,B,B
5190,5190,10380,10380,-5190,-5190,1,1,0.5801877951753284,0.5801877951753284,B,B
5193,5193,10386,10386,-5193,-5193,1,1,0.9593351041044681,0.9593351041044681,B,B
5196,5196,10392,10392,-5196,-5196,1,1,0.6558084229173501,0.6558084229173501,B,B
5199,5199,10398,10398,-5199,-5199,1,1,0.5462217795520422,0.5462217795520422,B,B
5200,5200,10400,10400,-5200,-5200,1,1,0.4948280441533649,0.4948280441533649,B,B
5201,5201,10402,10402,-5201,-5201,1,1,0.3716245861600971,0.3716245861600971,B,B
5202,5202,10404,10404,-5202,-5202,1,1,0.2967960248461693,0.2967960248461693,B,B
5204,5204,10408,10408,-5204,-5204,1,1,0.6887134298759047,0.6887134298759047,B,B
5205,5205,10410,10410,-5205,-5205,1,1,0.058795723565836955,0.058795723565836955,B,B
5207,5207,10414,10414,-5207,-5207,1,1,0.45477487592179056,0.45477487592179056,B,B
5209,5209,10418,10418,-5209,-5209,1,1,0.7965131376386518,0.7965131376386518,B,B
5211,5211,10422,10422,-5211,-5211,1,1,0.7331591309377596,0.7331591309377596,B,B
5213,5213,10426,10426,-5213,-5213,1,1,0.7539935917258698,0.7539935917258698,B,B
5214,5214,10428,10428,-5214,-5214,1,1,0.2451958536913026,0.2451958536913026,B,B
5215,5215,10430,10430,-5215,-5215,1,1,0.858401656649973,0.858401656649973,B,B
5217,5217,10434,10434,-5217,-5217,1,1,0.634139500045997,0.634139500045997,B,B
5218,5218,10436,10436,-5218,-5218,1,1,0.6973876751610439,0.6973876751610439,B,B
5219,5219,10438,10438,-5219,-5219,1,1,0.7869844004251261,0.7869844004251261,B,B
5220,5220,10440,10440,-5220,-5220,1,1,0.45994549243038774,0.45994549243038774,B,B
5221,5221,10442,10442,-5221,-5221,1,1,0.959236166880393,0.959236166880393,B,B
5222,5222,10444,10444,-5222,-5222,1,1,0.8300377841572827,0.8300377841572827,B,B
5223,5223,10446,10446,-5223,-5223,1,1,0.7577554163319385,0.7577554163319385,B,B
5225,5225,10450,10450,-5225,-5225,1,1,0.7282848412022443,0.7282848412022443,B,B
5226,5226,10452,10452,-5226,-5226,1,1,0.7679502032727136,0.7679502032727136,B,B
5227,5227,10454,10454,-5227,-5227,1,1,0.6910349198461396,0.6910349198461396,B,B
5228,5228,10456,10456,-5228,-5228,1,1,0.9766927073931065,0.9766927073931065,B,B
5229,5229,10458,10458,-5229,-5229,1,1,0.6673869202339174,0.6673869202339174,B,B
5230,5230,10460,10460,-5230,-5230,1,1,0.8751317713251588,0.8751317713251588,B,B
5231,5231,10462,10462,-5231,-5231,1,1,0.8252737385693479,0.8252737385693479,B,B
5233,5233,10466,10466,-5233,-5233,1,1,0.10150283974945928,0.10150283974945928,B,B
5234,5234,10468,10468,-5234,-5234,1,1,0.04019926292814746,0.04019926292814746,B,B
5235,5235,10470,10470,-5235,-5235,1,1,0.31800526450220323,0.31800526450220323,B,B
5236,5236,10472,10472,-5236,-5236,1,1,0.292671253284019,0.292671253284019,B,B
5237,5237,10474,10474,-5237,-5237,1,1,0.25323213764432206,0.25323213764432206,B,B
5239,5239,10478,10478,-5239,-5239,1,1,0.968413753241587,0.968413753241587,B,B
5241,5241,10482,10482,-5241,-5241,1,1,0.6741377661094434,0.6741377661094434,B,B
5242,5242,10484,10484,-5242,-5242,1,1,0.33712105438423867,0.33712105438423867,B,B
5243,5243,10486,10486,-5243,-5243,1,1,0.4581373448796596,0.4581373448796596,B,B
5245,5245,10490,10490,-5245,-5245,1,1,0.9905012529700743,0.9905012529700743,B,B
5246,5246,10492,10492,-5246,-5246,1,1,0.8879779613685668,0.8879779613685668,B,B
5247,5247,10494,10494,-5247,-5247,1,1,0.6117022051349994,0.6117022051349994,B,B
5249,5249,10498,10498,-5249,-5249,1,1,0.24529649690387734,0.24529649690387734,B,B
5250,5250,10500,10500,-5250,-5250,1,1,0.20774030903933272,0.20774030903933272,B,B
5251,5251,10502,10502,-5251,-5251,1,1,0.5988967619608134,0.5988967619608134,B,B
5252,5252,10504,10504,-5252,-5252,1,1,0.3089589209507252,0.3089589209507252,B,B
5255,5255,10510,10510,-5255,-5255,1,1,0.8413547776195495,0.8413547776195495,B,B
5256,5256,10512,10512,-5256,-5256,1,1,0.3337705511125998,0.3337705511125998,B,B
5257,5257,10514,10514,-5257,-5257,1,1,0.7794615005085503,0.7794615005085503,B,B
5258,5258,10516,10516,-5258,-5258,1,1,0.333809694317615,0.333809694317615,B,B
5259,5259,10518,10518,-5259,-5259,1,1,0.041030301877507114,0.041030301877507114,B,B
5260,5260,10520,10520,-5260,-5260,1,1,0.005142066043647753,0.005142066043647753,B,B
5261,5261,10522,10522,-5261,-5261,1,1,0.6845533935684344,0.6845533935684344,B,B
5263,5263,10526,10526,-5263,-5263,1,1,0.9464806417321517,0.9464806417321517,B,B
5264,5264,10528,10528,-5264,-5264,1,1,0.9806654912541343,0.9806654912541343,B,B
5265,5265,10530,10530,-5265,-5265,1,1,0.7949444088188977,0.7949444088188977,B,B
5267,5267,10534,10534,-5267,-5267,1,1,0.4028588404758665,0.4028588404758665,B,B
5268,5268,10536,10536,-5268,-5268,1,1,0.297543066550748,0.297543066550748,B,B
5272,5272,10544,10544,-5272,-5272,1,1,0.2723382349153105,0.2723382349153105,B,B
5273,5273,10546,10546,-5273,-5273,1,1,0.7046887811331973,0.7046887811331973,B,B
5275,5275,10550,10550,-5275,-5275,1,1,0.40171265786150945,0.40171265786150945,B,B
5276,5276,10552,10552,-5276,-5276,1,1,0.4158648208677945,0.4158648208677945,B,B
5279,5279,10558,10558,-5279,-5279,1,1,0.12880021754999882,0.12880021754999882,B,B
5281,5281,10562,10562,-5281,-5281,1,1,0.017944709135107373,0.017944709135107373,B,B
5282,5282,10564,10564,-5282,-5282,1,1,0.5424502190112223,0.5424502190112223,B,B
5283,5283,10566,10566,-5283,-5283,1,1,0.935343147774676,0.935343147774676,B,B
5284,5284,10568,10568,-5284,-5284,1,1,0.3191760439314729,0.3191760439314729,B,B
5285,5285,10570,10570,-5285,-5285,1,1,0.8500513685128689,0.8500513685128689,B,B
5286,5286,10572,10572,-5286,-5286,1,1,0.08897187406534224,0.08897187406534224,B,B
5288,5288,10576,10576,-5288,-5288,1,1,0.5474310560381561,0.5474310560381561,B,B
5289,5289,10578,10578,-5289,-5289,1,1,0.4973691599921024,0.4973691599921024,B,B
5291,5291,10582,10582,-5291,-5291,1,1,0.9676018927879888,0.9676018927879888,B,B
5292,5292,10584,10584,-5292,-5292,1,1,0.5063269923336527,0.5063269923336527,B,B
5293,5293,10586,10586,-5293,-5293,1,1,0.42198245316583705,0.42198245316583705,B,B
5294,5294,10588,10588,-5294,-5294,1,1,0.5059244704888207,0.5059244704888207,B,B
5295,5295,10590,10590,-5295,-5295,1,1,0.4079455424708319,0.4079455424708319,B,B
5297,5297,10594,10594,-5297,-5297,1,1,0.7261720079225455,0.7261720079225455,B,B
5298,5298,10596,10596,-5298,-5298,1,1,0.26791662323615784,0.26791662323615784,B,B
5299,5299,10598,10598,-5299,-5299,1,1,0.00025782913152760933,0.00025782913152760933,B,B
5300,5300,10600,10600,-5300,-5300,1,1,0.8312226946047152,0.8312226946047152,B,B
5301,5301,10602,10602,-5301,-5301,1,1,0.7365441904328571,0.7365441904328571,B,B
5302,5302,10604,10604,-5302,-5302,1,1,0.0072491294419007035,0.0072491294419007035,B,B
5303,5303,10606,10606,-5303,-5303,1,1,0.05054971813614706,0.05054971813614706,B,B
5304,5304,10608,10608,-5304,-5304,1,1,0.854951102309078,0.854951102309078,B,B
5305,5305,10610,10610,-5305,-5305,1,1,0.7228613441772107,0.7228613441772107,B,B
5306,5306,10612,10612,-5306,-5306,1,1,0.19813570170569872,0.19813570170569872,B,B
5307,5307,10614,10614,-5307,-5307,1,1,0.8250824835402407,0.8250824835402407,B,B
5308,5308,10616,10616,-5308,-5308,1,1,0.36881290861601956,0.36881290861601956,B,B
5310,5310,10620,10620,-5310,-5310,1,1,0.3762621344339553,0.3762621344339553,B,B
5311,5311,10622,10622,-5311,-5311,1,1,0.43804826050407264,0.43804826050407264,B,B
5313,5313,10626,10626,-5313,-5313,1,1,0.7315582004647758,0.7315582004647758,B,B
5314,5314,10628,10628,-5314,-5314,1,1,0.7659992315351735,0.7659992315351735,B,B
5315,5315,10630,10630,-5315,-5315,1,1,0.5650999856856096,0.5650999856856096,B,B
5318,5318,10636,10636,-5318,-5318,1,1,0.9852067723458788,0.9852067723458788,B,B
5319,5319,10638,10638,-5319,-5319,1,1,0.9184435747391664,0.9184435747391664,B,B
5320,5320,10640,10640,-5320,-5320,1,1,0.19980029149085,0.19980029149085,B,B
5321,5321,10642,10642,-5321,-5321,1,1,0.8191547845378069,0.8191547845378069,B,B
5322,5322,10644,10644,-5322,-5322,1,1,0.32038898629500934,0.32038898629500934,B,B
5323,5323,10646,10646,-5323,-5323,1,1,0.8880253369270723,0.8880253369270723,B,B
5324,5324,10648,10648,-5324,-5324,1,1,0.1522446809046517,0.1522446809046517,B,B
5329,5329,10658,10658,-5329,-5329,1,1,0.9229100714127212,0.9229100714127212,B,B
5330,5330,10660,10660,-5330,-5330,1,1,0.7182950323635735,0.7182950323635735,B,B
5331,5331,10662,10662,-5331,-5331,1,1,0.6379673495418103,0.6379673495418103,B,B
5332,5332,10664,10664,-5332,-5332,1,1,0.13098179898039874,0.13098179898039874,B,B
5333,5333,10666,10666,-5333,-5333,1,1,0.24959270952351753,0.24959270952351753,B,B
5334,5334,10668,10668,-5334,-5334,1,1,0.4871572354510372,0.4871572354510372,B,B
5335,5335,10670,10670,-5335,-5335,1,1,0.5961426391453224,0.5961426391453224,B,B
5336,5336,10672,10672,-5336,-5336,1,1,0.7641708937861335,0.7641708937861335,B,B
5337,5337,10674,10674,-5337,-5337,1,1,0.43627523459015205,0.43627523459015205,B,B
5338,5338,10676,10676,-5338,-5338,1,1,0.08849609633675415,0.08849609633675415,B,B
5339,5339,10678,10678,-5339,-5339,1,1,0.8707089475815756,0.8707089475815756,B,B
5340,5340,10680,10680,-5340,-5340,1,1,0.2855923509510535,0.2855923509510535,B,B
5341,5341,10682,10682,-5341,-5341,1,1,0.5910794074708983,0.5910794074708983,B,B
5342,5342,10684,10684,-5342,-5342,1,1,0.9291971343228761,0.9291971343228761,B,B
5343,5343,10686,10686,-5343,-5343,1,1,0.48309060049537966,0.48309060049537966,B,B
5344,5344,10688,10688,-5344,-5344,1,1,0.46336503386560157,0.46336503386560157,B,B
5346,5346,10692,10692,-5346,-5346,1,1,0.7798201497731678,0.7798201497731678,B,B
5347,5347,10694,10694,-5347,-5347,1,1,0.5094860091327965,0.5094860091327965,B,B
5348,5348,10696,10696,-5348,-5348,1,1,0.6314054399725529,0.6314054399725529,B,B
5349,5349,10698,10698,-5349,-5349,1,1,0.13386777078555245,0.13386777078555245,B,B
5352,5352,10704,10704,-5352,-5352,1,1,0.5853912887484604,0.5853912887484604,B,B
5353,5353,10706,10706,-5353,-5353,1,1,0.34851472648405835,0.34851472648405835,B,B
5354,5354,10708,10708,-5354,-5354,1,1,0.6540235784440876,0.6540235784440876,B,B
5355,5355,10710,10710,-5355,-5355,1,1,0.1864636541021244,0.1864636541021244,B,B
5356,5356,10712,10712,-5356,-5356,1,1,0.04513057958808797,0.04513057958808797,B,B
5358,5358,10716,10716,-5358,-5358,1,1,0.6320895840141361,0.6320895840141361,B,B
5360,5360,10720,10720,-5360,-5360,1,1,0.6552689501097508,0.6552689501097508,B,B
5363,5363,10726,10726,-5363,-5363,1,1,0.5742903008873838,0.5742903008873838,B,B
5366,5366,10732,10732,-5366,-5366,1,1,0.5657443889012006,0.5657443889012006,B,B
5369,5369,10738,10738,-5369,-5369,1,1,0.4347344735905472,0.4347344735905472,B,B
5371,5371,10742,10742,-5371,-5371,1,1,0.40744652735819487,0.40744652735819487,B,B
5373,5373,10746,10746,-5373,-5373,1,1,0.47941708710779085,0.47941708710779085,B,B
5374,5374,10748,10748,-5374,-5374,1,1,0.48816583194588226,0.48816583194588226,B,B
5375,5375,10750,10750,-5375,-5375,1,1,0.2606584883943178,0.2606584883943178,B,B
5376,5376,10752,10752,-5376,-5376,1,1,0.25056553078039856,0.25056553078039856,B,B
5377,5377,10754,10754,-5377,-5377,1,1,0.1656707933833106,0.1656707933833106,B,B
5378,5378,10756,10756,-5378,-5378,1,1,0.8542820538864749,0.8542820538864749,B,B
5379,5379,10758,10758,-5379,-5379,1,1,0.09879660300285142,0.09879660300285142,B,B
5380,5380,10760,10760,-5380,-5380,1,1,0.5561310788154702,0.5561310788154702,B,B
5382,5382,10764,10764,-5382,-5382,1,1,0.5776050629398807,0.5776050629398807,B,B
5383,5383,10766,10766,-5383,-5383,1,1,0.7663031381881288,0.7663031381881288,B,B
5384,5384,10768,10768,-5384,-5384,1,1,0.6312768020785939,0.6312768020785939,B,B
5386,5386,10772,10772,-5386,-5386,1,1,0.8705554787870751,0.8705554787870751,B,B
5389,5389,10778,10778,-5389,-5389,1,1,0.43700908508296155,0.43700908508296155,B,B
5390,5390,10780,10780,-5390,-5390,1,1,0.8813530789147427,0.8813530789147427,B,B
5391,5391,10782,10782,-5391,-5391,1,1,0.8452401521238779,0.8452401521238779,B,B
5392,5392,10784,10784,-5392,-5392,1,1,0.4769378478529497,0.4769378478529497,B,B
5394,5394,10788,10788,-5394,-5394,1,1,0.6284418930190802,0.6284418930190802,B,B
5396,5396,10792,10792,-5396,-5396,1,1,0.9692655068077941,0.9692655068077941,B,B
5397,5397,10794,10794,-5397,-5397,1,1,0.37257482937330944,0.37257482937330944,B,B
5398,5398,10796,10796,-5398,-5398,1,1,0.1372729920356307,0.1372729920356307,B,B
5399,5399,10798,10798,-5399,-5399,1,1,0.8808305854430123,0.8808305854430123,B,B
5401,5401,10802,10802,-5401,-5401,1,1,0.1642179800646837,0.1642179800646837,B,B
5402,5402,10804,10804,-5402,-5402,1,1,0.6391710333845623,0.6391710333845623,B,B
