Feature_A,Feature_A_noFeature_B,Feature_B,Feature_B_noFeature_B,Feature_C,Feature_C_noFeature_B,Constant_Feature,Constant_Feature_noFeature_B,Random_Feature,Random_Feature_noFeature_B,Outcome,Outcome_noFeature_B
5081,2808,10162,7186,-5081,-3186,1,1,0.883515452282376,0.9043969201407271,B,B
5082,2809,10164,7186,-5082,-3188,1,1,0.23893796124262956,0.23860432736567105,B,B
5083,2810,10166,7186,-5083,-3189,1,1,0.8659118460674466,0.8689264429483963,B,B
5085,2811,10170,7186,-5085,-3190,1,1,0.6497322668726261,0.6463417342976022,B,B
5086,2812,10172,7186,-5086,-3191,1,1,0.8798765022005014,0.8936795348799073,B,B
5089,2814,10178,7186,-5089,-3192,1,1,0.6996651479820857,0.6960780877628314,B,B
5090,2819,10180,7186,-5090,-3195,1,1,0.041332957027450434,0.04852163040416935,B,B
5091,2819,10182,7186,-5091,-3195,1,1,0.6740865245491036,0.6698489290101762,B,B
5092,2820,10184,7186,-5092,-3197,1,1,0.41431852635339084,0.44730495999430764,B,B
5093,2821,10186,7186,-5093,-3198,1,1,0.48869115419489395,0.5101714442624968,B,B
5094,2822,10188,7186,-5094,-3199,1,1,0.40469466704716217,0.43749042141262795,B,B
5095,2823,10190,7186,-5095,-3201,1,1,0.8298604128294039,0.842728536346872,B,B
5098,2827,10196,7186,-5098,-3204,1,1,0.1572514919098411,0.18051239965326915,B,B
5099,2829,10198,7186,-5099,-3205,1,1,0.29283893826205587,0.33952239001583573,B,B
5100,2829,10200,7186,-5100,-3205,1,1,0.24338030796974208,0.24338030796974208,B,B
5101,2833,10202,7186,-5101,-3206,1,1,0.5415846752911478,0.5415846752911478,B,B
5103,2834,10206,7186,-5103,-3207,1,1,0.07382230544240287,0.09412769060917414,B,B
5104,2835,10208,7186,-5104,-3210,1,1,0.5880531791016704,0.5880531791016704,B,B
5105,2836,10210,7186,-5105,-3211,1,1,0.35329008880234547,0.4058773418398083,B,B
5106,2837,10212,7186,-5106,-3213,1,1,0.058181692487451975,0.07455467081615108,B,B
5107,2839,10214,7186,-5107,-3214,1,1,0.7383400350927948,0.7567067748547494,B,B
5108,2840,10216,7186,-5108,-3216,1,1,0.013662274872456304,0.016044092105171326,B,B
5109,2840,10218,7186,-5109,-3216,1,1,0.718023566942232,0.7278656981602999,B,B
5112,2842,10224,7186,-5112,-3217,1,1,0.8542451816819935,0.8604389612096618,B,B
5113,2843,10226,7186,-5113,-3218,1,1,0.12352930229055847,0.13909919586999575,B,B
5114,2844,10228,7186,-5114,-3219,1,1,0.1525757986100147,0.17250576268993667,B,B
5115,2845,10230,7186,-5115,-3223,1,1,0.15055554938693927,0.16510630606638088,B,B
5116,2848,10232,7186,-5116,-3225,1,1,0.8824135213166181,0.9029719541958754,B,B
5117,2849,10234,7186,-5117,-3227,1,1,0.26968930207507624,0.2926868978829027,B,B
5118,2849,10236,7186,-5118,-3227,1,1,0.5841209371233126,0.5803660351829207,B,B
5119,2850,10238,7186,-5119,-3228,1,1,0.2769225696988191,0.30182243219740146,B,B
5120,2854,10240,7186,-5120,-3230,1,1,0.2930197643435849,0.34130972623569644,B,B
5121,2855,10242,7186,-5121,-3231,1,1,0.5996679750362574,0.603780334896824,B,B
5123,2856,10246,7186,-5123,-3233,1,1,0.0719118256897806,0.08688639997486514,B,B
5126,2858,10252,7186,-5126,-3234,1,1,0.28280060323764633,0.31581250837759134,B,B
5128,2859,10256,7186,-5128,-3235,1,1,0.8976674909553497,0.9252363068042716,B,B
5130,2859,10260,7186,-5130,-3235,1,1,0.12927947353746372,0.14104148424720753,B,B
5131,2862,10262,7186,-5131,-3239,1,1,0.8770843093567904,0.8852113150698214,B,B
5132,2863,10264,7186,-5132,-3240,1,1,0.7135993102397017,0.7274907487570267,B,B
5133,2864,10266,7186,-5133,-3243,1,1,0.4763097637965513,0.49993713751620694,B,B
5134,2866,10268,7186,-5134,-3244,1,1,0.6930861601126387,0.6945155977988335,B,B
5135,2867,10270,7186,-5135,-3245,1,1,0.9062944343162483,0.9302314128858158,B,B
5136,2868,10272,7186,-5136,-3246,1,1,0.07306490528138465,0.09309896950611685,B,B
5137,2868,10274,7186,-5137,-3246,1,1,0.6640646450198907,0.6647295682870051,B,B
5138,2869,10276,7186,-5138,-3247,1,1,0.4992073073260892,0.5106209368685756,B,B
5139,2871,10278,7186,-5139,-3248,1,1,0.4120087898677447,0.44011053017510116,B,B
5142,2872,10284,7186,-5142,-3249,1,1,0.888320034163066,0.9099482488617106,B,B
5143,2873,10286,7186,-5143,-3250,1,1,0.8741593131476967,0.8819064278022691,B,B
5144,2876,10288,7186,-5144,-3252,1,1,0.7598556874731942,0.7803108024205748,B,B
5146,2877,10292,7186,-5146,-3254,1,1,0.13697427561969944,0.15649203068923745,B,B
5148,2877,10296,7186,-5148,-3254,1,1,0.38034641837778393,0.42448085266597657,B,B
5149,2878,10298,7186,-5149,-3258,1,1,0.8934336609345754,0.9252363068042716,B,B
5150,2882,10300,7186,-5150,-3260,1,1,0.2698511528018731,0.2926868978829027,B,B
5151,2884,10302,7186,-5151,-3262,1,1,0.07596911227587211,0.1021873694511286,B,B
5154,2887,10308,7186,-5154,-3263,1,1,0.7639893556920606,0.7825274309181992,B,B
5155,2889,10310,7186,-5155,-3264,1,1,0.1625020030400498,0.18051239965326915,B,B
5156,2893,10312,7186,-5156,-3265,1,1,0.15208755279451225,0.17051549911377728,B,B
5157,2893,10314,7186,-5157,-3265,1,1,0.7553195129423483,0.7750692116684814,B,B
5158,2894,10316,7186,-5158,-3266,1,1,0.7542939959199814,0.7662524140463154,B,B
5159,2896,10318,7186,-5159,-3267,1,1,0.34783987562122776,0.3994926474062215,B,B
5160,2898,10320,7186,-5160,-3268,1,1,0.5286168505312635,0.5342509451633768,B,B
5161,2899,10322,7186,-5161,-3270,1,1,0.449103396110078,0.496388161710013,B,B
5164,2900,10328,7186,-5164,-3271,1,1,0.5136883459873326,0.5300522225750692,B,B
5166,2901,10332,7186,-5166,-3273,1,1,0.4232342153914803,0.45162097316133043,B,B
5168,2901,10336,7186,-5168,-3273,1,1,0.32589276874461215,0.3847362545009849,B,B
5171,2903,10342,7186,-5171,-3274,1,1,0.2880541327897349,0.323764572400163,B,B
5177,2905,10354,7186,-5177,-3279,1,1,0.30843276459882296,0.36265753310929716,B,B
5178,2906,10356,7186,-5178,-3280,1,1,0.331790233851717,0.38703361459027685,B,B
5179,2907,10358,7186,-5179,-3281,1,1,0.07419935321149618,0.09637025062913651,B,B
5180,2908,10360,7186,-5180,-3282,1,1,0.13232615098632317,0.15649203068923745,B,B
5181,2909,10362,7186,-5181,-3286,1,1,0.5952662502677721,0.5997819909809575,B,B
5182,2909,10364,7186,-5182,-3286,1,1,0.2684376107730858,0.290224050373042,B,B
5183,2910,10366,7186,-5183,-3287,1,1,0.28046605635156496,0.3143375863567962,B,B
5185,2913,10370,7186,-5185,-3289,1,1,0.632750681202533,0.6361071963325342,B,B
5186,2918,10372,7186,-5186,-3291,1,1,0.3170632468112419,0.37644150870379745,B,B
5189,2920,10378,7186,-5189,-3292,1,1,0.5290764770938569,0.5355644108561903,B,B
5190,2922,10380,7186,-5190,-3293,1,1,0.36251675629765245,0.4139888467203876,B,B
5191,2923,10382,7186,-5191,-3294,1,1,0.3347499478291992,0.3932606601995109,B,B
5192,2923,10384,7186,-5192,-3294,1,1,0.3810947135957349,0.42887276456757684,B,B
5193,2924,10386,7186,-5193,-3296,1,1,0.37391270410965494,0.41405679118103156,B,B
5196,2928,10392,7186,-5196,-3297,1,1,0.5108454086156831,0.5232666085548304,B,B
5197,2931,10394,7186,-5197,-3298,1,1,0.23640044961784124,0.23640044961784124,B,B
5198,2934,10396,7186,-5198,-3299,1,1,0.4312230168737272,0.4531663062812996,B,B
5199,2937,10398,7186,-5199,-3303,1,1,0.9837180862954995,0.9974133472091609,B,B
5202,2938,10404,7186,-5202,-3304,1,1,0.6444481925805211,0.6398126996551287,B,B
5203,2938,10406,7186,-5203,-3304,1,1,0.6050836867113568,0.6124672021154907,B,B
5204,2939,10408,7186,-5204,-3306,1,1,0.7390476450828237,0.7576289496214702,B,B
5205,2940,10410,7186,-5205,-3307,1,1,0.8583415581895227,0.861984116685601,B,B
5206,2941,10412,7186,-5206,-3308,1,1,0.20117189344043618,0.20510197411074116,B,B
5207,2942,10414,7186,-5207,-3309,1,1,0.8637512154769807,0.8689264429483963,B,B
5208,2944,10416,7186,-5208,-3311,1,1,0.4992153348474486,0.5118637314659358,B,B
5213,2945,10426,7186,-5213,-3312,1,1,0.06136551304959692,0.07455467081615108,B,B
5214,2945,10428,7186,-5214,-3312,1,1,0.7094720178294708,0.7220217765402844,B,B
5217,2946,10434,7186,-5217,-3313,1,1,0.24104662079416184,0.24104662079416184,B,B
5218,2948,10436,7186,-5218,-3314,1,1,0.4403512218428015,0.48126903846298574,B,B
5220,2949,10440,7186,-5220,-3319,1,1,0.4009486042982421,0.43749042141262795,B,B
5222,2950,10444,7186,-5222,-3320,1,1,0.9782178104434514,0.9820972047589576,B,B
5223,2951,10446,7186,-5223,-3322,1,1,0.5661985247508384,0.5503595556507457,B,B
5225,2952,10450,7186,-5225,-3323,1,1,0.025894797613392306,0.03840826002130515,B,B
5226,2952,10452,7186,-5226,-3323,1,1,0.847541883247456,0.855370837435498,B,B
5228,2955,10456,7186,-5228,-3324,1,1,0.03652818800026103,0.04299035137096496,B,B
5231,2957,10462,7186,-5231,-3327,1,1,0.10278164350643904,0.1079461102000735,B,B
5232,2959,10464,7186,-5232,-3332,1,1,0.291105760321713,0.33881678092197554,B,B
5233,2960,10466,7186,-5233,-3335,1,1,0.6808061043682289,0.6808061043682289,B,B
5237,2963,10474,7186,-5237,-3340,1,1,0.33604605482453453,0.3932606601995109,B,B
5238,2964,10476,7186,-5238,-3343,1,1,0.6841183600492824,0.6841183600492824,B,B
5239,2964,10478,7186,-5239,-3343,1,1,0.4269151678596126,0.4528903789780997,B,B
5243,2965,10486,7186,-5243,-3344,1,1,0.4333470221980372,0.4717864721375966,B,B
5244,2967,10488,7186,-5244,-3348,1,1,0.45698016047876344,0.49738128956208083,B,B
5245,2968,10490,7186,-5245,-3349,1,1,0.893136293546346,0.9236226196072415,B,B
5247,2969,10494,7186,-5247,-3352,1,1,0.6996783931044354,0.6996783931044354,B,B
5248,2971,10496,7186,-5248,-3353,1,1,0.8422562998621209,0.8487261501021438,B,B
5250,2972,10500,7186,-5250,-3355,1,1,0.4935736569352569,0.5106209368685756,B,B
5251,2972,10502,7186,-5251,-3355,1,1,0.031882536296141795,0.04299035137096496,B,B
5252,2974,10504,7186,-5252,-3357,1,1,0.11171113595453708,0.1272370169144107,B,B
5254,2976,10508,7186,-5254,-3358,1,1,0.7282231546149714,0.7388978831613703,B,B
5255,2982,10510,7186,-5255,-3360,1,1,0.8814227810417686,0.895174528343068,B,B
5256,2983,10512,7186,-5256,-3362,1,1,0.9785104888026379,0.987370946598683,B,B
5257,2984,10514,7186,-5257,-3363,1,1,0.4716465575845744,0.49773126859260164,B,B
5258,2985,10516,7186,-5258,-3366,1,1,0.267242444597514,0.27580081618290186,B,B
5260,2985,10520,7186,-5260,-3366,1,1,0.5864999254820398,0.5803660351829207,B,B
5261,2986,10522,7186,-5261,-3368,1,1,0.23860432736567105,0.23860432736567105,B,B
5262,2987,10524,7186,-5262,-3369,1,1,0.9087762449790563,0.9344296313744197,B,B
5263,2988,10526,7186,-5263,-3370,1,1,0.0207116635175858,0.030482663418534672,B,B
5264,2992,10528,7186,-5264,-3371,1,1,0.6885349355506727,0.690413904251382,B,B
5265,2993,10530,7186,-5265,-3372,1,1,0.8702461987290262,0.8769638926540771,B,B
5266,2994,10532,7186,-5266,-3373,1,1,0.6057967223027153,0.6124672021154907,B,B
5267,2994,10534,7186,-5267,-3373,1,1,0.9487752384449,0.9667428573126903,B,B
5268,2995,10536,7186,-5268,-3378,1,1,0.1940556293184017,0.20265350932199155,B,B
5269,2997,10538,7186,-5269,-3382,1,1,0.21859222805099499,0.21859222805099499,B,B
5270,2999,10540,7186,-5270,-3383,1,1,0.8020275282304516,0.8193931681354194,B,B
5271,3001,10542,7186,-5271,-3384,1,1,0.22472490062373818,0.22472490062373818,B,B
5272,3002,10544,7186,-5272,-3386,1,1,0.3742214494307802,0.41405679118103156,B,B
5273,3007,10546,7186,-5273,-3387,1,1,0.5686343522395512,0.552894523891626,B,B
5274,3007,10548,7186,-5274,-3387,1,1,0.1258077527941469,0.14007110398887046,B,B
5275,3009,10550,7186,-5275,-3388,1,1,0.7325606903191224,0.7464202462177183,B,B
5277,3010,10554,7186,-5277,-3391,1,1,0.5775021494229104,0.5740224522143414,B,B
5278,3015,10556,7186,-5278,-3392,1,1,0.3117095148533485,0.36950387902757187,B,B
5279,3016,10558,7186,-5279,-3393,1,1,0.8011763480943098,0.8133616756151754,B,B
5284,3017,10568,7186,-5284,-3395,1,1,0.6201805292756517,0.6201805292756517,B,B
5285,3018,10570,7186,-5285,-3396,1,1,0.36122283933769805,0.4074261197858208,B,B
5286,3018,10572,7186,-5286,-3396,1,1,0.42892836806071644,0.4531663062812996,B,B
5287,3021,10574,7186,-5287,-3397,1,1,0.9736508391534494,0.9779925537745947,B,B
5289,3022,10578,7186,-5289,-3399,1,1,0.08977936463756642,0.10332125679851589,B,B
5290,3023,10580,7186,-5290,-3400,1,1,0.4527634344705186,0.496388161710013,B,B
5291,2647,10582,7186,-5291,-3024,1,1,0.4169742927967719,0.4074261197858208,B,B
5292,2649,10584,7186,-5292,-3026,1,1,0.3103788659679504,0.30182243219740146,B,B
5294,2650,10588,7186,-5294,-3027,1,1,0.22155481362728713,0.20510197411074116,B,B
5295,2650,10590,7186,-5295,-3027,1,1,0.23843836120037387,0.21859222805099499,B,B
5296,2651,10592,7186,-5296,-3031,1,1,0.0702167699357733,0.06393853573037012,B,B
5298,2654,10596,7186,-5298,-3034,1,1,0.9293473058341871,0.9236226196072415,B,B
5299,2655,10598,7186,-5299,-3035,1,1,0.9957470871892343,0.9928011376356151,B,B
5300,2656,10600,7186,-5300,-3036,1,1,0.07016448528798036,0.056240612322284056,B,B
5301,2657,10602,7186,-5301,-3037,1,1,0.5257254198885143,0.49773126859260164,B,B
5304,2657,10608,7186,-5304,-3037,1,1,0.9500726371662269,0.9406661062732151,B,B
5305,2658,10610,7186,-5305,-3038,1,1,0.6568199580653233,0.6256876764001337,B,B
5306,2660,10612,7186,-5306,-3041,1,1,0.19370638797531736,0.17250576268993667,B,B
5307,2661,10614,7186,-5307,-3042,1,1,0.7147794086896849,0.6841183600492824,B,B
5308,2663,10616,7186,-5308,-3043,1,1,0.9032842816250395,0.8887686724927855,B,B
5309,2663,10618,7186,-5309,-3043,1,1,0.5888805307804829,0.526907756287046,B,B
5310,2665,10620,7186,-5310,-3045,1,1,0.7030290505088669,0.6698489290101762,B,B
5311,2668,10622,7186,-5311,-3046,1,1,0.018320470134577937,0.011188295829838046,B,B
5312,2671,10624,7186,-5312,-3048,1,1,0.14609806130341796,0.13909919586999575,B,B
5314,2674,10628,7186,-5314,-3051,1,1,0.39548760655824644,0.3847362545009849,B,B
5315,2675,10630,7186,-5315,-3054,1,1,0.48505347231686446,0.45162097316133043,B,B
5316,2675,10632,7186,-5316,-3054,1,1,0.3578790405013105,0.3477620687301779,B,B
5317,2678,10634,7186,-5317,-3057,1,1,0.37644150870379745,0.37644150870379745,B,B
5321,2679,10642,7186,-5321,-3059,1,1,0.23361089178297767,0.21069721651764817,B,B
5322,2681,10644,7186,-5322,-3061,1,1,0.8613058875008618,0.8320237885278572,B,B
5323,2682,10646,7186,-5323,-3062,1,1,0.7453010578316824,0.6996783931044354,B,B
5324,2683,10648,7186,-5324,-3064,1,1,0.5933614844702991,0.5355644108561903,B,B
5325,2683,10650,7186,-5325,-3064,1,1,0.4128797007829911,0.40654167027195154,B,B
5327,2684,10654,7186,-5327,-3065,1,1,0.725290992393107,0.6945155977988335,B,B
5330,2685,10660,7186,-5330,-3071,1,1,0.7737567327919389,0.7388978831613703,B,B
5331,2686,10662,7186,-5331,-3073,1,1,0.07851392549317071,0.07851392549317071,B,B
5332,2687,10664,7186,-5332,-3074,1,1,0.5117420361277092,0.4872448594960501,B,B
5333,2691,10666,7186,-5333,-3075,1,1,0.5592632497735771,0.5118637314659358,B,B
5334,2691,10668,7186,-5334,-3075,1,1,0.4386089375868413,0.42887276456757684,B,B
5337,2692,10674,7186,-5337,-3076,1,1,0.06312630119973461,0.04852163040416935,B,B
5338,2693,10676,7186,-5338,-3077,1,1,0.6685319761838052,0.6398126996551287,B,B
5339,2694,10678,7186,-5339,-3078,1,1,0.9769575681120638,0.9667428573126903,B,B
5341,2696,10682,7186,-5341,-3083,1,1,0.8085713222442601,0.789385420730574,B,B
5342,2696,10684,7186,-5342,-3083,1,1,0.266818376205203,0.23860432736567105,B,B
5344,2697,10688,7186,-5344,-3084,1,1,0.27435812514857005,0.23900220918116455,B,B
5345,2698,10690,7186,-5345,-3087,1,1,0.8563388500753448,0.8320237885278572,B,B
5347,2701,10694,7186,-5347,-3089,1,1,0.9302314128858158,0.9302314128858158,B,B
5349,2703,10698,7186,-5349,-3090,1,1,0.7058177722430826,0.6808061043682289,B,B
5351,2704,10702,7186,-5351,-3091,1,1,0.7059882653146563,0.6808061043682289,B,B
5352,2704,10704,7186,-5352,-3091,1,1,0.6089577717596525,0.5803660351829207,B,B
5353,2705,10706,7186,-5353,-3094,1,1,0.1047332135478859,0.09637025062913651,B,B
5355,2706,10710,7186,-5355,-3095,1,1,0.14551037737781025,0.13044808427072108,B,B
5356,2708,10712,7186,-5356,-3096,1,1,0.907133770102791,0.9029719541958754,B,B
5358,2709,10716,7186,-5358,-3097,1,1,0.5971392820445827,0.5467786561476256,B,B
5359,2711,10718,7186,-5359,-3100,1,1,0.35997043536011897,0.35930265019109875,B,B
5360,2711,10720,7186,-5360,-3100,1,1,0.7653478313458704,0.7278656981602999,B,B
5361,2712,10722,7186,-5361,-3101,1,1,0.009288894966289485,0.006257781920116279,B,B
5363,2713,10726,7186,-5363,-3103,1,1,0.5198041563520952,0.49738128956208083,B,B
5365,2714,10730,7186,-5365,-3104,1,1,0.09570378844836969,0.09309896950611685,B,B
5366,2715,10732,7186,-5366,-3105,1,1,0.945269855365676,0.9344296313744197,B,B
5367,2716,10734,7186,-5367,-3106,1,1,0.30046915201128577,0.27561900253221705,B,B
5369,2716,10738,7186,-5369,-3106,1,1,0.3045029057982701,0.290224050373042,B,B
5370,2718,10740,7186,-5370,-3108,1,1,0.6972061802179546,0.6647295682870051,B,B
5371,2720,10742,7186,-5371,-3110,1,1,0.8018258302667358,0.7853034397481469,B,B
5373,2723,10746,7186,-5373,-3111,1,1,0.050797920581483136,0.03494432943250436,B,B
5374,2724,10748,7186,-5374,-3113,1,1,0.596381118704477,0.5465563330762127,B,B
5375,2724,10750,7186,-5375,-3113,1,1,0.4327445267561889,0.42448085266597657,B,B
5379,2725,10758,7186,-5379,-3114,1,1,0.9294651762323879,0.9252363068042716,B,B
5380,2728,10760,7186,-5380,-3115,1,1,0.4392636603369495,0.43314377789333625,B,B
5381,2731,10762,7186,-5381,-3119,1,1,0.7179424469444982,0.6879039825576002,B,B
5382,2732,10764,7186,-5382,-3120,1,1,0.8518963862564949,0.8280406900758914,B,B
5383,2733,10766,7186,-5383,-3121,1,1,0.895340588914645,0.8604389612096618,B,B
5384,2733,10768,7186,-5384,-3121,1,1,0.45795548901726146,0.44548728437867,B,B
5385,2737,10770,7186,-5385,-3122,1,1,0.24820882367599761,0.22472490062373818,B,B
5388,2738,10776,7186,-5388,-3123,1,1,0.4877523849142944,0.4528903789780997,B,B
5389,2739,10778,7186,-5389,-3124,1,1,0.8884421414190885,0.8571825073387184,B,B
5390,2740,10780,7186,-5390,-3125,1,1,0.7429453189151509,0.6960780877628314,B,B
5391,2742,10782,7186,-5391,-3126,1,1,0.8805340848085194,0.855370837435498,B,B
5393,2742,10786,7186,-5393,-3126,1,1,0.656258659116329,0.6256876764001337,B,B
5394,2743,10788,7186,-5394,-3128,1,1,0.7881013427796342,0.7576289496214702,B,B
5395,2744,10790,7186,-5395,-3130,1,1,0.8733861358724594,0.842728536346872,B,B
5398,2749,10796,7186,-5398,-3131,1,1,0.7611770957263531,0.7274907487570267,B,B
5399,2750,10798,7186,-5399,-3132,1,1,0.4944040733569175,0.4627741520523204,B,B
5400,2750,10800,7186,-5400,-3132,1,1,0.7922723568752988,0.7662524140463154,B,B
5401,2751,10802,7186,-5401,-3133,1,1,0.8893375862963461,0.8571825073387184,B,B
5404,2752,10808,7186,-5404,-3134,1,1,0.0927875920473914,0.07851392549317071,B,B
5405,2756,10810,7186,-5405,-3138,1,1,0.9241735283112333,0.9236226196072415,B,B
5407,2758,10814,7186,-5407,-3139,1,1,0.42496919029301383,0.41405679118103156,B,B
5408,2759,10816,7186,-5408,-3141,1,1,0.9998178881614663,0.9974133472091609,B,B
5409,2759,10818,7186,-5409,-3141,1,1,0.7744769670080882,0.7388978831613703,B,B
5411,2762,10822,7186,-5411,-3145,1,1,0.7505311678490508,0.7088931693387862,B,B
5415,2764,10830,7186,-5415,-3146,1,1,0.5021426436795883,0.4763824019729904,B,B
5417,2765,10834,7186,-5417,-3148,1,1,0.09288862847292811,0.08241362266914498,B,B
5418,2766,10836,7186,-5418,-3149,1,1,0.259753422421818,0.23305207746531797,B,B
5419,2767,10838,7186,-5419,-3150,1,1,0.4423072509658753,0.43314377789333625,B,B
5420,2767,10840,7186,-5420,-3150,1,1,0.28058878594829073,0.24338030796974208,B,B
5423,2768,10846,7186,-5423,-3151,1,1,0.21476310610991034,0.18924644668693769,B,B
5424,2770,10848,7186,-5424,-3152,1,1,0.2914258704699627,0.25332236659078133,B,B
5426,2771,10852,7186,-5426,-3153,1,1,0.6004354783164475,0.56603695514831,B,B
5429,2775,10858,7186,-5429,-3155,1,1,0.9020820983254532,0.8819064278022691,B,B
5430,2776,10860,7186,-5430,-3156,1,1,0.44735586463290533,0.43749042141262795,B,B
5431,2776,10862,7186,-5431,-3156,1,1,0.6552181877483126,0.6201805292756517,B,B
5432,2777,10864,7186,-5432,-3158,1,1,0.800947464298599,0.7825274309181992,B,B
5434,2778,10868,7186,-5434,-3160,1,1,0.12930377098965407,0.1079461102000735,B,B
5435,2779,10870,7186,-5435,-3161,1,1,0.5604788916385003,0.5153885369209218,B,B
5436,2783,10872,7186,-5436,-3162,1,1,0.5716409436164803,0.5232666085548304,B,B
5438,2783,10876,7186,-5438,-3162,1,1,0.7981435332905461,0.7803108024205748,B,B
5440,2785,10880,7186,-5440,-3163,1,1,0.04211346958462481,0.030482663418534672,B,B
5441,2790,10882,7186,-5441,-3164,1,1,0.6692337422247904,0.6463417342976022,B,B
5443,2791,10886,7186,-5443,-3166,1,1,0.09703431475666802,0.09412769060917414,B,B
5444,2793,10888,7186,-5444,-3167,1,1,0.4538004980507363,0.44011053017510116,B,B
5445,2797,10890,7186,-5445,-3175,1,1,0.8094880119363894,0.7938238921019529,B,B
5447,2797,10894,7186,-5447,-3175,1,1,0.9047670326190403,0.8936795348799073,B,B
5451,2798,10902,7186,-5451,-3177,1,1,0.8672048514613582,0.8352007840775202,B,B
5452,2799,10904,7186,-5452,-3178,1,1,0.03570781660354749,0.025050600422351077,B,B
5453,2800,10906,7186,-5453,-3180,1,1,0.5097598518283529,0.48126903846298574,B,B
5455,2805,10910,7186,-5455,-3182,1,1,0.07732008035953364,0.07455467081615108,B,B
5456,2807,10912,7186,-5456,-3183,1,1,0.7958906689096125,0.7750692116684814,B,B
5457,2807,10914,7186,-5457,-3183,1,1,0.9761969473468841,0.9667428573126903,B,B
5458,2808,10916,7186,-5458,-3186,1,1,0.36265753310929716,0.36265753310929716,B,B
5459,2809,10918,7186,-5459,-3188,1,1,0.9904491777769096,0.987370946598683,B,B
5462,2810,10924,7186,-5462,-3189,1,1,0.914164150173159,0.9043969201407271,B,B
5463,2811,10926,7186,-5463,-3190,1,1,0.4845922316140032,0.44730495999430764,B,B
5464,2812,10928,7186,-5464,-3191,1,1,0.3075177457298677,0.2926868978829027,B,B
5465,2812,10930,7186,-5465,-3191,1,1,0.10921863810401478,0.1021873694511286,B,B
5466,2814,10932,7186,-5466,-3192,1,1,0.5484522110034981,0.5101714442624968,B,B
5467,2819,10934,7186,-5467,-3195,1,1,0.9190431961450256,0.9099482488617106,B,B
5469,2820,10938,7186,-5469,-3197,1,1,0.8976151497469035,0.861984116685601,B,B
5471,2821,10942,7186,-5471,-3198,1,1,0.1980275659591677,0.17318401389686366,B,B
5472,2821,10944,7186,-5472,-3198,1,1,0.06393596951317693,0.05197202665934175,B,B
5473,2822,10946,7186,-5473,-3199,1,1,0.5989618502523315,0.5503595556507457,B,B
5474,2823,10948,7186,-5474,-3201,1,1,0.5320917788411712,0.5039488754114507,B,B
5476,2827,10952,7186,-5476,-3204,1,1,0.41872998062127254,0.4139888467203876,B,B
5477,2829,10954,7186,-5477,-3205,1,1,0.0931645285929541,0.08688639997486514,B,B
5478,2833,10956,7186,-5478,-3206,1,1,8.128078198832434e-05,0.002989714961723844,B,B
5479,2833,10958,7186,-5479,-3206,1,1,0.5361700396415949,0.509357468198439,B,B
5480,2834,10960,7186,-5480,-3207,1,1,0.9819007474306363,0.9779925537745947,B,B
5482,2835,10964,7186,-5482,-3210,1,1,0.5682516957327812,0.5196410988602942,B,B
5484,2836,10968,7186,-5484,-3211,1,1,0.13250710465866,0.12359978595468157,B,B
5486,2837,10972,7186,-5486,-3213,1,1,0.33881678092197554,0.33881678092197554,B,B
5487,2839,10974,7186,-5487,-3214,1,1,0.9818662429725636,0.9726113254059179,B,B
5488,2839,10976,7186,-5488,-3214,1,1,0.9905139419600949,0.987370946598683,B,B
5489,2840,10978,7186,-5489,-3216,1,1,0.3477620687301779,0.3477620687301779,B,B
5490,2842,10980,7186,-5490,-3217,1,1,0.2927303357287182,0.2603790319177123,B,B
5491,2843,10982,7186,-5491,-3218,1,1,0.30435110856221115,0.2798358682128692,B,B
5493,2844,10986,7186,-5493,-3219,1,1,0.898660658811255,0.8689264429483963,B,B
5496,2845,10992,7186,-5496,-3223,1,1,0.422220644449796,0.41405679118103156,B,B
5497,2845,10994,7186,-5497,-3223,1,1,0.5902752932546503,0.5355644108561903,B,B
5498,2848,10996,7186,-5498,-3225,1,1,0.6088756384037415,0.5803660351829207,B,B
5499,2849,10998,7186,-5499,-3227,1,1,0.7182065741530327,0.690413904251382,B,B
5500,2850,11000,7186,-5500,-3228,1,1,0.8798980614806955,0.8487261501021438,B,B
5501,2854,11002,7186,-5501,-3230,1,1,0.6865641474932455,0.654358634418288,B,B
5502,2854,11004,7186,-5502,-3230,1,1,0.805418671472542,0.7853034397481469,B,B
5503,2855,11006,7186,-5503,-3231,1,1,0.8119998356968611,0.8082879548262514,B,B
5504,2856,11008,7186,-5504,-3233,1,1,0.34130972623569644,0.34130972623569644,B,B
5505,2858,11010,7186,-5505,-3234,1,1,0.7493467195987722,0.6999459214432685,B,B
5506,2859,11012,7186,-5506,-3235,1,1,0.28999678390434036,0.24338030796974208,B,B
5507,2862,11014,7186,-5507,-3239,1,1,0.410482964798804,0.4058773418398083,B,B
5508,2862,11016,7186,-5508,-3239,1,1,0.3962478729144694,0.38703361459027685,B,B
5509,2863,11018,7186,-5509,-3240,1,1,0.009764932584411024,0.011188295829838046,B,B
5510,2864,11020,7186,-5510,-3243,1,1,0.17399534525582938,0.16510630606638088,B,B
5512,2866,11024,7186,-5512,-3244,1,1,0.589720219372781,0.5342509451633768,B,B
5513,2867,11026,7186,-5513,-3245,1,1,0.548695784315615,0.5101714442624968,B,B
