Feature_A	Feature_B	Feature_C	Constant_Feature	Random_Feature	Outcome
2848	5696	-2848	1	1.9010455162393747e-05	A
2849	5698	-2849	1	0.3264761822977732	A
2850	5700	-2850	1	0.8427954933758615	A
2851	5702	-2851	1	0.5306469609884048	A
2854	5708	-2854	1	0.09309896950611685	A
2855	5710	-2855	1	0.16269821457457967	A
2856	5712	-2856	1	0.9314575664036614	A
2858	5716	-2858	1	0.31955106838573333	A
2859	5718	-2859	1	0.40818168248244757	A
2862	5724	-2862	1	0.352878542528257	A
2863	5726	-2863	1	0.2810758418852355	A
2864	5728	-2864	1	0.13550590078038238	A
2865	5730	-2865	1	0.6846256222635972	A
2866	5732	-2866	1	0.7587628797985618	A
2867	5734	-2867	1	0.8874119642601359	A
2868	5736	-2868	1	0.25592469043455723	A
2869	5738	-2869	1	0.9776983292462457	A
2871	5742	-2871	1	0.8867641897501576	A
2872	5744	-2872	1	0.379795038712867	A
2873	5746	-2873	1	0.20224454416825832	A
2875	5750	-2875	1	0.46671707256314354	A
2876	5752	-2876	1	0.132475783056065	A
2877	5754	-2877	1	0.7894795802009393	A
2878	5756	-2878	1	0.37398130467337143	A
2882	5764	-2882	1	0.563622480568914	A
2884	5768	-2884	1	0.5739182005035481	A
2887	5774	-2887	1	0.08965441769775007	A
2889	5778	-2889	1	0.9003470143527136	A
2892	5784	-2892	1	0.18780453440590217	A
2893	5786	-2893	1	0.22868919863736092	A
2894	5788	-2894	1	0.22879693370769072	A
2896	5792	-2896	1	0.8414495935721461	A
2898	5796	-2898	1	0.5516964917961691	A
2899	5798	-2899	1	0.01607677022742371	A
2900	5800	-2900	1	0.2646724481525343	A
2901	5802	-2901	1	0.3831385326747353	A
2902	5804	-2902	1	0.17865750741076702	A
2903	5806	-2903	1	0.2070950695685273	A
2905	5810	-2905	1	0.45370634961661305	A
2906	5812	-2906	1	0.704552749398611	A
2907	5814	-2907	1	0.5661122694246317	A
2908	5816	-2908	1	0.6735843693198892	A
2909	5818	-2909	1	0.9519158406737344	A
2910	5820	-2910	1	0.8787402827487075	A
2913	5826	-2913	1	0.47615027003297206	A
2915	5830	-2915	1	0.023883366698639996	A
2918	5836	-2918	1	0.03582978183027086	A
2920	5840	-2920	1	0.45764840371466053	A
2922	5844	-2922	1	0.19569615450366462	A
2923	5846	-2923	1	0.3698417665336493	A
2924	5848	-2924	1	0.653906216674255	A
2928	5856	-2928	1	0.8440635206897619	A
2931	5862	-2931	1	0.1586796012433943	A
2932	5864	-2932	1	0.586352723155533	A
2934	5868	-2934	1	0.16670097407621898	A
2937	5874	-2937	1	0.2934316876256786	A
2938	5876	-2938	1	0.8649873767220018	A
2939	5878	-2939	1	0.9766033442795875	A
2940	5880	-2940	1	0.43919302385342507	A
2941	5882	-2941	1	0.6356281665749709	A
2942	5884	-2942	1	0.40202586740020585	A
2943	5886	-2943	1	0.8862481670690603	A
2944	5888	-2944	1	0.14293014084809263	A
2945	5890	-2945	1	0.5902750822269944	A
2946	5892	-2946	1	0.7875002166047186	A
2948	5896	-2948	1	0.8258998905177661	A
2949	5898	-2949	1	0.24984621028470366	A
2950	5900	-2950	1	0.44326576646729743	A
2951	5902	-2951	1	0.10162047605378688	A
2952	5904	-2952	1	0.6893141758956319	A
2954	5908	-2954	1	0.7029550303913616	A
2955	5910	-2955	1	0.2717370072230618	A
2957	5914	-2957	1	0.12913688709209337	A
2959	5918	-2959	1	0.38288601289954494	A
2960	5920	-2960	1	0.6412618114705261	A
2963	5926	-2963	1	0.19140085465166656	A
2964	5928	-2964	1	0.957825364522584	A
2965	5930	-2965	1	0.18197805518559407	A
2966	5932	-2966	1	0.2613695873774038	A
2967	5934	-2967	1	0.41723866001316656	A
2968	5936	-2968	1	0.2776914306602064	A
2969	5938	-2969	1	0.193179302748968	A
2971	5942	-2971	1	0.8820413757183488	A
2972	5944	-2972	1	0.2612136226329259	A
2974	5948	-2974	1	0.47329739762192136	A
2976	5952	-2976	1	0.9334876199769665	A
2977	5954	-2977	1	0.2519476832499935	A
2982	5964	-2982	1	0.4761305509864038	A
2983	5966	-2983	1	0.5905864349429285	A
2984	5968	-2984	1	0.31948367269192335	A
2985	5970	-2985	1	0.4954150379952784	A
2986	5972	-2986	1	0.5202005313370165	A
2987	5974	-2987	1	0.6445670655581797	A
2988	5976	-2988	1	0.9304938332592705	A
2989	5978	-2989	1	0.3847834728281472	A
2992	5984	-2992	1	0.46284943279766877	A
2993	5986	-2993	1	0.3802680579283342	A
2994	5988	-2994	1	0.7425369523454686	A
2995	5990	-2995	1	0.21657158071327376	A
2997	5994	-2997	1	0.8615207623117506	A
2999	5998	-2999	1	0.6283905006426646	A
3001	6002	-3001	1	0.8953177124008443	B
3002	6004	-3002	1	0.685713314733058	B
3003	6006	-3003	1	0.12700436657714176	B
3007	6014	-3007	1	0.839270909700522	B
3009	6018	-3009	1	0.7770232984940855	B
3010	6020	-3010	1	0.08167820853565122	B
3015	6030	-3015	1	0.7480311486060068	B
3016	6032	-3016	1	0.5883793857232876	B
3017	6034	-3017	1	0.9726113254059179	B
3018	6036	-3018	1	0.5862063088213584	B
3020	6040	-3020	1	0.2017708333249727	B
3021	6042	-3021	1	0.32178551251038945	B
3022	6044	-3022	1	0.34156166028683954	B
3023	6046	-3023	1	0.706166949226658	B
3024	6048	-3024	1	0.15633717260319224	B
3026	6052	-3026	1	0.10457961896568502	B
3027	6054	-3027	1	0.39175039375443366	B
3031	6062	-3031	1	0.6883360158579219	B
3033	6066	-3033	1	0.22302578830648945	B
3034	6068	-3034	1	0.737277053735476	B
3035	6070	-3035	1	0.5308261311196802	B
3036	6072	-3036	1	0.36479610278936525	B
3037	6074	-3037	1	0.689505118201118	B
3038	6076	-3038	1	0.1988523503096249	B
3041	6082	-3041	1	0.4284603015766828	B
3042	6084	-3042	1	0.7579266572945259	B
3043	6086	-3043	1	0.31521651282724905	B
3045	6090	-3045	1	0.030749087465406055	B
3046	6092	-3046	1	0.8411975790197838	B
3047	6094	-3047	1	0.5093919526655715	B
3048	6096	-3048	1	0.5098932878273532	B
3051	6102	-3051	1	0.633785039648443	B
3054	6108	-3054	1	0.1743220715339806	B
3057	6114	-3057	1	0.2374132169719233	B
3059	6118	-3059	1	0.44640995814187967	B
3061	6122	-3061	1	0.4366411948202251	B
3062	6124	-3062	1	0.05284753685118326	B
3064	6128	-3064	1	0.22336674559290948	B
3065	6130	-3065	1	0.018468392597047356	B
3068	6136	-3068	1	0.4189091909353545	B
3071	6142	-3071	1	0.4338846666531868	B
3073	6146	-3073	1	0.6101389597318483	B
3074	6148	-3074	1	0.15774580440073516	B
3075	6150	-3075	1	0.7911792449275524	B
3076	6152	-3076	1	0.29616599610821037	B
3077	6154	-3077	1	0.35722625467258406	B
3078	6156	-3078	1	0.3787865286826545	B
3083	6166	-3083	1	0.023276567521322677	B
3084	6168	-3084	1	0.8161499138577241	B
3087	6174	-3087	1	0.2705693027389765	B
3088	6176	-3088	1	0.6635397620827641	B
3089	6178	-3089	1	0.14930209655414872	B
3090	6180	-3090	1	0.034177002655915945	B
3091	6182	-3091	1	0.15267477063286683	B
3094	6188	-3094	1	0.33902746265033723	B
3095	6190	-3095	1	0.07553408336420075	B
3096	6192	-3096	1	0.4585114469559475	B
3097	6194	-3097	1	0.868030919152042	B
3100	6200	-3100	1	0.12780706710488454	B
3101	6202	-3101	1	0.5381803948194924	B
3102	6204	-3102	1	0.07764543412063474	B
3103	6206	-3103	1	0.5037373165942636	B
3104	6208	-3104	1	0.3268067582853964	B
3105	6210	-3105	1	0.7580385057794692	B
3106	6212	-3106	1	0.1602846479867328	B
3108	6216	-3108	1	0.16921433050155688	B
3110	6220	-3110	1	0.41947294171614913	B
3111	6222	-3111	1	0.4022508668458752	B
3113	6226	-3113	1	0.6343138874265132	B
3114	6228	-3114	1	0.6066924111209372	B
3115	6230	-3115	1	0.7580246451902377	B
3117	6234	-3117	1	0.6178948331143492	B
3119	6238	-3119	1	0.21331640463993728	B
3120	6240	-3120	1	0.6134891929199974	B
3121	6242	-3121	1	0.7947534119191999	B
3122	6244	-3122	1	0.8640687108030856	B
3123	6246	-3123	1	0.14211089818132105	B
3124	6248	-3124	1	0.8980443546276635	B
3125	6250	-3125	1	0.14972166004583287	B
3126	6252	-3126	1	0.014131347338847133	B
3128	6256	-3128	1	0.5380456665682349	B
3129	6258	-3129	1	0.5941329997057194	B
3130	6260	-3130	1	0.3098292567853014	B
3131	6262	-3131	1	0.9258815285101103	B
3132	6264	-3132	1	0.9716303109915062	B
3133	6266	-3133	1	0.0272978631212466	B
3134	6268	-3134	1	0.8041011862411632	B
3138	6276	-3138	1	0.6537739141620987	B
3139	6278	-3139	1	0.552894523891626	B
3141	6282	-3141	1	0.20025673338252492	B
3145	6290	-3145	1	0.7655091234969367	B
3146	6292	-3146	1	0.3678809614968138	B
3147	6294	-3147	1	0.10750907245534236	B
3148	6296	-3148	1	0.7167981503895511	B
3149	6298	-3149	1	0.2147197481648292	B
3150	6300	-3150	1	0.6297594624827286	B
3151	6302	-3151	1	0.5061144061967039	B
3152	6304	-3152	1	0.8225180649170848	B
3153	6306	-3153	1	0.9489375342362062	B
3155	6310	-3155	1	0.34469567080643637	B
3156	6312	-3156	1	0.24186032811415936	B
3158	6316	-3158	1	0.5958461615290144	B
3159	6318	-3159	1	0.5768975039661932	B
3160	6320	-3160	1	0.18888551743135384	B
3161	6322	-3161	1	0.14412445341468916	B
3162	6324	-3162	1	0.9468638771207898	B
3163	6326	-3163	1	0.8226445489177359	B
3164	6328	-3164	1	0.7871361625851694	B
3166	6332	-3166	1	0.974477602513045	B
3167	6334	-3167	1	0.37854534884766244	B
3175	6350	-3175	1	0.570871766354719	B
3177	6354	-3177	1	0.35123836799770214	B
3178	6356	-3178	1	0.5379507299752715	B
3179	6358	-3179	1	0.4303573696069931	B
3180	6360	-3180	1	0.9943525491820965	B
3182	6364	-3182	1	0.6891912680346909	B
3183	6366	-3183	1	0.17367065293961603	B
3186	6372	-3186	1	0.5178486534893434	B
3188	6376	-3188	1	0.2234687341981887	B
3189	6378	-3189	1	0.6351267934133166	B
3190	6380	-3190	1	0.33392851674272206	B
3191	6382	-3191	1	0.9720769144153268	B
3192	6384	-3192	1	0.2619811644411777	B
3194	6388	-3194	1	0.56603695514831	B
3195	6390	-3195	1	0.5235393201510686	B
3197	6394	-3197	1	0.38291931618061725	B
3198	6396	-3198	1	0.6757900332140978	B
3199	6398	-3199	1	0.4831832365532005	B
3201	6402	-3201	1	0.16645667286915877	B
3204	6408	-3204	1	0.4558497224408975	B
3205	6410	-3205	1	0.999863511381377	B
3206	6412	-3206	1	0.09072610509395351	B
3207	6414	-3207	1	0.5737760486208773	B
3209	6418	-3209	1	0.0954999185506974	B
3210	6420	-3210	1	0.9057837916274852	B
3211	6422	-3211	1	0.8474280093834162	B
3213	6426	-3213	1	0.8666530590234105	B
3214	6428	-3214	1	0.48826440718917885	B
3216	6432	-3216	1	0.20831941590358793	B
3217	6434	-3217	1	0.16078642369560736	B
3218	6436	-3218	1	0.6593770523815216	B
3219	6438	-3219	1	0.06927680747196074	B
3223	6446	-3223	1	0.1272370169144107	B
3225	6450	-3225	1	0.8263932158397851	B
3226	6452	-3226	1	0.7473965627759239	B
3227	6454	-3227	1	0.9058676876440147	B
3228	6456	-3228	1	0.08781181315154463	B
3230	6460	-3230	1	0.0683100692371087	B
3231	6462	-3231	1	0.5787248904313319	B
3233	6466	-3233	1	0.7690850444290797	B
3234	6468	-3234	1	0.027926108384799253	B
3235	6470	-3235	1	0.6284306724285827	B
3239	6478	-3239	1	0.22005763728982142	B
3240	6480	-3240	1	0.30409950022182486	B
3241	6482	-3241	1	0.15989721321081807	B
3243	6486	-3243	1	0.6391213909227825	B
3244	6488	-3244	1	0.6923596584327348	B
3245	6490	-3245	1	0.341320815298381	B
3246	6492	-3246	1	0.9593890202831591	B
3247	6494	-3247	1	0.8391943316087501	B
3248	6496	-3248	1	0.9681954242596875	B
3249	6498	-3249	1	0.2636716935221941	B
3250	6500	-3250	1	0.7484743211262558	B
3252	6504	-3252	1	0.08596227387983901	B
3254	6508	-3254	1	0.7056549273877057	B
3256	6512	-3256	1	0.7204875342172912	B
3258	6516	-3258	1	0.2754902709543311	B
3260	6520	-3260	1	0.39544834905571546	B
3262	6524	-3262	1	0.25159061642138425	B
3263	6526	-3263	1	0.6266685250693192	B
3264	6528	-3264	1	0.05307706327055939	B
3265	6530	-3265	1	0.5933377606466024	B
3266	6532	-3266	1	0.5188943989507375	B
3267	6534	-3267	1	0.17106999010687296	B
3268	6536	-3268	1	0.7884851253171361	B
3269	6538	-3269	1	0.48586563729608756	B
3270	6540	-3270	1	0.10954597096145324	B
3271	6542	-3271	1	0.008340006028384694	B
3273	6546	-3273	1	0.1648092482975151	B
3274	6548	-3274	1	0.6083020434001759	B
3279	6558	-3279	1	0.10332125679851589	B
3280	6560	-3280	1	0.6098730363287023	B
3281	6562	-3281	1	0.2523461316798393	B
3282	6564	-3282	1	0.6927742288461433	B
3286	6572	-3286	1	0.3921688317981835	B
3287	6574	-3287	1	0.004565904953090283	B
3288	6576	-3288	1	0.8640426769788171	B
3289	6578	-3289	1	0.051086333377212245	B
3291	6582	-3291	1	0.4605609677600513	B
3292	6584	-3292	1	0.6027028592062148	B
3293	6586	-3293	1	0.36132481912701486	B
3294	6588	-3294	1	0.5762729908066979	B
3296	6592	-3296	1	0.10681514949348259	B
3297	6594	-3297	1	0.6597750406584207	B
3298	6596	-3298	1	0.044192974641992566	B
3299	6598	-3299	1	0.30376155560481943	B
3300	6600	-3300	1	0.8620173162329305	B
3303	6606	-3303	1	0.2395338341888842	B
3304	6608	-3304	1	0.42087669444844167	B
3306	6612	-3306	1	0.599776239611761	B
3307	6614	-3307	1	0.7683507022191779	B
3308	6616	-3308	1	0.7140202930922839	B
3309	6618	-3309	1	0.17186297738255008	B
3311	6622	-3311	1	0.4090723004231903	B
3312	6624	-3312	1	0.04852163040416935	B
3313	6626	-3313	1	0.7603465987500985	B
3314	6628	-3314	1	0.7464262404287192	B
3318	6636	-3318	1	0.85712882459322	B
3319	6638	-3319	1	0.6071133902487345	B
3320	6640	-3320	1	0.8971122927360496	B
3322	6644	-3322	1	0.7855114177297841	B
3323	6646	-3323	1	0.017057308265334803	B
3324	6648	-3324	1	0.5740224522143414	B
3327	6654	-3327	1	0.2946663252477434	B
3332	6664	-3332	1	0.21469613829070222	B
3335	6670	-3335	1	0.2880089652863539	B
3340	6680	-3340	1	0.8785907853916027	B
3341	6682	-3341	1	0.46729127991572716	B
3343	6686	-3343	1	0.634972227200766	B
3344	6688	-3344	1	0.6521533359581325	B
3348	6696	-3348	1	0.2831947142179495	B
3349	6698	-3349	1	0.22337959219635395	B
3352	6704	-3352	1	0.4092969986299688	B
3353	6706	-3353	1	0.6095469701888614	B
3355	6710	-3355	1	0.16373323367234238	B
3357	6714	-3357	1	0.6212170787433495	B
3358	6716	-3358	1	0.34563546046931193	B
3360	6720	-3360	1	0.8649349181126861	B
3361	6722	-3361	1	0.9270836022302812	B
3362	6724	-3362	1	0.23395965741098845	B
3363	6726	-3363	1	0.3790557914378955	B
3366	6732	-3366	1	0.27417311119336807	B
3368	6736	-3368	1	0.652304572415332	B
3369	6738	-3369	1	0.15727825919724114	B
3370	6740	-3370	1	0.3103893312798959	B
3371	6742	-3371	1	0.4873406715829163	B
3372	6744	-3372	1	0.5827284557881642	B
3373	6746	-3373	1	0.9436054510686056	B
3377	6754	-3377	1	0.22685613910116298	B
3378	6756	-3378	1	0.8919612615307886	B
3382	6764	-3382	1	0.6046461867574996	B
3383	6766	-3383	1	0.9547391151111049	B
3384	6768	-3384	1	0.27373237551986207	B
3386	6772	-3386	1	0.340949350907506	B
3387	6774	-3387	1	0.08449074322522654	B
3388	6776	-3388	1	0.5284361326591914	B
3391	6782	-3391	1	0.6792105193504102	B
3392	6784	-3392	1	0.24672019031479586	B
3393	6786	-3393	1	0.7225455709303213	B
3394	6788	-3394	1	0.08480526601193994	B
3395	6790	-3395	1	0.3885440667941955	B
3396	6792	-3396	1	0.6917047830737384	B
3397	6794	-3397	1	0.12849240779257054	B
3399	6798	-3399	1	0.8765809250276536	B
3400	6800	-3400	1	0.6755842443993141	B
3401	6802	-3401	1	0.8589080931482268	B
3407	6814	-3407	1	0.5468714672783619	B
3408	6816	-3408	1	0.029446496303444647	B
3410	6820	-3410	1	0.8716968912324021	B
3411	6822	-3411	1	0.1762935677400007	B
3412	6824	-3412	1	0.683314993994542	B
3413	6826	-3413	1	0.26989869291042423	B
3414	6828	-3414	1	0.9886306929434113	B
3416	6832	-3416	1	0.6031497746209963	B
3417	6834	-3417	1	0.997089476059083	B
3419	6838	-3419	1	0.842350493276655	B
3420	6840	-3420	1	0.799165360023791	B
3421	6842	-3421	1	0.9103184468766172	B
3422	6844	-3422	1	0.5678028189844261	B
3423	6846	-3423	1	0.47946956123527296	B
3424	6848	-3424	1	0.9922149009563939	B
3427	6854	-3427	1	0.9768924614945508	B
3429	6858	-3429	1	0.9602480503044919	B
3430	6860	-3430	1	0.8468929546000591	B
3431	6862	-3431	1	0.1717303457018755	B
3432	6864	-3432	1	0.08754667023300289	B
3434	6868	-3434	1	0.2887562962391964	B
3440	6880	-3440	1	0.9130029137911103	B
3441	6882	-3441	1	0.6309498004688745	B
3443	6886	-3443	1	0.11230100591848902	B
3446	6892	-3446	1	0.43387096658175106	B
3447	6894	-3447	1	0.23328608174486276	B
3448	6896	-3448	1	0.17619367765625804	B
3449	6898	-3449	1	0.9532836771228452	B
3451	6902	-3451	1	0.5310642706249497	B
3452	6904	-3452	1	0.3079486980841407	B
3455	6910	-3455	1	0.4801228264404711	B
3456	6912	-3456	1	0.4614622175137081	B
3458	6916	-3458	1	0.9657582748153548	B
3459	6918	-3459	1	0.040649829323262665	B
3460	6920	-3460	1	0.1260240492140433	B
3462	6924	-3462	1	0.30694547942106964	B
3463	6926	-3463	1	0.9600678821561606	B
3465	6930	-3465	1	0.4718477937896328	B
3467	6934	-3467	1	0.5339374954242522	B
3468	6936	-3468	1	0.4809299737060424	B
3470	6940	-3470	1	0.0019659752873639746	B
3471	6942	-3471	1	0.11145570031570773	B
3472	6944	-3472	1	0.15156545966589607	B
3473	6946	-3473	1	0.018828493743517583	B
3475	6950	-3475	1	0.712034485261449	B
3477	6954	-3477	1	0.6215406093417128	B
3478	6956	-3478	1	0.7024310485158437	B
3479	6958	-3479	1	0.7995482451062171	B
3480	6960	-3480	1	0.5212436206335592	B
3481	6962	-3481	1	0.9459616268878812	B
3483	6966	-3483	1	0.0005075270431896817	B
3484	6968	-3484	1	0.4758497753251484	B
3486	6972	-3486	1	0.12409434121645646	B
3487	6974	-3487	1	0.855370837435498	B
3488	6976	-3488	1	0.023270915181421326	B
3489	6978	-3489	1	0.8022431075776492	B
3490	6980	-3490	1	0.31820549040782853	B
3492	6984	-3492	1	0.5775817516074838	B
3494	6988	-3494	1	0.5453209683719277	B
3496	6992	-3496	1	0.5217111660973238	B
3497	6994	-3497	1	0.642072702162642	B
3498	6996	-3498	1	0.30336331950493134	B
3499	6998	-3499	1	0.7876284767652983	B
3500	7000	-3500	1	0.11609567128911003	B
3501	7002	-3501	1	0.5535692359869752	B
3503	7006	-3503	1	0.22343215926441562	B
3506	7012	-3506	1	0.3432154729865047	B
3507	7014	-3507	1	0.3354196738334697	B
3508	7016	-3508	1	0.9147551844229224	B
3514	7028	-3514	1	0.07958521031903643	B
3515	7030	-3515	1	0.5479814494619952	B
3516	7032	-3516	1	0.12364153055501403	B
3517	7034	-3517	1	0.8933924058252142	B
3518	7036	-3518	1	0.67018526532022	B
3520	7040	-3520	1	0.536029251438858	B
3523	7046	-3523	1	0.40294430571884754	B
3525	7050	-3525	1	0.12317621658248779	B
3528	7056	-3528	1	0.913612201909357	B
3530	7060	-3530	1	0.4110258744885972	B
3531	7062	-3531	1	0.7703893993393346	B
3533	7066	-3533	1	0.5147929882518844	B
3535	7070	-3535	1	0.6820814319107834	B
3536	7072	-3536	1	0.24327497678196797	B
3537	7074	-3537	1	0.6993300238665905	B
3540	7080	-3540	1	0.4034765958867824	B
3541	7082	-3541	1	0.5070432068775794	B
3542	7084	-3542	1	0.78281150914324	B
3543	7086	-3543	1	0.8212753072304442	B
3544	7088	-3544	1	0.18327623516973357	B
3545	7090	-3545	1	0.710046465152902	B
3546	7092	-3546	1	0.7709958679703123	B
3548	7096	-3548	1	0.9870460073419941	B
3549	7098	-3549	1	0.2174680438570078	B
3550	7100	-3550	1	0.9830046572911753	B
3551	7102	-3551	1	0.4662198803390789	B
3552	7104	-3552	1	0.18924644668693769	B
3553	7106	-3553	1	0.5498109789315482	B
3555	7110	-3555	1	0.19586405403048068	B
3556	7112	-3556	1	0.002529165267275202	B
3557	7114	-3557	1	0.2100992401900732	B
3558	7116	-3558	1	0.3716868139088606	B
3559	7118	-3559	1	0.3220221118775788	B
3560	7120	-3560	1	0.07331151951728454	B
3561	7122	-3561	1	0.8063307602899517	B
3562	7124	-3562	1	0.6463417342976022	B
3563	7126	-3563	1	0.78339873874617	B
3564	7128	-3564	1	0.35284794485475224	B
3565	7130	-3565	1	0.9002549867505638	B
3566	7132	-3566	1	0.5964592609976335	B
3568	7136	-3568	1	0.35431249336881143	B
3569	7138	-3569	1	0.4251703909835546	B
3570	7140	-3570	1	0.02044152599560156	B
3571	7142	-3571	1	0.9797103805659112	B
3572	7144	-3572	1	0.690413904251382	B
3573	7146	-3573	1	0.39501047763692343	B
3576	7152	-3576	1	0.554910214778003	B
3577	7154	-3577	1	0.845680030200106	B
3578	7156	-3578	1	0.2413684899831099	B
3579	7158	-3579	1	0.8045176628306352	B
3580	7160	-3580	1	0.10835546896892856	B
3581	7162	-3581	1	0.3888128431017386	B
3582	7164	-3582	1	0.9034537280202495	B
3583	7166	-3583	1	0.1435174881307153	B
3584	7168	-3584	1	0.7710036453666146	B
3585	7170	-3585	1	0.31426310034680593	B
3586	7172	-3586	1	0.9855323818227383	B
3588	7176	-3588	1	0.2403099320328519	B
3589	7178	-3589	1	0.9830353978730527	B
3590	7180	-3590	1	0.26160459694136984	B
3591	7182	-3591	1	0.24464336477117488	B
3592	7184	-3592	1	0.0599231994853513	B
3593	7186	-3593	1	0.7991685988981809	B
3594	7188	-3594	1	0.49578492904074867	B
3596	7192	-3596	1	0.014389640179060526	B
3597	7194	-3597	1	0.2644269478978587	B
3598	7196	-3598	1	0.03181528154603985	B
3599	7198	-3599	1	0.2650379680144196	B
3600	7200	-3600	1	0.173373066896513	B
3601	7202	-3601	1	0.9175049151452057	B
3602	7204	-3602	1	0.3241267018923065	B
3603	7206	-3603	1	0.8289277991233923	B
3604	7208	-3604	1	0.8375546863873622	B
3605	7210	-3605	1	0.363530679135487	B
3607	7214	-3607	1	0.5858549336183946	B
3609	7218	-3609	1	0.9293742485904523	B
3611	7222	-3611	1	0.19886712796196748	B
3612	7224	-3612	1	0.06213117677458502	B
3613	7226	-3613	1	0.21641186185909667	B
3615	7230	-3615	1	0.25238339218616856	B
3617	7234	-3617	1	0.29642720933149347	B
3620	7240	-3620	1	0.15039734140742644	B
3621	7242	-3621	1	0.528157293110892	B
3622	7244	-3622	1	0.8912579224013062	B
3624	7248	-3624	1	0.5778866371972962	B
3625	7250	-3625	1	0.9765629045336427	B
3626	7252	-3626	1	0.14199819244215162	B
3627	7254	-3627	1	0.4388111247751102	B
3628	7256	-3628	1	0.1644124653637875	B
3630	7260	-3630	1	0.4114506993519633	B
3632	7264	-3632	1	0.043219422676595176	B
3635	7270	-3635	1	0.47872556462737825	B
3636	7272	-3636	1	0.148714992154112	B
3639	7278	-3639	1	0.3654442074053824	B
3641	7282	-3641	1	0.7105949455883345	B
3642	7284	-3642	1	0.2105552866437279	B
3644	7288	-3644	1	0.16614964134389243	B
3645	7290	-3645	1	0.9597604489375107	B
3647	7294	-3647	1	0.26689292790800856	B
3648	7296	-3648	1	0.16184846533629693	B
3650	7300	-3650	1	0.029628079132582807	B
3651	7302	-3651	1	0.4932096523923839	B
3653	7306	-3653	1	0.7270798710457567	B
3654	7308	-3654	1	0.37986536736005505	B
3655	7310	-3655	1	0.7873141104677603	B
3661	7322	-3661	1	0.34237290625322214	B
3662	7324	-3662	1	0.26757714541388344	B
3663	7326	-3663	1	0.8838608308923307	B
3664	7328	-3664	1	0.3646300201159304	B
3665	7330	-3665	1	0.6540776237746807	B
3666	7332	-3666	1	0.6168289435759042	B
3667	7334	-3667	1	0.7464202462177183	B
3668	7336	-3668	1	0.6147064552945826	B
3670	7340	-3670	1	0.4843748722958582	B
3671	7342	-3671	1	0.3198016459114216	B
3672	7344	-3672	1	0.5886311623601728	B
3673	7346	-3673	1	0.9933929227339927	B
3676	7352	-3676	1	0.1927299408347518	B
3677	7354	-3677	1	0.026409511957023457	B
3678	7356	-3678	1	0.6812664578072203	B
3679	7358	-3679	1	0.3384861717499166	B
3680	7360	-3680	1	0.16906069487739128	B
3681	7362	-3681	1	0.5871584135432267	B
3682	7364	-3682	1	0.28254226388085146	B
3683	7366	-3683	1	0.30928488247474883	B
3685	7370	-3685	1	0.5101164264819962	B
3688	7376	-3688	1	0.08710816860726467	B
3690	7380	-3690	1	0.4367578904582118	B
3691	7382	-3691	1	0.15159852976163268	B
3692	7384	-3692	1	0.4152513364662992	B
3693	7386	-3693	1	0.3545395104610527	B
3694	7388	-3694	1	0.37966300190140545	B
3696	7392	-3696	1	0.3187878826014281	B
3697	7394	-3697	1	0.44723948483501963	B
3698	7396	-3698	1	0.03633770971465733	B
3700	7400	-3700	1	0.4436907897199708	B
3701	7402	-3701	1	0.4420136144789045	B
3702	7404	-3702	1	0.8307258460560354	B
3705	7410	-3705	1	0.3182569726600858	B
3706	7412	-3706	1	0.27388842414414327	B
3707	7414	-3707	1	0.8483271575734215	B
3708	7416	-3708	1	0.8691944500859892	B
3709	7418	-3709	1	0.20313539261204439	B
3710	7420	-3710	1	0.3297434028099594	B
3714	7428	-3714	1	0.6076086986195662	B
3715	7430	-3715	1	0.24708864855406032	B
3716	7432	-3716	1	0.9981803302722804	B
3718	7436	-3718	1	0.6859033789224257	B
3723	7446	-3723	1	0.6143446079514645	B
3724	7448	-3724	1	0.825072949142003	B
3725	7450	-3725	1	0.3029567796729815	B
3726	7452	-3726	1	0.48109602603263313	B
3727	7454	-3727	1	0.4691092178346842	B
3728	7456	-3728	1	0.7190326565739001	B
3729	7458	-3729	1	0.12894094743878937	B
3730	7460	-3730	1	0.21133473346933396	B
3731	7462	-3731	1	0.38423899166971687	B
3732	7464	-3732	1	0.9650562602343074	B
3734	7468	-3734	1	0.4865944059050499	B
3735	7470	-3735	1	0.6886710932833886	B
3736	7472	-3736	1	0.7026679659180171	B
3737	7474	-3737	1	0.203107459564982	B
3738	7476	-3738	1	0.11387128113478506	B
3739	7478	-3739	1	0.09297082436439374	B
3741	7482	-3741	1	0.48306410023395085	B
3743	7486	-3743	1	0.5785276465398597	B
3744	7488	-3744	1	0.7350866396196238	B
3746	7492	-3746	1	0.5307651004379886	B
3747	7494	-3747	1	0.22369385977670575	B
3748	7496	-3748	1	0.8305252151103915	B
3749	7498	-3749	1	0.9063134015384822	B
3750	7500	-3750	1	0.6954847772123367	B
3751	7502	-3751	1	0.9235887401456415	B
3753	7506	-3753	1	0.0320421166575946	B
3754	7508	-3754	1	0.31920509262443697	B
3755	7510	-3755	1	0.6977578817003239	B
3756	7512	-3756	1	0.9252289669370682	B
3757	7514	-3757	1	0.829723033778185	B
3758	7516	-3758	1	0.8093904472803707	B
3759	7518	-3759	1	0.9291642462454254	B
3760	7520	-3760	1	0.6178053706352892	B
3761	7522	-3761	1	0.9581547723162103	B
3762	7524	-3762	1	0.5059127297797698	B
