Feature_A,Feature_A_noFeature_A,Feature_B,Feature_B_noFeature_A,Feature_C,Feature_C_noFeature_A,Constant_Feature,Constant_Feature_noFeature_A,Random_Feature,Random_Feature_noFeature_A,Outcome,Outcome_noFeature_A
4754,3593,9508,5726,-4754,-3240,1,1,0.6746102211078552,0.6498675454640447,B,B
4755,3593,9510,5728,-4755,-3243,1,1,0.4462683689186484,0.43314377789333625,B,B
4757,3593,9514,5732,-4757,-3244,1,1,0.39867850705879826,0.3932606601995109,B,B
4758,3593,9516,5732,-4758,-3244,1,1,0.6453010658064474,0.6106806964843985,B,B
4759,3593,9518,5734,-4759,-3245,1,1,0.8138066284236458,0.8133616756151754,B,B
4760,3593,9520,5736,-4760,-3246,1,1,0.7404089292886767,0.7274907487570267,B,B
4761,3593,9522,5738,-4761,-3247,1,1,0.08223791637431688,0.07455467081615108,B,B
4762,3593,9524,5742,-4762,-3248,1,1,0.2982486888442215,0.2798358682128692,B,B
4763,3593,9526,5744,-4763,-3249,1,1,0.509861194711618,0.496388161710013,B,B
4765,3593,9530,5746,-4765,-3250,1,1,0.9845528247473155,0.9820972047589576,B,B
4766,3593,9532,5752,-4766,-3252,1,1,0.5995502461120219,0.552894523891626,B,B
4767,3593,9534,5754,-4767,-3254,1,1,0.377988729667996,0.34130972623569644,B,B
4771,3593,9542,5754,-4771,-3254,1,1,0.0964902564727903,0.08241362266914498,B,B
4772,3593,9544,5756,-4772,-3258,1,1,0.11176667684877362,0.09637025062913651,B,B
4773,3593,9546,5764,-4773,-3260,1,1,0.19354392097786377,0.18051239965326915,B,B
4774,3593,9548,5768,-4774,-3262,1,1,0.48844035897340177,0.4531663062812996,B,B
4776,3593,9552,5774,-4776,-3263,1,1,0.3781358436571862,0.34507636947604514,B,B
4777,3593,9554,5778,-4777,-3264,1,1,0.8672902049307813,0.8689264429483963,B,B
4778,3593,9556,5786,-4778,-3265,1,1,0.647231071206305,0.6124672021154907,B,B
4779,3593,9558,5788,-4779,-3266,1,1,0.5465391602994024,0.5106209368685756,B,B
4781,3593,9562,5792,-4781,-3267,1,1,0.7803108024205748,0.7803108024205748,B,B
4782,3593,9564,5792,-4782,-3267,1,1,0.9041882731302575,0.895174528343068,B,B
4783,3593,9566,5796,-4783,-3268,1,1,0.16039065097463012,0.12780706710488454,B,B
4785,3593,9570,5798,-4785,-3270,1,1,0.9527316851347949,0.9342615917263499,B,B
4786,3593,9572,5800,-4786,-3271,1,1,0.9579087279395683,0.9406661062732151,B,B
4787,3593,9574,5802,-4787,-3273,1,1,0.18985113631665962,0.17051549911377728,B,B
4788,3593,9576,5806,-4788,-3274,1,1,0.9848420806108419,0.9820972047589576,B,B
4793,3593,9586,5810,-4793,-3279,1,1,0.7778763083404672,0.7750692116684814,B,B
4794,3593,9588,5812,-4794,-3280,1,1,0.684020476740114,0.6647295682870051,B,B
4796,3593,9592,5812,-4796,-3280,1,1,0.19053644362308575,0.17250576268993667,B,B
4797,3593,9594,5814,-4797,-3281,1,1,0.6269276218345885,0.5803660351829207,B,B
4798,3593,9596,5816,-4798,-3282,1,1,0.41366574545685786,0.40654167027195154,B,B
4799,3593,9598,5818,-4799,-3286,1,1,0.28347003151379047,0.27561900253221705,B,B
4801,3593,9602,5820,-4801,-3287,1,1,0.47853787834055417,0.45162097316133043,B,B
4802,3593,9604,5826,-4802,-3289,1,1,0.5675214198640265,0.5342509451633768,B,B
4804,3593,9608,5836,-4804,-3291,1,1,0.9546176393347221,0.9344296313744197,B,B
4807,3593,9614,5840,-4807,-3292,1,1,0.6277499544872785,0.5880531791016704,B,B
4808,3593,9616,5844,-4808,-3293,1,1,0.2202369912711929,0.19793577235533866,B,B
4809,3593,9618,5844,-4809,-3293,1,1,0.21955545275831778,0.18924644668693769,B,B
4811,3593,9622,5846,-4811,-3294,1,1,0.4182418397781623,0.4074261197858208,B,B
4812,3593,9624,5848,-4812,-3296,1,1,0.7459977200621998,0.7278656981602999,B,B
4813,3593,9626,5856,-4813,-3297,1,1,0.8032500070694315,0.7988039409808276,B,B
4814,3593,9628,5862,-4814,-3298,1,1,0.959228741135721,0.9406661062732151,B,B
4815,3593,9630,5868,-4815,-3299,1,1,0.9023955560117985,0.8887686724927855,B,B
4816,3593,9632,5874,-4816,-3303,1,1,0.6336483391981166,0.5997819909809575,B,B
4819,3593,9638,5876,-4819,-3304,1,1,0.2700775812694265,0.23900220918116455,B,B
4820,3593,9640,5878,-4820,-3306,1,1,0.7825274309181992,0.7825274309181992,B,B
4821,3593,9642,5878,-4821,-3306,1,1,0.11848205148890889,0.1021873694511286,B,B
4822,3593,9644,5880,-4822,-3307,1,1,0.7101100192452433,0.6841183600492824,B,B
4823,3593,9646,5882,-4823,-3308,1,1,0.38254362384047425,0.3477620687301779,B,B
4825,3593,9650,5884,-4825,-3309,1,1,0.5637391382397015,0.5232666085548304,B,B
4826,3593,9652,5888,-4826,-3311,1,1,0.7281093609893933,0.7088931693387862,B,B
4827,3593,9654,5890,-4827,-3312,1,1,0.05534932670935122,0.056240612322284056,B,B
4828,3593,9656,5892,-4828,-3313,1,1,0.05117566101205506,0.04852163040416935,B,B
4831,3593,9662,5896,-4831,-3314,1,1,0.5105290118472425,0.49738128956208083,B,B
4834,3593,9668,5898,-4834,-3319,1,1,0.7338855717389035,0.7274907487570267,B,B
4835,3593,9670,5898,-4835,-3319,1,1,0.3854751906279309,0.36265753310929716,B,B
4837,3593,9674,5900,-4837,-3320,1,1,0.42448085266597657,0.42448085266597657,B,B
4840,3593,9680,5902,-4840,-3322,1,1,0.5894810826959147,0.5465563330762127,B,B
4841,3593,9682,5904,-4841,-3323,1,1,0.36804163532948875,0.33952239001583573,B,B
4842,3593,9684,5910,-4842,-3324,1,1,0.16950084934393406,0.14007110398887046,B,B
4843,3593,9686,5914,-4843,-3327,1,1,0.6074496105961067,0.56603695514831,B,B
4844,3593,9688,5918,-4844,-3332,1,1,0.27429449246045345,0.24338030796974208,B,B
4846,3593,9692,5920,-4846,-3335,1,1,0.05162443160031993,0.05197202665934175,B,B
4852,3593,9704,5920,-4852,-3335,1,1,0.19064557625418044,0.17318401389686366,B,B
4853,3593,9706,5926,-4853,-3340,1,1,0.9667428573126903,0.9667428573126903,B,B
4855,3593,9710,5928,-4855,-3343,1,1,0.9667200427799869,0.9637729697421694,B,B
4856,3593,9712,5930,-4856,-3344,1,1,0.3961513776630604,0.38703361459027685,B,B
4857,3593,9714,5934,-4857,-3348,1,1,0.9177883649775949,0.9029719541958754,B,B
4859,3593,9718,5936,-4859,-3349,1,1,0.9299224973405796,0.9043969201407271,B,B
4863,3593,9726,5938,-4863,-3352,1,1,0.28790728162043944,0.27580081618290186,B,B
4865,3593,9730,5942,-4865,-3353,1,1,0.3023844575657161,0.290224050373042,B,B
4866,3593,9732,5944,-4866,-3355,1,1,0.04299035137096496,0.04299035137096496,B,B
4867,3593,9734,5944,-4867,-3355,1,1,0.27946472159261815,0.2618722429021725,B,B
4868,3593,9736,5948,-4868,-3357,1,1,0.1875057998323898,0.16510630606638088,B,B
4869,3593,9738,5952,-4869,-3358,1,1,0.8769638926540771,0.8769638926540771,B,B
4870,3593,9740,5964,-4870,-3360,1,1,0.1041508139524776,0.09309896950611685,B,B
4872,3593,9744,5966,-4872,-3362,1,1,0.8082879548262514,0.8082879548262514,B,B
4873,3593,9746,5968,-4873,-3363,1,1,0.6326332514450771,0.5994001865348264,B,B
4874,3593,9748,5970,-4874,-3366,1,1,0.6267532476599675,0.5762729908066979,B,B
4876,3593,9752,5972,-4876,-3368,1,1,0.5694089197548955,0.5355644108561903,B,B
4877,3593,9754,5974,-4877,-3369,1,1,0.9603115656115958,0.9498464772421977,B,B
4878,3593,9756,5974,-4878,-3369,1,1,0.3470106578702915,0.32689641467632335,B,B
4879,3593,9758,5976,-4879,-3370,1,1,0.557826017877359,0.5153885369209218,B,B
4882,3593,9764,5984,-4882,-3371,1,1,0.7255945633734863,0.6999459214432685,B,B
4883,3593,9766,5986,-4883,-3372,1,1,0.2691459126746667,0.23860432736567105,B,B
4884,3593,9768,5988,-4884,-3373,1,1,0.9609298539706528,0.9565332113809033,B,B
4886,3593,9772,5990,-4886,-3378,1,1,0.2632788080539281,0.21859222805099499,B,B
4887,3593,9774,5994,-4887,-3382,1,1,0.7650668886548977,0.7643606766559357,B,B
4889,3593,9778,5998,-4889,-3383,1,1,0.889410894943391,0.8819064278022691,B,B
4892,3593,9784,6002,-4892,-3384,1,1,0.6528348022547829,0.6256876764001337,B,B
4893,3593,9786,6002,-4893,-3384,1,1,0.3322610345942889,0.323764572400163,B,B
4894,3593,9788,6004,-4894,-3386,1,1,0.4267400875834839,0.42448085266597657,B,B
4895,3593,9790,6014,-4895,-3387,1,1,0.8152109725941351,0.8193931681354194,B,B
4896,3593,9792,6018,-4896,-3388,1,1,0.43893214584992657,0.42840865428587604,B,B
4897,3593,9794,6020,-4897,-3391,1,1,0.31581250837759134,0.31581250837759134,B,B
4901,3593,9802,6030,-4901,-3392,1,1,0.7141228320720916,0.6879039825576002,B,B
4902,3593,9804,6032,-4902,-3393,1,1,0.42378439102837806,0.42234695352754115,B,B
4903,3593,9806,6034,-4903,-3395,1,1,0.018064467661419115,0.018088136292188084,B,B
4906,3593,9812,6036,-4906,-3396,1,1,0.22160178808736575,0.19793577235533866,B,B
4907,3593,9814,6036,-4907,-3396,1,1,0.38268903142706756,0.35930265019109875,B,B
4908,3593,9816,6042,-4908,-3397,1,1,0.566385207147499,0.526907756287046,B,B
4910,3593,9820,6044,-4910,-3399,1,1,0.8487261501021438,0.8487261501021438,B,B
4912,3593,9824,6046,-4912,-3400,1,1,0.9922902264314737,0.987370946598683,B,B
4913,3593,9826,5294,-4913,-3024,1,1,0.10654198243472235,0.12359978595468157,B,B
4914,3593,9828,5298,-4914,-3026,1,1,0.6879039825576002,0.6879039825576002,B,B
4915,3593,9830,5300,-4915,-3027,1,1,0.2516902845640999,0.2548959713051634,B,B
4917,3593,9834,5302,-4917,-3031,1,1,0.29993442191949615,0.3477620687301779,B,B
4919,3593,9838,5302,-4919,-3031,1,1,0.2900456393982729,0.33881678092197554,B,B
4920,3593,9840,5308,-4920,-3034,1,1,0.7740158981970207,0.7853034397481469,B,B
4924,3593,9848,5310,-4924,-3035,1,1,0.977703255222435,0.9820972047589576,B,B
4925,3593,9850,5312,-4925,-3036,1,1,0.9097617321283945,0.9406661062732151,B,B
4926,3593,9852,5314,-4926,-3037,1,1,0.008835697162116407,0.016044092105171326,B,B
4927,3593,9854,5316,-4927,-3038,1,1,0.7981855677451409,0.8133616756151754,B,B
4928,3593,9856,5320,-4928,-3041,1,1,0.44648999818153157,0.4872448594960501,B,B
4932,3593,9864,5320,-4932,-3041,1,1,0.920228229317012,0.9565332113809033,B,B
4933,3593,9866,5322,-4933,-3042,1,1,0.26053712117158556,0.2618722429021725,B,B
4934,3593,9868,5326,-4934,-3043,1,1,0.7088931693387862,0.7088931693387862,B,B
4935,3593,9870,5330,-4935,-3045,1,1,0.7503824132400129,0.7643606766559357,B,B
4937,3593,9874,5336,-4937,-3046,1,1,0.3565482811089846,0.40654167027195154,B,B
4938,3593,9876,5342,-4938,-3048,1,1,0.04645375142016128,0.056240612322284056,B,B
4940,3593,9880,5348,-4940,-3051,1,1,0.004569400225465148,0.002989714961723844,B,B
4941,3593,9882,5348,-4941,-3051,1,1,0.04590215021005972,0.05197202665934175,B,B
4942,3593,9884,5350,-4942,-3054,1,1,0.3883940980074446,0.43314377789333625,B,B
4943,3593,9886,5356,-4943,-3057,1,1,0.7808667647765588,0.7938238921019529,B,B
4945,3593,9890,5358,-4945,-3059,1,1,0.2047285274114814,0.20700641306891354,B,B
4946,3593,9892,5362,-4946,-3061,1,1,0.11763016944096738,0.12780706710488454,B,B
4947,3593,9894,5364,-4947,-3062,1,1,0.6960135433221157,0.6960780877628314,B,B
4950,3593,9900,5366,-4950,-3064,1,1,0.7734511748480817,0.7853034397481469,B,B
4952,3593,9904,5366,-4952,-3064,1,1,0.5662346268547047,0.5503595556507457,B,B
4953,3593,9906,5368,-4953,-3065,1,1,0.7954739880394636,0.8096159738405615,B,B
4954,3593,9908,5370,-4954,-3071,1,1,0.5935690096193416,0.5994001865348264,B,B
4957,3593,9914,5372,-4957,-3073,1,1,0.6999459214432685,0.6999459214432685,B,B
4958,3593,9916,5374,-4958,-3074,1,1,0.6211694278524226,0.6212302131687538,B,B
4960,3593,9920,5382,-4960,-3075,1,1,0.7915327308367974,0.8082879548262514,B,B
4962,3593,9924,5384,-4962,-3076,1,1,0.5501808590757283,0.5467786561476256,B,B
4965,3593,9930,5384,-4965,-3076,1,1,0.5043212992200686,0.5196410988602942,B,B
4966,3593,9932,5386,-4966,-3077,1,1,0.43212745268606423,0.4627741520523204,B,B
4967,3593,9934,5388,-4967,-3078,1,1,0.80903753586634,0.8320237885278572,B,B
4969,3593,9938,5392,-4969,-3083,1,1,0.7496839839864344,0.7576289496214702,B,B
4970,3593,9940,5394,-4970,-3084,1,1,0.21069721651764817,0.21069721651764817,B,B
4971,3593,9942,5396,-4971,-3087,1,1,0.2682206889996407,0.2798358682128692,B,B
4972,3593,9944,5402,-4972,-3089,1,1,0.28864649103636,0.32689641467632335,B,B
4974,3593,9948,5402,-4974,-3089,1,1,0.8062188385032844,0.8227425755255332,B,B
4975,3593,9950,5406,-4975,-3090,1,1,0.20486684591924476,0.20700641306891354,B,B
4977,3593,9954,5408,-4977,-3091,1,1,0.24499494484638373,0.25332236659078133,B,B
4979,3593,9958,5410,-4979,-3094,1,1,0.23900220918116455,0.23900220918116455,B,B
4980,3593,9960,5412,-4980,-3095,1,1,0.8903318551046802,0.911138148279308,B,B
4982,3593,9964,5416,-4982,-3096,1,1,0.25825637152881553,0.2603790319177123,B,B
4983,3593,9966,5418,-4983,-3097,1,1,0.2339502836319155,0.23305207746531797,B,B
4984,3593,9968,5418,-4984,-3097,1,1,0.5135040931735438,0.526907756287046,B,B
4985,3593,9970,5422,-4985,-3100,1,1,0.8486574465650034,0.8571825073387184,B,B
4986,3593,9972,5424,-4986,-3101,1,1,0.9063668537322446,0.9342615917263499,B,B
4987,3593,9974,5426,-4987,-3103,1,1,0.1171158926658411,0.1272370169144107,B,B
4988,3593,9976,5428,-4988,-3104,1,1,0.4812526340430213,0.509357468198439,B,B
4989,3593,9978,5430,-4989,-3105,1,1,0.9834160335478249,0.9928011376356151,B,B
4991,3593,9982,5432,-4991,-3106,1,1,0.3077475015568085,0.35930265019109875,B,B
4992,3593,9984,5432,-4992,-3106,1,1,0.8771444753811269,0.8887686724927855,B,B
4993,3593,9986,5436,-4993,-3108,1,1,0.1559315553671502,0.17318401389686366,B,B
4994,3593,9988,5440,-4994,-3110,1,1,0.05237447689738717,0.07019586550984602,B,B
4995,3593,9990,5446,-4995,-3111,1,1,0.09397544543929737,0.10681514949348259,B,B
4996,3593,9992,5448,-4996,-3113,1,1,0.18861688084989925,0.19793577235533866,B,B
4997,3593,9994,5450,-4997,-3114,1,1,0.26653031879608546,0.27561900253221705,B,B
4998,3593,9996,5456,-4998,-3115,1,1,0.650663776323376,0.654358634418288,B,B
5000,3593,10000,5456,-5000,-3115,1,1,0.25491655238157307,0.2603790319177123,B,B
5001,3593,10002,5462,-5001,-3119,1,1,0.0067343578594538656,0.006257781920116279,B,B
5003,3593,10006,5464,-5003,-3120,1,1,0.06701224652002746,0.08241362266914498,B,B
5005,3593,10010,5466,-5005,-3121,1,1,0.807140763847256,0.8280406900758914,B,B
5006,3593,10012,5474,-5006,-3122,1,1,0.5195526029697178,0.5300522225750692,B,B
5007,3593,10014,5476,-5007,-3123,1,1,0.6498675454640447,0.6498675454640447,B,B
5012,3593,10024,5478,-5012,-3124,1,1,0.7862279565871403,0.7988039409808276,B,B
5015,3593,10030,5478,-5015,-3124,1,1,0.9478814781844362,0.9637729697421694,B,B
5016,3593,10032,5480,-5016,-3125,1,1,0.4137247479133963,0.44548728437867,B,B
5017,3593,10034,5484,-5017,-3126,1,1,0.924951254753319,0.9565332113809033,B,B
5018,3593,10036,5486,-5018,-3128,1,1,0.47690142852302086,0.5039488754114507,B,B
5019,3593,10038,5488,-5019,-3130,1,1,0.5034660597792954,0.5153885369209218,B,B
5020,3593,10040,5498,-5020,-3131,1,1,0.546687224848856,0.5465563330762127,B,B
5022,3593,10044,5500,-5022,-3132,1,1,0.6333771605572228,0.6373622107997243,B,B
5023,3593,10046,5500,-5023,-3132,1,1,0.6256876764001337,0.6256876764001337,B,B
5024,3593,10048,5502,-5024,-3133,1,1,0.5697660760560623,0.56603695514831,B,B
5026,3593,10052,5504,-5026,-3134,1,1,0.9161798691484402,0.9498464772421977,B,B
5027,3593,10054,5512,-5027,-3138,1,1,0.5755647141294264,0.570871766354719,B,B
5028,3593,10056,5516,-5028,-3139,1,1,0.7189859304572235,0.7285529783041427,B,B
5029,3593,10058,5518,-5029,-3141,1,1,0.8212443148088805,0.842728536346872,B,B
5030,3593,10060,5524,-5030,-3145,1,1,0.18320680522300758,0.18924644668693769,B,B
5033,3593,10066,5524,-5033,-3145,1,1,0.6028876395615529,0.6106806964843985,B,B
5034,3593,10068,5528,-5034,-3146,1,1,0.9641564624377793,0.9691592757723164,B,B
5036,3593,10072,5530,-5036,-3148,1,1,0.019031406920495098,0.025050600422351077,B,B
5037,3593,10074,5532,-5037,-3149,1,1,0.1429833460838511,0.1603827427768152,B,B
5038,3593,10076,5534,-5038,-3150,1,1,0.11823862492848669,0.13044808427072108,B,B
5039,3593,10078,5536,-5039,-3151,1,1,0.1678185897287613,0.1836618488347247,B,B
5040,3593,10080,5540,-5040,-3152,1,1,0.7221887382963915,0.7314275959059792,B,B
5042,3593,10084,5540,-5042,-3152,1,1,0.006796525924181895,0.011188295829838046,B,B
5045,3593,10090,5542,-5045,-3153,1,1,0.2974596610604281,0.34507636947604514,B,B
5046,3593,10092,5550,-5046,-3155,1,1,0.7751183960054453,0.789385420730574,B,B
5048,3593,10096,5552,-5048,-3156,1,1,0.06414922838599268,0.07851392549317071,B,B
5049,3593,10098,5554,-5049,-3158,1,1,0.6384919300482534,0.6373622107997243,B,B
5050,3593,10100,5556,-5050,-3160,1,1,0.7138807139963198,0.7278656981602999,B,B
5053,3593,10106,5558,-5053,-3161,1,1,0.8182298892488498,0.8352007840775202,B,B
5055,3593,10110,5558,-5055,-3161,1,1,0.023424349650412846,0.03494432943250436,B,B
5057,3593,10114,5566,-5057,-3162,1,1,0.9720746571483708,0.9726113254059179,B,B
5058,3593,10116,5570,-5058,-3163,1,1,0.3769050159963524,0.42234695352754115,B,B
5060,3593,10120,5580,-5060,-3164,1,1,0.6317031651446298,0.6317031651446298,B,B
5061,3593,10122,5582,-5061,-3166,1,1,0.05124089813272559,0.06393853573037012,B,B
5062,3593,10124,5586,-5062,-3167,1,1,0.38095817938184795,0.42840865428587604,B,B
5064,3593,10128,5594,-5064,-3175,1,1,0.6644829306932224,0.6698489290101762,B,B
5065,3593,10130,5594,-5065,-3175,1,1,0.8801976000958571,0.895174528343068,B,B
5069,3593,10138,5596,-5069,-3177,1,1,0.0757495811776373,0.09637025062913651,B,B
5072,3593,10144,5598,-5072,-3178,1,1,0.5776597855051119,0.5762729908066979,B,B
5074,3593,10148,5600,-5074,-3180,1,1,0.4357960924845201,0.4763824019729904,B,B
5075,3593,10150,5610,-5075,-3182,1,1,0.31832506520509163,0.38421257339649817,B,B
5077,3593,10154,5614,-5077,-3183,1,1,0.31117955638320527,0.36265753310929716,B,B
5078,3593,10156,5616,-5078,-3186,1,1,0.016839136594505977,0.018088136292188084,B,B
5081,3593,10162,5616,-5081,-3186,1,1,0.883515452282376,0.9043969201407271,B,B
5082,3593,10164,5618,-5082,-3188,1,1,0.23893796124262956,0.23860432736567105,B,B
5083,3593,10166,5620,-5083,-3189,1,1,0.8659118460674466,0.8689264429483963,B,B
5085,3593,10170,5622,-5085,-3190,1,1,0.6497322668726261,0.6463417342976022,B,B
5086,3593,10172,5624,-5086,-3191,1,1,0.8798765022005014,0.8936795348799073,B,B
5089,3593,10178,5628,-5089,-3192,1,1,0.6996651479820857,0.6960780877628314,B,B
5090,3593,10180,5638,-5090,-3195,1,1,0.041332957027450434,0.04852163040416935,B,B
5091,3593,10182,5638,-5091,-3195,1,1,0.6740865245491036,0.6698489290101762,B,B
5092,3593,10184,5640,-5092,-3197,1,1,0.41431852635339084,0.44730495999430764,B,B
5093,3593,10186,5642,-5093,-3198,1,1,0.48869115419489395,0.5101714442624968,B,B
5094,3593,10188,5644,-5094,-3199,1,1,0.40469466704716217,0.43749042141262795,B,B
5095,3593,10190,5646,-5095,-3201,1,1,0.8298604128294039,0.842728536346872,B,B
5098,3593,10196,5654,-5098,-3204,1,1,0.1572514919098411,0.18051239965326915,B,B
5099,3593,10198,5658,-5099,-3205,1,1,0.29283893826205587,0.33952239001583573,B,B
5100,3593,10200,5658,-5100,-3205,1,1,0.24338030796974208,0.24338030796974208,B,B
5101,3593,10202,5666,-5101,-3206,1,1,0.5415846752911478,0.5415846752911478,B,B
5103,3593,10206,5668,-5103,-3207,1,1,0.07382230544240287,0.09412769060917414,B,B
5104,3593,10208,5670,-5104,-3210,1,1,0.5880531791016704,0.5880531791016704,B,B
5105,3593,10210,5672,-5105,-3211,1,1,0.35329008880234547,0.4058773418398083,B,B
5106,3593,10212,5674,-5106,-3213,1,1,0.058181692487451975,0.07455467081615108,B,B
5107,3593,10214,5678,-5107,-3214,1,1,0.7383400350927948,0.7567067748547494,B,B
5108,3593,10216,5680,-5108,-3216,1,1,0.013662274872456304,0.016044092105171326,B,B
5109,3593,10218,5680,-5109,-3216,1,1,0.718023566942232,0.7278656981602999,B,B
5112,3593,10224,5684,-5112,-3217,1,1,0.8542451816819935,0.8604389612096618,B,B
5113,3593,10226,5686,-5113,-3218,1,1,0.12352930229055847,0.13909919586999575,B,B
5114,3593,10228,5688,-5114,-3219,1,1,0.1525757986100147,0.17250576268993667,B,B
5115,3593,10230,5690,-5115,-3223,1,1,0.15055554938693927,0.16510630606638088,B,B
5116,3593,10232,5696,-5116,-3225,1,1,0.8824135213166181,0.9029719541958754,B,B
5117,3593,10234,5698,-5117,-3227,1,1,0.26968930207507624,0.2926868978829027,B,B
5118,3593,10236,5698,-5118,-3227,1,1,0.5841209371233126,0.5803660351829207,B,B
5119,3593,10238,5700,-5119,-3228,1,1,0.2769225696988191,0.30182243219740146,B,B
5120,3593,10240,5708,-5120,-3230,1,1,0.2930197643435849,0.34130972623569644,B,B
5121,3593,10242,5710,-5121,-3231,1,1,0.5996679750362574,0.603780334896824,B,B
5123,3593,10246,5712,-5123,-3233,1,1,0.0719118256897806,0.08688639997486514,B,B
5126,3593,10252,5716,-5126,-3234,1,1,0.28280060323764633,0.31581250837759134,B,B
5128,3593,10256,5718,-5128,-3235,1,1,0.8976674909553497,0.9252363068042716,B,B
5130,3593,10260,5718,-5130,-3235,1,1,0.12927947353746372,0.14104148424720753,B,B
5131,3593,10262,5724,-5131,-3239,1,1,0.8770843093567904,0.8852113150698214,B,B
5132,3593,10264,5726,-5132,-3240,1,1,0.7135993102397017,0.7274907487570267,B,B
5133,3593,10266,5728,-5133,-3243,1,1,0.4763097637965513,0.49993713751620694,B,B
5134,3593,10268,5732,-5134,-3244,1,1,0.6930861601126387,0.6945155977988335,B,B
5135,3593,10270,5734,-5135,-3245,1,1,0.9062944343162483,0.9302314128858158,B,B
5136,3593,10272,5736,-5136,-3246,1,1,0.07306490528138465,0.09309896950611685,B,B
5137,3593,10274,5736,-5137,-3246,1,1,0.6640646450198907,0.6647295682870051,B,B
5138,3593,10276,5738,-5138,-3247,1,1,0.4992073073260892,0.5106209368685756,B,B
5139,3593,10278,5742,-5139,-3248,1,1,0.4120087898677447,0.44011053017510116,B,B
5142,3593,10284,5744,-5142,-3249,1,1,0.888320034163066,0.9099482488617106,B,B
5143,3593,10286,5746,-5143,-3250,1,1,0.8741593131476967,0.8819064278022691,B,B
5144,3593,10288,5752,-5144,-3252,1,1,0.7598556874731942,0.7803108024205748,B,B
5146,3593,10292,5754,-5146,-3254,1,1,0.13697427561969944,0.15649203068923745,B,B
5148,3593,10296,5754,-5148,-3254,1,1,0.38034641837778393,0.42448085266597657,B,B
5149,3593,10298,5756,-5149,-3258,1,1,0.8934336609345754,0.9252363068042716,B,B
5150,3593,10300,5764,-5150,-3260,1,1,0.2698511528018731,0.2926868978829027,B,B
5151,3593,10302,5768,-5151,-3262,1,1,0.07596911227587211,0.1021873694511286,B,B
5154,3593,10308,5774,-5154,-3263,1,1,0.7639893556920606,0.7825274309181992,B,B
5155,3593,10310,5778,-5155,-3264,1,1,0.1625020030400498,0.18051239965326915,B,B
5156,3593,10312,5786,-5156,-3265,1,1,0.15208755279451225,0.17051549911377728,B,B
5157,3593,10314,5786,-5157,-3265,1,1,0.7553195129423483,0.7750692116684814,B,B
5158,3593,10316,5788,-5158,-3266,1,1,0.7542939959199814,0.7662524140463154,B,B
5159,3593,10318,5792,-5159,-3267,1,1,0.34783987562122776,0.3994926474062215,B,B
5160,3593,10320,5796,-5160,-3268,1,1,0.5286168505312635,0.5342509451633768,B,B
5161,3593,10322,5798,-5161,-3270,1,1,0.449103396110078,0.496388161710013,B,B
5164,3593,10328,5800,-5164,-3271,1,1,0.5136883459873326,0.5300522225750692,B,B
5166,3593,10332,5802,-5166,-3273,1,1,0.4232342153914803,0.45162097316133043,B,B
5168,3593,10336,5802,-5168,-3273,1,1,0.32589276874461215,0.3847362545009849,B,B
5171,3593,10342,5806,-5171,-3274,1,1,0.2880541327897349,0.323764572400163,B,B
5177,3593,10354,5810,-5177,-3279,1,1,0.30843276459882296,0.36265753310929716,B,B
5178,3593,10356,5812,-5178,-3280,1,1,0.331790233851717,0.38703361459027685,B,B
5179,3593,10358,5814,-5179,-3281,1,1,0.07419935321149618,0.09637025062913651,B,B
5180,3593,10360,5816,-5180,-3282,1,1,0.13232615098632317,0.15649203068923745,B,B
5181,3593,10362,5818,-5181,-3286,1,1,0.5952662502677721,0.5997819909809575,B,B
5182,3593,10364,5818,-5182,-3286,1,1,0.2684376107730858,0.290224050373042,B,B
5183,3593,10366,5820,-5183,-3287,1,1,0.28046605635156496,0.3143375863567962,B,B
5185,3593,10370,5826,-5185,-3289,1,1,0.632750681202533,0.6361071963325342,B,B
5186,3593,10372,5836,-5186,-3291,1,1,0.3170632468112419,0.37644150870379745,B,B
5189,3593,10378,5840,-5189,-3292,1,1,0.5290764770938569,0.5355644108561903,B,B
5190,3593,10380,5844,-5190,-3293,1,1,0.36251675629765245,0.4139888467203876,B,B
5191,3593,10382,5846,-5191,-3294,1,1,0.3347499478291992,0.3932606601995109,B,B
5192,3593,10384,5846,-5192,-3294,1,1,0.3810947135957349,0.42887276456757684,B,B
5193,3593,10386,5848,-5193,-3296,1,1,0.37391270410965494,0.41405679118103156,B,B
5196,3593,10392,5856,-5196,-3297,1,1,0.5108454086156831,0.5232666085548304,B,B
5197,3593,10394,5862,-5197,-3298,1,1,0.23640044961784124,0.23640044961784124,B,B
5198,3593,10396,5868,-5198,-3299,1,1,0.4312230168737272,0.4531663062812996,B,B
5199,3593,10398,5874,-5199,-3303,1,1,0.9837180862954995,0.9974133472091609,B,B
5202,3593,10404,5876,-5202,-3304,1,1,0.6444481925805211,0.6398126996551287,B,B
5203,3593,10406,5876,-5203,-3304,1,1,0.6050836867113568,0.6124672021154907,B,B
5204,3593,10408,5878,-5204,-3306,1,1,0.7390476450828237,0.7576289496214702,B,B
5205,3593,10410,5880,-5205,-3307,1,1,0.8583415581895227,0.861984116685601,B,B
5206,3593,10412,5882,-5206,-3308,1,1,0.20117189344043618,0.20510197411074116,B,B
