Feature_A,Feature_A_noFeature_A,Feature_B,Feature_B_noFeature_A,Feature_C,Feature_C_noFeature_A,Constant_Feature,Constant_Feature_noFeature_A,Random_Feature,Random_Feature_noFeature_A,Outcome,Outcome_noFeature_A
4674,4769,9348,5534,-4674,-3145,1,1,0.50772602403172,0.540834462534557,B,B
4675,4769,9350,5538,-4675,-3146,1,1,0.08448184581077334,0.08518571984397771,B,B
4676,4769,9352,5538,-4676,-3146,1,1,0.2738198416720291,0.3070671375220516,B,B
4678,4769,9356,5544,-4678,-3150,1,1,0.22080974211987348,0.2604983046074889,B,B
4679,4769,9358,5544,-4679,-3150,1,1,0.653852386698531,0.6977139168183455,B,B
4680,4769,9360,5548,-4680,-3151,1,1,0.7745252557074276,0.8317358872592439,B,B
4681,4769,9362,5550,-4681,-3153,1,1,0.08609851343963126,0.08518571984397771,B,B
4684,4769,9368,5550,-4684,-3153,1,1,0.7087577128628828,0.7349411616590555,B,B
4685,4769,9370,5552,-4685,-3155,1,1,0.5317935050060016,0.5678276178771463,B,B
4686,4769,9372,5556,-4686,-3157,1,1,0.74441987566624,0.7750328015637515,B,B
4687,4769,9374,5556,-4687,-3157,1,1,0.6145724288918711,0.6488593729214684,B,B
4688,4769,9376,5560,-4688,-3158,1,1,0.005245002432821111,0.001821949410769741,B,B
4689,4769,9378,5566,-4689,-3161,1,1,0.9751123829611563,0.9839841321275486,B,B
4690,4769,9380,5566,-4690,-3161,1,1,0.39217158516195316,0.4708611622020543,B,B
4694,4769,9388,5568,-4694,-3162,1,1,0.6367632490524431,0.6691501012450989,B,B
4697,4769,9394,5572,-4697,-3166,1,1,0.7766005572711988,0.8334432844070989,B,B
4700,4769,9400,5572,-4700,-3166,1,1,0.5317086590183678,0.5643649797470728,B,B
4702,4769,9404,5576,-4702,-3167,1,1,0.27507367738204924,0.31288722673486835,B,B
4703,4769,9406,5580,-4703,-3168,1,1,0.2646302392608365,0.29655900821439407,B,B
4704,4769,9408,5580,-4704,-3168,1,1,0.3179382110647514,0.3770821598830879,B,B
4706,4769,9412,5584,-4706,-3171,1,1,0.050755830020664416,0.05450756459755113,B,B
4708,4769,9416,5586,-4708,-3172,1,1,0.000704201361920509,0.001821949410769741,B,B
4711,4769,9422,5586,-4711,-3172,1,1,0.12162295855071492,0.12942458033777282,B,B
4712,4769,9424,5588,-4712,-3177,1,1,0.314670720739733,0.3750797499036297,B,B
4713,4769,9426,5594,-4713,-3178,1,1,0.14577770588137073,0.17058478845316005,B,B
4714,4769,9428,5594,-4714,-3178,1,1,0.7669876392272272,0.8066293354359845,B,B
4715,4769,9430,5596,-4715,-3181,1,1,0.6632503428603947,0.7084096773612025,B,B
4716,4769,9432,5600,-4716,-3182,1,1,0.5519571393250998,0.5850625834023614,B,B
4717,4769,9434,5600,-4717,-3182,1,1,0.4848342432457686,0.5244064236368436,B,B
4719,4769,9438,5602,-4719,-3184,1,1,0.6039196530636637,0.6364080175023646,B,B
4720,4769,9440,5604,-4720,-3187,1,1,0.7002774425611211,0.7239643516932773,B,B
4721,4769,9442,5604,-4721,-3187,1,1,0.17103083110906392,0.20420620977082515,B,B
4722,4769,9444,5608,-4722,-3191,1,1,0.03525398357137999,0.035121154743001703,B,B
4723,4769,9446,5610,-4723,-3192,1,1,0.054975135747581616,0.07124125383624991,B,B
4724,4769,9448,5610,-4724,-3192,1,1,0.17410195202357115,0.22165672816496917,B,B
4725,4769,9450,5614,-4725,-3193,1,1,0.49444769864275673,0.5293669438787622,B,B
4726,4769,9452,5616,-4726,-3197,1,1,0.6174359067052049,0.6540519974115205,B,B
4727,4769,9454,5616,-4727,-3197,1,1,0.875397767956726,0.927636691036431,B,B
4731,4769,9462,5620,-4731,-3198,1,1,0.23878203586316094,0.2723810276710532,B,B
4732,4769,9464,5624,-4732,-3202,1,1,0.15707867969948752,0.18274601207146912,B,B
4733,4769,9466,5624,-4733,-3202,1,1,0.37017712134930014,0.4409054793599425,B,B
4734,4769,9468,5626,-4734,-3203,1,1,0.14643355045379036,0.17058478845316005,B,B
4735,4769,9470,5634,-4735,-3205,1,1,0.8146967688891773,0.8713074291322984,B,B
4736,4769,9472,5634,-4736,-3205,1,1,0.6629451730438097,0.7035976698003591,B,B
4737,4769,9474,5638,-4737,-3206,1,1,0.783571706998642,0.8468914914221589,B,B
4740,4769,9480,5646,-4740,-3208,1,1,0.02959370818242102,0.02890641259804505,B,B
4741,4769,9482,5646,-4741,-3208,1,1,0.6233986198885867,0.6540519974115205,B,B
4742,4769,9484,5648,-4742,-3209,1,1,0.3936814034522216,0.4737526404175101,B,B
4744,4769,9488,5652,-4744,-3211,1,1,0.8525468848573758,0.8965183846598592,B,B
4745,4769,9490,5652,-4745,-3211,1,1,0.9541037499657077,0.9687904791429568,B,B
4746,4769,9492,5656,-4746,-3212,1,1,0.7243015176102497,0.7472742435857463,B,B
4748,4769,9496,5658,-4748,-3213,1,1,0.13710648841799378,0.1658796473669636,B,B
4749,4769,9498,5658,-4749,-3213,1,1,0.629185148745899,0.6652796127508342,B,B
4750,4769,9500,5668,-4750,-3215,1,1,0.7426628458202436,0.7715522176376897,B,B
4751,4769,9502,5672,-4751,-3216,1,1,0.1265539576230752,0.1511052467882985,B,B
4752,4769,9504,5672,-4752,-3216,1,1,0.7588377455806171,0.7966462126278536,B,B
4753,4769,9506,5674,-4753,-3218,1,1,0.42434623691219,0.494833775220371,B,B
4754,4769,9508,5684,-4754,-3219,1,1,0.6989519885024753,0.7184314053505323,B,B
4755,4769,9510,5684,-4755,-3219,1,1,0.32662588946446536,0.3939824335709884,B,B
4756,4769,9512,5686,-4756,-3224,1,1,0.32621967936188345,0.3839774973189355,B,B
4757,4769,9514,5692,-4757,-3225,1,1,0.604552671863167,0.6364080175023646,B,B
4758,4769,9516,5692,-4758,-3225,1,1,0.7081026044730501,0.7281753149833974,B,B
4759,4769,9518,5694,-4759,-3227,1,1,0.836575126235693,0.8871531201447668,B,B
4761,4769,9522,5696,-4761,-3228,1,1,0.3095184385410815,0.37076041926504044,B,B
4762,4769,9524,5696,-4762,-3228,1,1,0.30177343681750335,0.3541001588175644,B,B
4763,4769,9526,5700,-4763,-3232,1,1,0.37903218116684234,0.4578046602740826,B,B
4765,4769,9530,5704,-4765,-3235,1,1,0.7131142601852384,0.7434981974992501,B,B
4767,4769,9534,5704,-4767,-3235,1,1,0.9837102574455104,0.9944740726572984,B,B
4768,4769,9536,5708,-4768,-3236,1,1,0.3078370928826173,0.3622844436920112,B,B
4769,4769,9538,5708,-4769,-3238,1,1,0.3954617437118082,0.47584175381012384,B,B
4770,4769,9540,5710,-4770,-3238,1,1,0.04245092143588536,0.042141323626516125,B,B
4771,4769,9542,5712,-4771,-3239,1,1,0.7580620834200232,0.7863143964531846,B,B
4772,4769,9544,5712,-4772,-3239,1,1,0.8395849621820414,0.8871531201447668,B,B
4773,4769,9546,5720,-4773,-3242,1,1,0.5487460530718091,0.578914645904586,B,B
4774,4769,9548,5724,-4774,-3243,1,1,0.8584592373272195,0.9060607157109178,B,B
4776,4769,9552,5724,-4776,-3243,1,1,0.04617116096139129,0.049987341179931644,B,B
4777,4769,9554,5734,-4777,-3245,1,1,0.006353024977600041,0.0038644681598412056,B,B
4780,4769,9560,5736,-4780,-3246,1,1,0.2875429443832729,0.33581158310604886,B,B
4781,4769,9562,5736,-4781,-3246,1,1,0.25578832521833805,0.28925589685817976,B,B
4782,4769,9564,5738,-4782,-3248,1,1,0.9388233920551966,0.9534435387121504,B,B
4783,4769,9566,5742,-4783,-3249,1,1,0.021752443143127853,0.023446746327649093,B,B
4785,4769,9570,5742,-4785,-3249,1,1,0.3719535731656026,0.4409054793599425,B,B
4786,4769,9572,5744,-4786,-3252,1,1,0.31223811417842073,0.37076041926504044,B,B
4788,4769,9576,5750,-4788,-3253,1,1,0.8265600544755083,0.8718386085248406,B,B
4789,4769,9578,5750,-4789,-3253,1,1,0.8128574341669967,0.861274705217188,B,B
4790,4769,9580,5752,-4790,-3256,1,1,0.7344140594380332,0.7553192102423594,B,B
4791,4769,9582,5756,-4791,-3257,1,1,0.21794248052925425,0.2604983046074889,B,B
4793,4769,9586,5756,-4793,-3257,1,1,0.05816095240699326,0.07581916844292025,B,B
4794,4769,9588,5764,-4794,-3258,1,1,0.5291257340521007,0.5639798964492758,B,B
4796,4769,9592,5766,-4796,-3263,1,1,0.27833323224887085,0.3206211616683612,B,B
4799,4769,9598,5766,-4799,-3263,1,1,0.8624745641788341,0.9239755549355453,B,B
4800,4769,9600,5772,-4800,-3264,1,1,0.7300809721241147,0.7522054182851269,B,B
4802,4769,9604,5774,-4802,-3266,1,1,0.7048408730733555,0.7239643516932773,B,B
4803,4769,9606,5774,-4803,-3266,1,1,0.7495307545298969,0.7750328015637515,B,B
4804,4769,9608,5780,-4804,-3267,1,1,0.9422711457670035,0.9534435387121504,B,B
4805,4769,9610,5788,-4805,-3269,1,1,0.13070321966232756,0.15342328920203419,B,B
4806,4769,9612,5788,-4806,-3269,1,1,0.12037046293331555,0.12942458033777282,B,B
4807,4769,9614,5792,-4807,-3270,1,1,0.9372631048536545,0.948732922882207,B,B
4808,4769,9616,5796,-4808,-3274,1,1,0.08081577080887892,0.08167606683765005,B,B
4809,4769,9618,5796,-4809,-3274,1,1,0.12586126913279194,0.1378281844067265,B,B
4810,4769,9620,5798,-4810,-3275,1,1,0.21008730574419632,0.24055981485762024,B,B
4811,4769,9622,5804,-4811,-3279,1,1,0.7677375729010739,0.8114537583882862,B,B
4812,4769,9624,5804,-4812,-3279,1,1,0.7724768947806587,0.8195547680451946,B,B
4813,4769,9626,5816,-4813,-3280,1,1,0.12736372350375302,0.15342328920203419,B,B
4814,4769,9628,5818,-4814,-3286,1,1,0.8609282201513377,0.9143554077433366,B,B
4815,4769,9630,5818,-4815,-3286,1,1,0.37793297503503254,0.45163245954388,B,B
4816,4769,9632,5824,-4816,-3290,1,1,0.6501834396291316,0.6830623773615659,B,B
4817,4769,9634,5826,-4817,-3292,1,1,0.21128690238163528,0.241020076185557,B,B
4818,4769,9636,5826,-4818,-3292,1,1,0.4994506705369114,0.5363614037302173,B,B
4820,4769,9640,5830,-4820,-3294,1,1,0.34375260131188745,0.40529944517643124,B,B
4822,4769,9644,5834,-4822,-3298,1,1,0.5197390266459883,0.5618584628857307,B,B
4824,4769,9648,5834,-4824,-3298,1,1,0.16727984837905596,0.20420620977082515,B,B
4825,4769,9650,5838,-4825,-3300,1,1,0.662472667715405,0.7035976698003591,B,B
4828,4769,9656,5848,-4828,-3301,1,1,0.295279899519833,0.33581158310604886,B,B
4831,4769,9662,5848,-4831,-3301,1,1,0.16597931764943075,0.18843633151403405,B,B
4832,4769,9664,5850,-4832,-3303,1,1,0.9428975598630333,0.9597358655455461,B,B
4834,4769,9668,5860,-4834,-3304,1,1,0.5816580389551674,0.6108523749465351,B,B
4835,4769,9670,5860,-4835,-3304,1,1,0.0918885912558195,0.09812281723784155,B,B
4836,4769,9672,5862,-4836,-3307,1,1,0.24603734144786027,0.28925589685817976,B,B
4837,4769,9674,5864,-4837,-3308,1,1,0.22548464318475114,0.26377244133366806,B,B
4839,4769,9678,5864,-4839,-3308,1,1,0.47711184068591217,0.5172140322695878,B,B
4842,4769,9684,5872,-4842,-3311,1,1,0.3452795652642886,0.41328736746549166,B,B
4844,4769,9688,5876,-4844,-3313,1,1,0.7604805156169578,0.7983384974668297,B,B
4846,4769,9692,5876,-4846,-3313,1,1,0.019846754123645782,0.023446746327649093,B,B
4847,4769,9694,5886,-4847,-3314,1,1,0.7382400903504609,0.7639860250737197,B,B
4849,4769,9698,5888,-4849,-3316,1,1,0.3801480399271867,0.4578046602740826,B,B
4850,4769,9700,5888,-4850,-3316,1,1,0.14225794732874475,0.1680533837169732,B,B
4851,4769,9702,5890,-4851,-3317,1,1,0.78430109770351,0.8482181233587572,B,B
4855,4769,9710,5900,-4855,-3321,1,1,0.8256673202281439,0.8718386085248406,B,B
4856,4769,9712,5900,-4856,-3321,1,1,0.9360894029966477,0.9452116991909318,B,B
4857,4769,9714,5902,-4857,-3322,1,1,0.4894498602472027,0.5293669438787622,B,B
4858,4769,9716,5906,-4858,-3326,1,1,0.2350172683931555,0.2723810276710532,B,B
4859,4769,9718,5906,-4859,-3326,1,1,0.7913261406756416,0.8527694037464577,B,B
4860,4769,9720,5908,-4860,-3329,1,1,0.7681104216561989,0.8164632480994188,B,B
4861,4769,9722,5910,-4861,-3331,1,1,0.8091872147221852,0.861274705217188,B,B
4862,4769,9724,5910,-4862,-3331,1,1,0.2094227418405078,0.24055981485762024,B,B
4863,4769,9726,5914,-4863,-3332,1,1,0.4488787482185501,0.5089551691875212,B,B
4864,4769,9728,5914,-4864,-3332,1,1,0.9487839604237376,0.9624734981550711,B,B
4865,4769,9730,5916,-4865,-3334,1,1,0.4070447147874977,0.48573108297627376,B,B
4866,4769,9732,5920,-4866,-3339,1,1,0.4723459642510911,0.5172140322695878,B,B
4867,4769,9734,5920,-4867,-3339,1,1,0.9097206976975545,0.9396005944948667,B,B
4868,4769,9736,5924,-4868,-3341,1,1,0.5943016532673345,0.6147408709676349,B,B
4870,4769,9740,5926,-4870,-3345,1,1,0.830893442988263,0.8809225796706706,B,B
4872,4769,9744,5926,-4872,-3345,1,1,0.9844086953691124,0.9944740726572984,B,B
4873,4769,9746,5932,-4873,-3346,1,1,0.9778884174595701,0.9872597865727357,B,B
4874,4769,9748,5936,-4874,-3349,1,1,0.5952970102696551,0.6148166275211174,B,B
4875,4769,9750,5936,-4875,-3349,1,1,0.03877542917913879,0.042141323626516125,B,B
4876,4769,9752,5940,-4876,-3350,1,1,0.8973302082327456,0.934540665405342,B,B
4877,4769,9754,5944,-4877,-3352,1,1,0.14020402801216114,0.16791369286963842,B,B
4878,4769,9756,5944,-4878,-3352,1,1,0.11937608953225365,0.1274918551046238,B,B
4879,4769,9758,5946,-4879,-3355,1,1,0.9737057526997851,0.9770743664240338,B,B
4880,4769,9760,5950,-4880,-3357,1,1,0.6381914638644861,0.6802208630759197,B,B
4881,4769,9762,5950,-4881,-3357,1,1,0.21590949672309756,0.25413723861324644,B,B
4882,4769,9764,5952,-4882,-3359,1,1,0.6036997753231252,0.6194276180445482,B,B
4883,4769,9766,5962,-4883,-3360,1,1,0.13587315331701277,0.16553209266029612,B,B
4885,4769,9770,5962,-4885,-3360,1,1,0.9495439289731983,0.9624734981550711,B,B
4886,4769,9772,5966,-4886,-3364,1,1,0.389403750259286,0.4708611622020543,B,B
4887,4769,9774,5968,-4887,-3366,1,1,0.05110110069816565,0.05450756459755113,B,B
4888,4769,9776,5968,-4888,-3366,1,1,0.8038605145065432,0.8605368186122571,B,B
4889,4769,9778,5972,-4889,-3370,1,1,0.5062179985752033,0.5363614037302173,B,B
4891,4769,9782,5980,-4891,-3373,1,1,0.9550533941060871,0.9722124503947794,B,B
4892,4769,9784,5980,-4892,-3373,1,1,0.33613004458955864,0.3947884433232508,B,B
4893,4769,9786,5988,-4893,-3375,1,1,0.8804981683721842,0.927636691036431,B,B
4896,4769,9792,5992,-4896,-3376,1,1,0.4947483967974564,0.5339369261069321,B,B
4897,4769,9794,5992,-4897,-3376,1,1,0.5840440361541013,0.6126882731315999,B,B
4900,4769,9800,5996,-4900,-3382,1,1,0.5327733529637751,0.5678276178771463,B,B
4901,4769,9802,6000,-4901,-3383,1,1,0.31883964034692736,0.3770821598830879,B,B
4902,4769,9804,6000,-4902,-3383,1,1,0.9769358571135254,0.9839841321275486,B,B
4903,4769,9806,6002,-4903,-3385,1,1,0.42381003497969805,0.4871715175426282,B,B
4905,4769,9810,6006,-4905,-3386,1,1,0.4420005723119472,0.5057113325314054,B,B
4906,4769,9812,6006,-4906,-3386,1,1,0.15876997716163022,0.18843633151403405,B,B
4908,4769,9816,6008,-4908,-3387,1,1,0.11166679878137387,0.11423361057948744,B,B
4910,4769,9820,6018,-4910,-3390,1,1,0.42011718967733636,0.4871715175426282,B,B
4911,4769,9822,6018,-4911,-3390,1,1,0.011016988273498396,0.010785107547286787,B,B
4912,4769,9824,6020,-4912,-3391,1,1,0.7418244191201784,0.7639860250737197,B,B
4913,4769,9826,6022,-4913,-3393,1,1,0.6415406824312364,0.6802208630759197,B,B
4914,4769,9828,6022,-4914,-3393,1,1,0.18718893050419994,0.22565034474374557,B,B
4915,4769,9830,6026,-4915,-3394,1,1,0.3692440486108912,0.43821040098362085,B,B
4917,4769,9834,6028,-4917,-3398,1,1,0.01599135645798999,0.014927674388902079,B,B
4918,4769,9836,6028,-4918,-3398,1,1,0.32004026224672477,0.38359182289743265,B,B
4921,4769,9842,6032,-4921,-3399,1,1,0.5399666740030669,0.576504222584609,B,B
4923,4769,9846,6038,-4923,-3401,1,1,0.13705985217905592,0.16553209266029612,B,B
4925,4769,9850,6038,-4925,-3401,1,1,0.35620563809358086,0.42595429888758674,B,B
4926,4769,9852,6044,-4926,-3403,1,1,0.9179113543416801,0.9452116991909318,B,B
4927,4769,9854,6050,-4927,-3406,1,1,0.5380477822794736,0.5742903008873838,B,B
4928,4769,9856,6050,-4928,-3406,1,1,0.7595876331509603,0.7983384974668297,B,B
4929,4769,9858,6058,-4929,-3407,1,1,0.18706528819826385,0.22350250236830127,B,B
4930,4769,9860,6070,-4930,-3409,1,1,0.1192286823737101,0.11423361057948744,B,B
4932,4769,9864,6070,-4932,-3409,1,1,0.3657390783743475,0.42787849076828455,B,B
4933,4769,9866,6074,-4933,-3414,1,1,0.6696494097279002,0.7147060332966533,B,B
4934,4769,9868,6076,-4934,-3416,1,1,0.3042562308541078,0.3541001588175644,B,B
4935,4769,9870,6076,-4935,-3416,1,1,0.6139965853346617,0.6447461750811035,B,B
4938,4769,9876,6080,-4938,-3418,1,1,0.12287464769627221,0.1378281844067265,B,B
4943,4769,9886,6082,-4943,-3419,1,1,0.05128912642814376,0.060813072542556856,B,B
4946,4769,9892,6082,-4946,-3419,1,1,0.5870019659075325,0.6126882731315999,B,B
4947,4769,9894,6090,-4947,-3421,1,1,0.7791802432230417,0.8468914914221589,B,B
4948,4769,9896,6092,-4948,-3422,1,1,0.036674864588829736,0.035121154743001703,B,B
4949,4769,9898,6092,-4949,-3422,1,1,0.6251006367655929,0.6605086323111727,B,B
4950,4769,9900,6094,-4950,-3430,1,1,0.25794297187630666,0.29005724881410777,B,B
4951,4769,9902,6098,-4951,-3431,1,1,0.2805796900422546,0.3206211616683612,B,B
4954,4769,9908,6098,-4954,-3431,1,1,0.80040674991922,0.8527694037464577,B,B
4956,4769,9912,6100,-4956,-3433,1,1,0.3888725918742232,0.4644897433830574,B,B
4959,4769,9918,6104,-4959,-3434,1,1,0.7744601928372584,0.8317358872592439,B,B
4960,4769,9920,6104,-4960,-3434,1,1,0.36843769071797705,0.42787849076828455,B,B
4961,4769,9922,5342,-4961,-3053,1,1,0.8480446330698598,0.8317358872592439,B,B
4962,4769,9924,5346,-4962,-3055,1,1,0.3073643123353156,0.2604983046074889,B,B
4963,4769,9926,5346,-4963,-3055,1,1,0.3262773928114455,0.29005724881410777,B,B
4964,4769,9928,5350,-4964,-3057,1,1,0.5969505020438537,0.5643649797470728,B,B
4965,4769,9930,5358,-4965,-3062,1,1,0.43776891024067943,0.4148394984028383,B,B
4966,4769,9932,5358,-4966,-3062,1,1,0.13693420145794777,0.1274918551046238,B,B
4967,4769,9934,5364,-4967,-3064,1,1,0.37191554683390426,0.3541001588175644,B,B
4968,4769,9936,5376,-4968,-3066,1,1,0.757386180140745,0.7184314053505323,B,B
4970,4769,9940,5376,-4970,-3066,1,1,0.00924051649279356,0.014927674388902079,B,B
4972,4769,9944,5378,-4972,-3068,1,1,0.6407755814593067,0.5934539532909999,B,B
4973,4769,9946,5384,-4973,-3071,1,1,0.19397622441013063,0.1511052467882985,B,B
4974,4769,9948,5384,-4974,-3071,1,1,0.16654005021639173,0.1312793687711078,B,B
4975,4769,9950,5386,-4975,-3073,1,1,0.31281743702119547,0.2723810276710532,B,B
4977,4769,9954,5390,-4977,-3075,1,1,0.2245761542102518,0.17058478845316005,B,B
4978,4769,9956,5390,-4978,-3075,1,1,0.4097235088899881,0.3770821598830879,B,B
4979,4769,9958,5392,-4979,-3076,1,1,0.36232477094967863,0.33461109054482485,B,B
4981,4769,9962,5394,-4981,-3077,1,1,0.3430011558182321,0.3070671375220516,B,B
4982,4769,9964,5394,-4982,-3077,1,1,0.633151447596453,0.578914645904586,B,B
4983,4769,9966,5398,-4983,-3079,1,1,0.44841311793991356,0.42595429888758674,B,B
4984,4769,9968,5400,-4984,-3080,1,1,0.8019464360745319,0.7966462126278536,B,B
4986,4769,9972,5400,-4986,-3080,1,1,0.04953330271211609,0.049987341179931644,B,B
4987,4769,9974,5404,-4987,-3083,1,1,0.27270109856176106,0.22565034474374557,B,B
4988,4769,9976,5410,-4988,-3084,1,1,0.5626118902700754,0.540834462534557,B,B
4989,4769,9978,5410,-4989,-3084,1,1,0.9322486517236339,0.9239755549355453,B,B
4991,4769,9982,5412,-4991,-3087,1,1,0.7987448737388673,0.7863143964531846,B,B
4992,4769,9984,5418,-4992,-3090,1,1,0.5341023995521663,0.5110851577909193,B,B
4993,4769,9986,5418,-4993,-3090,1,1,0.10647512646295954,0.08518571984397771,B,B
4995,4769,9990,5420,-4995,-3092,1,1,0.5609922417060799,0.5339369261069321,B,B
4996,4769,9992,5424,-4996,-3093,1,1,0.10555154477477979,0.08167606683765005,B,B
4997,4769,9994,5424,-4997,-3093,1,1,0.9201930690220608,0.9060607157109178,B,B
4998,4769,9996,5428,-4998,-3095,1,1,0.1115556901164001,0.09812281723784155,B,B
5000,4769,10000,5438,-5000,-3098,1,1,0.9067354290782608,0.8871531201447668,B,B
5001,4769,10002,5438,-5001,-3098,1,1,0.43059319489071934,0.40529944517643124,B,B
5003,4769,10006,5446,-5003,-3099,1,1,0.9574164356440963,0.9396005944948667,B,B
5004,4769,10008,5452,-5004,-3103,1,1,0.4121847021717532,0.3770821598830879,B,B
5006,4769,10012,5466,-5006,-3104,1,1,0.8786230003478238,0.8605368186122571,B,B
5008,4769,10016,5466,-5008,-3104,1,1,0.262466488845704,0.20447145482616524,B,B
5009,4769,10018,5468,-5009,-3106,1,1,0.9194998872128227,0.8965183846598592,B,B
5012,4769,10024,5472,-5012,-3107,1,1,0.682829417607999,0.6369045866801039,B,B
5013,4769,10026,5472,-5013,-3107,1,1,0.5188981729393266,0.5089551691875212,B,B
5014,4769,10028,5474,-5014,-3110,1,1,0.02219060758012037,0.02890641259804505,B,B
5017,4769,10034,5476,-5017,-3112,1,1,0.562134124524173,0.5363614037302173,B,B
5018,4769,10036,5476,-5018,-3112,1,1,0.20173588022594446,0.16553209266029612,B,B
5020,4769,10040,5482,-5020,-3118,1,1,0.8136367986307003,0.7983384974668297,B,B
5021,4769,10042,5484,-5021,-3119,1,1,0.884791434136953,0.861274705217188,B,B
5022,4769,10044,5484,-5022,-3119,1,1,0.9657891877153757,0.948732922882207,B,B
5023,4769,10046,5488,-5023,-3121,1,1,0.7764806578920971,0.7472742435857463,B,B
5024,4769,10048,5492,-5024,-3123,1,1,0.11510199422179168,0.1003296744209099,B,B
5025,4769,10050,5492,-5025,-3123,1,1,0.3107391865300533,0.26851316588012253,B,B
5026,4769,10052,5494,-5026,-3124,1,1,0.6839306613963237,0.6447461750811035,B,B
5027,4769,10054,5500,-5027,-3126,1,1,0.41958033925314664,0.3939824335709884,B,B
5031,4769,10062,5500,-5031,-3126,1,1,0.012643925149396718,0.014927674388902079,B,B
5034,4769,10068,5502,-5034,-3127,1,1,0.8916265342658085,0.8809225796706706,B,B
5035,4769,10070,5506,-5035,-3130,1,1,0.5120026893394399,0.494833775220371,B,B
5036,4769,10072,5506,-5036,-3130,1,1,0.8254133972537256,0.8066293354359845,B,B
5037,4769,10074,5508,-5037,-3132,1,1,0.7055283882747775,0.6652796127508342,B,B
5038,4769,10076,5518,-5038,-3135,1,1,0.2847197834972628,0.22565034474374557,B,B
5040,4769,10080,5518,-5040,-3135,1,1,0.9376084272053099,0.9303705705345104,B,B
5041,4769,10082,5522,-5041,-3138,1,1,0.9389433035739567,0.934540665405342,B,B
5043,4769,10086,5524,-5043,-3140,1,1,0.6784070282561983,0.6364080175023646,B,B
5047,4769,10094,5524,-5047,-3140,1,1,0.5477938669300854,0.5293669438787622,B,B
5048,4769,10096,5528,-5048,-3141,1,1,0.24328771776359814,0.17058478845316005,B,B
5052,4769,10104,5530,-5052,-3144,1,1,0.5635797145411032,0.540834462534557,B,B
5055,4769,10110,5530,-5055,-3144,1,1,0.528013292598277,0.5089551691875212,B,B
5057,4769,10114,5534,-5057,-3145,1,1,0.7814922548239291,0.7639860250737197,B,B
5058,4769,10116,5538,-5058,-3146,1,1,0.03159959461259032,0.03685484993142085,B,B
5059,4769,10118,5544,-5059,-3150,1,1,0.19690623956512054,0.15342328920203419,B,B
5060,4769,10120,5544,-5060,-3150,1,1,0.6827853963175092,0.6364080175023646,B,B
5062,4769,10124,5548,-5062,-3151,1,1,0.7748697655261979,0.7472742435857463,B,B
5063,4769,10126,5550,-5063,-3153,1,1,0.9829791113065866,0.9770743664240338,B,B
5064,4769,10128,5550,-5064,-3153,1,1,0.21418072302589075,0.16791369286963842,B,B
5065,4769,10130,5552,-5065,-3155,1,1,0.7841788551607999,0.7715522176376897,B,B
5066,4769,10132,5556,-5066,-3157,1,1,0.11245072755773611,0.09812281723784155,B,B
5069,4769,10138,5556,-5069,-3157,1,1,0.12035785773145524,0.11161245723735569,B,B
5070,4769,10140,5560,-5070,-3158,1,1,0.783920273623537,0.7639860250737197,B,B
5071,4769,10142,5566,-5071,-3161,1,1,0.5557964473274616,0.5339369261069321,B,B
5073,4769,10146,5566,-5073,-3161,1,1,0.018561802823574003,0.02890641259804505,B,B
5075,4769,10150,5568,-5075,-3162,1,1,0.644551941236438,0.5934539532909999,B,B
5076,4769,10152,5572,-5076,-3166,1,1,0.08027699791268983,0.07581916844292025,B,B
5077,4769,10154,5572,-5077,-3166,1,1,0.3465594940448139,0.31288722673486835,B,B
5079,4769,10158,5576,-5079,-3167,1,1,0.8423548706360794,0.8195547680451946,B,B
5081,4769,10162,5580,-5081,-3168,1,1,0.6464204754510277,0.6049105647855177,B,B
5082,4769,10164,5580,-5082,-3168,1,1,0.0038644681598412056,0.0038644681598412056,B,B
5083,4769,10166,5584,-5083,-3171,1,1,0.30240357630130055,0.25413723861324644,B,B
5084,4769,10168,5586,-5084,-3172,1,1,0.3484728635110089,0.3206211616683612,B,B
5085,4769,10170,5586,-5085,-3172,1,1,0.07361914652553514,0.07124125383624991,B,B
5086,4769,10172,5588,-5086,-3177,1,1,0.1838805430006134,0.1378281844067265,B,B
5087,4769,10174,5594,-5087,-3178,1,1,0.9756775332268532,0.9687904791429568,B,B
5088,4769,10176,5594,-5088,-3178,1,1,0.604346245870464,0.5742903008873838,B,B
5091,4769,10182,5596,-5091,-3181,1,1,0.25731261184060406,0.20420620977082515,B,B
5092,4769,10184,5600,-5092,-3182,1,1,0.8480355220631912,0.8317358872592439,B,B
5094,4769,10188,5600,-5094,-3182,1,1,0.9315225935245267,0.9239755549355453,B,B
5095,4769,10190,5602,-5095,-3184,1,1,0.48053246742630973,0.45163245954388,B,B
5096,4769,10192,5604,-5096,-3187,1,1,0.30432256399866897,0.2604983046074889,B,B
5097,4769,10194,5604,-5097,-3187,1,1,0.6722148404872159,0.6147408709676349,B,B
5098,4769,10196,5608,-5098,-3191,1,1,0.6859160555383759,0.6488593729214684,B,B
5099,4769,10198,5610,-5099,-3192,1,1,0.6779816748149295,0.6194276180445482,B,B
5100,4769,10200,5610,-5100,-3192,1,1,0.46237149565218905,0.4409054793599425,B,B
