Feature_A,Feature_A_noFeature_B,Feature_B,Feature_B_noFeature_B,Feature_C,Feature_C_noFeature_B,Constant_Feature,Constant_Feature_noFeature_B,Random_Feature,Random_Feature_noFeature_B,Outcome,Outcome_noFeature_B
4631,2734,9262,9538,-4631,-3106,1,1,0.5108703519527922,0.5483874182006229,B,B
4632,2736,9264,9538,-4632,-3107,1,1,0.13964519678864973,0.16791369286963842,B,B
4633,2736,9266,9538,-4633,-3107,1,1,0.1734823291857177,0.20447145482616524,B,B
4634,2737,9268,9538,-4634,-3110,1,1,0.7261226389097098,0.7522054182851269,B,B
4635,2738,9270,9538,-4635,-3112,1,1,0.32653740899968164,0.3839774973189355,B,B
4640,2738,9280,9538,-4640,-3112,1,1,0.3462904592562078,0.4148394984028383,B,B
4641,2741,9282,9538,-4641,-3118,1,1,0.2665215619936231,0.29655900821439407,B,B
4642,2742,9284,9538,-4642,-3119,1,1,0.5705394810715683,0.6049105647855177,B,B
4644,2742,9288,9538,-4644,-3119,1,1,0.34461716247379004,0.41328736746549166,B,B
4645,2744,9290,9538,-4645,-3121,1,1,0.8624390929477612,0.9143554077433366,B,B
4647,2746,9294,9538,-4647,-3123,1,1,0.6847449113165623,0.7147060332966533,B,B
4648,2746,9296,9538,-4648,-3123,1,1,0.8845299429695116,0.9303705705345104,B,B
4651,2747,9302,9538,-4651,-3124,1,1,0.03685484993142085,0.03685484993142085,B,B
4653,2750,9306,9538,-4653,-3126,1,1,0.13569452698354867,0.15711928674634346,B,B
4654,2750,9308,9538,-4654,-3126,1,1,0.07038810757461333,0.08062485441986278,B,B
4655,2751,9310,9538,-4655,-3127,1,1,0.6093687225264928,0.6369045866801039,B,B
4656,2753,9312,9538,-4656,-3130,1,1,0.40182199233163773,0.47584175381012384,B,B
4657,2753,9314,9538,-4657,-3130,1,1,0.16656830254979893,0.19160963417195387,B,B
4659,2754,9318,9538,-4659,-3132,1,1,0.5103254576715688,0.5483874182006229,B,B
4660,2759,9320,9538,-4660,-3135,1,1,0.653510177262182,0.6925362445160747,B,B
4662,2759,9324,9538,-4662,-3135,1,1,0.7676332813973167,0.8066293354359845,B,B
4663,2761,9326,9538,-4663,-3138,1,1,0.2669632566827347,0.3025127166182384,B,B
4664,2762,9328,9538,-4664,-3140,1,1,0.30175700179878573,0.3467922367848052,B,B
4665,2762,9330,9538,-4665,-3140,1,1,0.8415172748576248,0.8896766932364099,B,B
4667,2764,9334,9538,-4667,-3141,1,1,0.7128294619657047,0.7349411616590555,B,B
4669,2765,9338,9538,-4669,-3144,1,1,0.22609163562381362,0.26851316588012253,B,B
4671,2765,9342,9538,-4671,-3144,1,1,0.8513121622095775,0.8965183846598592,B,B
4674,2767,9348,9538,-4674,-3145,1,1,0.50772602403172,0.540834462534557,B,B
4675,2769,9350,9538,-4675,-3146,1,1,0.08448184581077334,0.08518571984397771,B,B
4676,2769,9352,9538,-4676,-3146,1,1,0.2738198416720291,0.3070671375220516,B,B
4678,2772,9356,9538,-4678,-3150,1,1,0.22080974211987348,0.2604983046074889,B,B
4679,2772,9358,9538,-4679,-3150,1,1,0.653852386698531,0.6977139168183455,B,B
4680,2774,9360,9538,-4680,-3151,1,1,0.7745252557074276,0.8317358872592439,B,B
4681,2775,9362,9538,-4681,-3153,1,1,0.08609851343963126,0.08518571984397771,B,B
4684,2775,9368,9538,-4684,-3153,1,1,0.7087577128628828,0.7349411616590555,B,B
4685,2776,9370,9538,-4685,-3155,1,1,0.5317935050060016,0.5678276178771463,B,B
4686,2778,9372,9538,-4686,-3157,1,1,0.74441987566624,0.7750328015637515,B,B
4687,2778,9374,9538,-4687,-3157,1,1,0.6145724288918711,0.6488593729214684,B,B
4688,2780,9376,9538,-4688,-3158,1,1,0.005245002432821111,0.001821949410769741,B,B
4689,2783,9378,9538,-4689,-3161,1,1,0.9751123829611563,0.9839841321275486,B,B
4690,2783,9380,9538,-4690,-3161,1,1,0.39217158516195316,0.4708611622020543,B,B
4694,2784,9388,9538,-4694,-3162,1,1,0.6367632490524431,0.6691501012450989,B,B
4697,2786,9394,9538,-4697,-3166,1,1,0.7766005572711988,0.8334432844070989,B,B
4700,2786,9400,9538,-4700,-3166,1,1,0.5317086590183678,0.5643649797470728,B,B
4702,2788,9404,9538,-4702,-3167,1,1,0.27507367738204924,0.31288722673486835,B,B
4703,2790,9406,9538,-4703,-3168,1,1,0.2646302392608365,0.29655900821439407,B,B
4704,2790,9408,9538,-4704,-3168,1,1,0.3179382110647514,0.3770821598830879,B,B
4706,2792,9412,9538,-4706,-3171,1,1,0.050755830020664416,0.05450756459755113,B,B
4708,2793,9416,9538,-4708,-3172,1,1,0.000704201361920509,0.001821949410769741,B,B
4711,2793,9422,9538,-4711,-3172,1,1,0.12162295855071492,0.12942458033777282,B,B
4712,2794,9424,9538,-4712,-3177,1,1,0.314670720739733,0.3750797499036297,B,B
4713,2797,9426,9538,-4713,-3178,1,1,0.14577770588137073,0.17058478845316005,B,B
4714,2797,9428,9538,-4714,-3178,1,1,0.7669876392272272,0.8066293354359845,B,B
4715,2798,9430,9538,-4715,-3181,1,1,0.6632503428603947,0.7084096773612025,B,B
4716,2800,9432,9538,-4716,-3182,1,1,0.5519571393250998,0.5850625834023614,B,B
4717,2800,9434,9538,-4717,-3182,1,1,0.4848342432457686,0.5244064236368436,B,B
4719,2801,9438,9538,-4719,-3184,1,1,0.6039196530636637,0.6364080175023646,B,B
4720,2802,9440,9538,-4720,-3187,1,1,0.7002774425611211,0.7239643516932773,B,B
4721,2802,9442,9538,-4721,-3187,1,1,0.17103083110906392,0.20420620977082515,B,B
4722,2804,9444,9538,-4722,-3191,1,1,0.03525398357137999,0.035121154743001703,B,B
4723,2805,9446,9538,-4723,-3192,1,1,0.054975135747581616,0.07124125383624991,B,B
4724,2805,9448,9538,-4724,-3192,1,1,0.17410195202357115,0.22165672816496917,B,B
4725,2807,9450,9538,-4725,-3193,1,1,0.49444769864275673,0.5293669438787622,B,B
4726,2808,9452,9538,-4726,-3197,1,1,0.6174359067052049,0.6540519974115205,B,B
4727,2808,9454,9538,-4727,-3197,1,1,0.875397767956726,0.927636691036431,B,B
4731,2810,9462,9538,-4731,-3198,1,1,0.23878203586316094,0.2723810276710532,B,B
4732,2812,9464,9538,-4732,-3202,1,1,0.15707867969948752,0.18274601207146912,B,B
4733,2812,9466,9538,-4733,-3202,1,1,0.37017712134930014,0.4409054793599425,B,B
4734,2813,9468,9538,-4734,-3203,1,1,0.14643355045379036,0.17058478845316005,B,B
4735,2817,9470,9538,-4735,-3205,1,1,0.8146967688891773,0.8713074291322984,B,B
4736,2817,9472,9538,-4736,-3205,1,1,0.6629451730438097,0.7035976698003591,B,B
4737,2819,9474,9538,-4737,-3206,1,1,0.783571706998642,0.8468914914221589,B,B
4740,2823,9480,9538,-4740,-3208,1,1,0.02959370818242102,0.02890641259804505,B,B
4741,2823,9482,9538,-4741,-3208,1,1,0.6233986198885867,0.6540519974115205,B,B
4742,2824,9484,9538,-4742,-3209,1,1,0.3936814034522216,0.4737526404175101,B,B
4744,2826,9488,9538,-4744,-3211,1,1,0.8525468848573758,0.8965183846598592,B,B
4745,2826,9490,9538,-4745,-3211,1,1,0.9541037499657077,0.9687904791429568,B,B
4746,2828,9492,9538,-4746,-3212,1,1,0.7243015176102497,0.7472742435857463,B,B
4748,2829,9496,9538,-4748,-3213,1,1,0.13710648841799378,0.1658796473669636,B,B
4749,2829,9498,9538,-4749,-3213,1,1,0.629185148745899,0.6652796127508342,B,B
4750,2834,9500,9538,-4750,-3215,1,1,0.7426628458202436,0.7715522176376897,B,B
4751,2836,9502,9538,-4751,-3216,1,1,0.1265539576230752,0.1511052467882985,B,B
4752,2836,9504,9538,-4752,-3216,1,1,0.7588377455806171,0.7966462126278536,B,B
4753,2837,9506,9538,-4753,-3218,1,1,0.42434623691219,0.494833775220371,B,B
4754,2842,9508,9538,-4754,-3219,1,1,0.6989519885024753,0.7184314053505323,B,B
4755,2842,9510,9538,-4755,-3219,1,1,0.32662588946446536,0.3939824335709884,B,B
4756,2843,9512,9538,-4756,-3224,1,1,0.32621967936188345,0.3839774973189355,B,B
4757,2846,9514,9538,-4757,-3225,1,1,0.604552671863167,0.6364080175023646,B,B
4758,2846,9516,9538,-4758,-3225,1,1,0.7081026044730501,0.7281753149833974,B,B
4759,2847,9518,9538,-4759,-3227,1,1,0.836575126235693,0.8871531201447668,B,B
4761,2848,9522,9538,-4761,-3228,1,1,0.3095184385410815,0.37076041926504044,B,B
4762,2848,9524,9538,-4762,-3228,1,1,0.30177343681750335,0.3541001588175644,B,B
4763,2850,9526,9538,-4763,-3232,1,1,0.37903218116684234,0.4578046602740826,B,B
4765,2852,9530,9538,-4765,-3235,1,1,0.7131142601852384,0.7434981974992501,B,B
4767,2852,9534,9538,-4767,-3235,1,1,0.9837102574455104,0.9944740726572984,B,B
4768,2854,9536,9538,-4768,-3236,1,1,0.3078370928826173,0.3622844436920112,B,B
4769,2854,9538,9538,-4769,-3238,1,1,0.3954617437118082,0.47584175381012384,B,B
4770,2855,9540,9538,-4770,-3238,1,1,0.04245092143588536,0.042141323626516125,B,B
4771,2856,9542,9538,-4771,-3239,1,1,0.7580620834200232,0.7863143964531846,B,B
4772,2856,9544,9538,-4772,-3239,1,1,0.8395849621820414,0.8871531201447668,B,B
4773,2860,9546,9538,-4773,-3242,1,1,0.5487460530718091,0.578914645904586,B,B
4774,2862,9548,9538,-4774,-3243,1,1,0.8584592373272195,0.9060607157109178,B,B
4776,2862,9552,9538,-4776,-3243,1,1,0.04617116096139129,0.049987341179931644,B,B
4777,2867,9554,9538,-4777,-3245,1,1,0.006353024977600041,0.0038644681598412056,B,B
4780,2868,9560,9538,-4780,-3246,1,1,0.2875429443832729,0.33581158310604886,B,B
4781,2868,9562,9538,-4781,-3246,1,1,0.25578832521833805,0.28925589685817976,B,B
4782,2869,9564,9538,-4782,-3248,1,1,0.9388233920551966,0.9534435387121504,B,B
4783,2871,9566,9538,-4783,-3249,1,1,0.021752443143127853,0.023446746327649093,B,B
4785,2871,9570,9538,-4785,-3249,1,1,0.3719535731656026,0.4409054793599425,B,B
4786,2872,9572,9538,-4786,-3252,1,1,0.31223811417842073,0.37076041926504044,B,B
4788,2875,9576,9538,-4788,-3253,1,1,0.8265600544755083,0.8718386085248406,B,B
4789,2875,9578,9538,-4789,-3253,1,1,0.8128574341669967,0.861274705217188,B,B
4790,2876,9580,9538,-4790,-3256,1,1,0.7344140594380332,0.7553192102423594,B,B
4791,2878,9582,9538,-4791,-3257,1,1,0.21794248052925425,0.2604983046074889,B,B
4793,2878,9586,9538,-4793,-3257,1,1,0.05816095240699326,0.07581916844292025,B,B
4794,2882,9588,9538,-4794,-3258,1,1,0.5291257340521007,0.5639798964492758,B,B
4796,2883,9592,9538,-4796,-3263,1,1,0.27833323224887085,0.3206211616683612,B,B
4799,2883,9598,9538,-4799,-3263,1,1,0.8624745641788341,0.9239755549355453,B,B
4800,2886,9600,9538,-4800,-3264,1,1,0.7300809721241147,0.7522054182851269,B,B
4802,2887,9604,9538,-4802,-3266,1,1,0.7048408730733555,0.7239643516932773,B,B
4803,2887,9606,9538,-4803,-3266,1,1,0.7495307545298969,0.7750328015637515,B,B
4804,2890,9608,9538,-4804,-3267,1,1,0.9422711457670035,0.9534435387121504,B,B
4805,2894,9610,9538,-4805,-3269,1,1,0.13070321966232756,0.15342328920203419,B,B
4806,2894,9612,9538,-4806,-3269,1,1,0.12037046293331555,0.12942458033777282,B,B
4807,2896,9614,9538,-4807,-3270,1,1,0.9372631048536545,0.948732922882207,B,B
4808,2898,9616,9538,-4808,-3274,1,1,0.08081577080887892,0.08167606683765005,B,B
4809,2898,9618,9538,-4809,-3274,1,1,0.12586126913279194,0.1378281844067265,B,B
4810,2899,9620,9538,-4810,-3275,1,1,0.21008730574419632,0.24055981485762024,B,B
4811,2902,9622,9538,-4811,-3279,1,1,0.7677375729010739,0.8114537583882862,B,B
4812,2902,9624,9538,-4812,-3279,1,1,0.7724768947806587,0.8195547680451946,B,B
4813,2908,9626,9538,-4813,-3280,1,1,0.12736372350375302,0.15342328920203419,B,B
4814,2909,9628,9538,-4814,-3286,1,1,0.8609282201513377,0.9143554077433366,B,B
4815,2909,9630,9538,-4815,-3286,1,1,0.37793297503503254,0.45163245954388,B,B
4816,2912,9632,9538,-4816,-3290,1,1,0.6501834396291316,0.6830623773615659,B,B
4817,2913,9634,9538,-4817,-3292,1,1,0.21128690238163528,0.241020076185557,B,B
4818,2913,9636,9538,-4818,-3292,1,1,0.4994506705369114,0.5363614037302173,B,B
4820,2915,9640,9538,-4820,-3294,1,1,0.34375260131188745,0.40529944517643124,B,B
4822,2917,9644,9538,-4822,-3298,1,1,0.5197390266459883,0.5618584628857307,B,B
4824,2917,9648,9538,-4824,-3298,1,1,0.16727984837905596,0.20420620977082515,B,B
4825,2919,9650,9538,-4825,-3300,1,1,0.662472667715405,0.7035976698003591,B,B
4828,2924,9656,9538,-4828,-3301,1,1,0.295279899519833,0.33581158310604886,B,B
4831,2924,9662,9538,-4831,-3301,1,1,0.16597931764943075,0.18843633151403405,B,B
4832,2925,9664,9538,-4832,-3303,1,1,0.9428975598630333,0.9597358655455461,B,B
4834,2930,9668,9538,-4834,-3304,1,1,0.5816580389551674,0.6108523749465351,B,B
4835,2930,9670,9538,-4835,-3304,1,1,0.0918885912558195,0.09812281723784155,B,B
4836,2931,9672,9538,-4836,-3307,1,1,0.24603734144786027,0.28925589685817976,B,B
4837,2932,9674,9538,-4837,-3308,1,1,0.22548464318475114,0.26377244133366806,B,B
4839,2932,9678,9538,-4839,-3308,1,1,0.47711184068591217,0.5172140322695878,B,B
4842,2936,9684,9538,-4842,-3311,1,1,0.3452795652642886,0.41328736746549166,B,B
4844,2938,9688,9538,-4844,-3313,1,1,0.7604805156169578,0.7983384974668297,B,B
4846,2938,9692,9538,-4846,-3313,1,1,0.019846754123645782,0.023446746327649093,B,B
4847,2943,9694,9538,-4847,-3314,1,1,0.7382400903504609,0.7639860250737197,B,B
4849,2944,9698,9538,-4849,-3316,1,1,0.3801480399271867,0.4578046602740826,B,B
4850,2944,9700,9538,-4850,-3316,1,1,0.14225794732874475,0.1680533837169732,B,B
4851,2945,9702,9538,-4851,-3317,1,1,0.78430109770351,0.8482181233587572,B,B
4855,2950,9710,9538,-4855,-3321,1,1,0.8256673202281439,0.8718386085248406,B,B
4856,2950,9712,9538,-4856,-3321,1,1,0.9360894029966477,0.9452116991909318,B,B
4857,2951,9714,9538,-4857,-3322,1,1,0.4894498602472027,0.5293669438787622,B,B
4858,2953,9716,9538,-4858,-3326,1,1,0.2350172683931555,0.2723810276710532,B,B
4859,2953,9718,9538,-4859,-3326,1,1,0.7913261406756416,0.8527694037464577,B,B
4860,2954,9720,9538,-4860,-3329,1,1,0.7681104216561989,0.8164632480994188,B,B
4861,2955,9722,9538,-4861,-3331,1,1,0.8091872147221852,0.861274705217188,B,B
4862,2955,9724,9538,-4862,-3331,1,1,0.2094227418405078,0.24055981485762024,B,B
4863,2957,9726,9538,-4863,-3332,1,1,0.4488787482185501,0.5089551691875212,B,B
4864,2957,9728,9538,-4864,-3332,1,1,0.9487839604237376,0.9624734981550711,B,B
4865,2958,9730,9538,-4865,-3334,1,1,0.4070447147874977,0.48573108297627376,B,B
4866,2960,9732,9538,-4866,-3339,1,1,0.4723459642510911,0.5172140322695878,B,B
4867,2960,9734,9538,-4867,-3339,1,1,0.9097206976975545,0.9396005944948667,B,B
4868,2962,9736,9538,-4868,-3341,1,1,0.5943016532673345,0.6147408709676349,B,B
4870,2963,9740,9538,-4870,-3345,1,1,0.830893442988263,0.8809225796706706,B,B
4872,2963,9744,9538,-4872,-3345,1,1,0.9844086953691124,0.9944740726572984,B,B
4873,2966,9746,9538,-4873,-3346,1,1,0.9778884174595701,0.9872597865727357,B,B
4874,2968,9748,9538,-4874,-3349,1,1,0.5952970102696551,0.6148166275211174,B,B
4875,2968,9750,9538,-4875,-3349,1,1,0.03877542917913879,0.042141323626516125,B,B
4876,2970,9752,9538,-4876,-3350,1,1,0.8973302082327456,0.934540665405342,B,B
4877,2972,9754,9538,-4877,-3352,1,1,0.14020402801216114,0.16791369286963842,B,B
4878,2972,9756,9538,-4878,-3352,1,1,0.11937608953225365,0.1274918551046238,B,B
4879,2973,9758,9538,-4879,-3355,1,1,0.9737057526997851,0.9770743664240338,B,B
4880,2975,9760,9538,-4880,-3357,1,1,0.6381914638644861,0.6802208630759197,B,B
4881,2975,9762,9538,-4881,-3357,1,1,0.21590949672309756,0.25413723861324644,B,B
4882,2976,9764,9538,-4882,-3359,1,1,0.6036997753231252,0.6194276180445482,B,B
4883,2981,9766,9538,-4883,-3360,1,1,0.13587315331701277,0.16553209266029612,B,B
4885,2981,9770,9538,-4885,-3360,1,1,0.9495439289731983,0.9624734981550711,B,B
4886,2983,9772,9538,-4886,-3364,1,1,0.389403750259286,0.4708611622020543,B,B
4887,2984,9774,9538,-4887,-3366,1,1,0.05110110069816565,0.05450756459755113,B,B
4888,2984,9776,9538,-4888,-3366,1,1,0.8038605145065432,0.8605368186122571,B,B
4889,2986,9778,9538,-4889,-3370,1,1,0.5062179985752033,0.5363614037302173,B,B
4891,2990,9782,9538,-4891,-3373,1,1,0.9550533941060871,0.9722124503947794,B,B
4892,2990,9784,9538,-4892,-3373,1,1,0.33613004458955864,0.3947884433232508,B,B
4893,2994,9786,9538,-4893,-3375,1,1,0.8804981683721842,0.927636691036431,B,B
4896,2996,9792,9538,-4896,-3376,1,1,0.4947483967974564,0.5339369261069321,B,B
4897,2996,9794,9538,-4897,-3376,1,1,0.5840440361541013,0.6126882731315999,B,B
4900,2998,9800,9538,-4900,-3382,1,1,0.5327733529637751,0.5678276178771463,B,B
4901,3000,9802,9538,-4901,-3383,1,1,0.31883964034692736,0.3770821598830879,B,B
4902,3000,9804,9538,-4902,-3383,1,1,0.9769358571135254,0.9839841321275486,B,B
4903,3001,9806,9538,-4903,-3385,1,1,0.42381003497969805,0.4871715175426282,B,B
4905,3003,9810,9538,-4905,-3386,1,1,0.4420005723119472,0.5057113325314054,B,B
4906,3003,9812,9538,-4906,-3386,1,1,0.15876997716163022,0.18843633151403405,B,B
4908,3004,9816,9538,-4908,-3387,1,1,0.11166679878137387,0.11423361057948744,B,B
4910,3009,9820,9538,-4910,-3390,1,1,0.42011718967733636,0.4871715175426282,B,B
4911,3009,9822,9538,-4911,-3390,1,1,0.011016988273498396,0.010785107547286787,B,B
4912,3010,9824,9538,-4912,-3391,1,1,0.7418244191201784,0.7639860250737197,B,B
4913,3011,9826,9538,-4913,-3393,1,1,0.6415406824312364,0.6802208630759197,B,B
4914,3011,9828,9538,-4914,-3393,1,1,0.18718893050419994,0.22565034474374557,B,B
4915,3013,9830,9538,-4915,-3394,1,1,0.3692440486108912,0.43821040098362085,B,B
4917,3014,9834,9538,-4917,-3398,1,1,0.01599135645798999,0.014927674388902079,B,B
4918,3014,9836,9538,-4918,-3398,1,1,0.32004026224672477,0.38359182289743265,B,B
4921,3016,9842,9538,-4921,-3399,1,1,0.5399666740030669,0.576504222584609,B,B
4923,3019,9846,9538,-4923,-3401,1,1,0.13705985217905592,0.16553209266029612,B,B
4925,3019,9850,9538,-4925,-3401,1,1,0.35620563809358086,0.42595429888758674,B,B
4926,3022,9852,9538,-4926,-3403,1,1,0.9179113543416801,0.9452116991909318,B,B
4927,3025,9854,9538,-4927,-3406,1,1,0.5380477822794736,0.5742903008873838,B,B
4928,3025,9856,9538,-4928,-3406,1,1,0.7595876331509603,0.7983384974668297,B,B
4929,3029,9858,9538,-4929,-3407,1,1,0.18706528819826385,0.22350250236830127,B,B
4930,3035,9860,9538,-4930,-3409,1,1,0.1192286823737101,0.11423361057948744,B,B
4932,3035,9864,9538,-4932,-3409,1,1,0.3657390783743475,0.42787849076828455,B,B
4933,3037,9866,9538,-4933,-3414,1,1,0.6696494097279002,0.7147060332966533,B,B
4934,3038,9868,9538,-4934,-3416,1,1,0.3042562308541078,0.3541001588175644,B,B
4935,3038,9870,9538,-4935,-3416,1,1,0.6139965853346617,0.6447461750811035,B,B
4938,3040,9876,9538,-4938,-3418,1,1,0.12287464769627221,0.1378281844067265,B,B
4943,3041,9886,9538,-4943,-3419,1,1,0.05128912642814376,0.060813072542556856,B,B
4946,3041,9892,9538,-4946,-3419,1,1,0.5870019659075325,0.6126882731315999,B,B
4947,3045,9894,9538,-4947,-3421,1,1,0.7791802432230417,0.8468914914221589,B,B
4948,3046,9896,9538,-4948,-3422,1,1,0.036674864588829736,0.035121154743001703,B,B
4949,3046,9898,9538,-4949,-3422,1,1,0.6251006367655929,0.6605086323111727,B,B
4950,3047,9900,9538,-4950,-3430,1,1,0.25794297187630666,0.29005724881410777,B,B
4951,3049,9902,9538,-4951,-3431,1,1,0.2805796900422546,0.3206211616683612,B,B
4954,3049,9908,9538,-4954,-3431,1,1,0.80040674991922,0.8527694037464577,B,B
4956,3050,9912,9538,-4956,-3433,1,1,0.3888725918742232,0.4644897433830574,B,B
4959,3052,9918,9538,-4959,-3434,1,1,0.7744601928372584,0.8317358872592439,B,B
4960,3052,9920,9538,-4960,-3434,1,1,0.36843769071797705,0.42787849076828455,B,B
4961,2671,9922,9538,-4961,-3053,1,1,0.8480446330698598,0.8317358872592439,B,B
4962,2673,9924,9538,-4962,-3055,1,1,0.3073643123353156,0.2604983046074889,B,B
4963,2673,9926,9538,-4963,-3055,1,1,0.3262773928114455,0.29005724881410777,B,B
4964,2675,9928,9538,-4964,-3057,1,1,0.5969505020438537,0.5643649797470728,B,B
4965,2679,9930,9538,-4965,-3062,1,1,0.43776891024067943,0.4148394984028383,B,B
4966,2679,9932,9538,-4966,-3062,1,1,0.13693420145794777,0.1274918551046238,B,B
4967,2682,9934,9538,-4967,-3064,1,1,0.37191554683390426,0.3541001588175644,B,B
4968,2688,9936,9538,-4968,-3066,1,1,0.757386180140745,0.7184314053505323,B,B
4970,2688,9940,9538,-4970,-3066,1,1,0.00924051649279356,0.014927674388902079,B,B
4972,2689,9944,9538,-4972,-3068,1,1,0.6407755814593067,0.5934539532909999,B,B
4973,2692,9946,9538,-4973,-3071,1,1,0.19397622441013063,0.1511052467882985,B,B
4974,2692,9948,9538,-4974,-3071,1,1,0.16654005021639173,0.1312793687711078,B,B
4975,2693,9950,9538,-4975,-3073,1,1,0.31281743702119547,0.2723810276710532,B,B
4977,2695,9954,9538,-4977,-3075,1,1,0.2245761542102518,0.17058478845316005,B,B
4978,2695,9956,9538,-4978,-3075,1,1,0.4097235088899881,0.3770821598830879,B,B
4979,2696,9958,9538,-4979,-3076,1,1,0.36232477094967863,0.33461109054482485,B,B
4981,2697,9962,9538,-4981,-3077,1,1,0.3430011558182321,0.3070671375220516,B,B
4982,2697,9964,9538,-4982,-3077,1,1,0.633151447596453,0.578914645904586,B,B
4983,2699,9966,9538,-4983,-3079,1,1,0.44841311793991356,0.42595429888758674,B,B
4984,2700,9968,9538,-4984,-3080,1,1,0.8019464360745319,0.7966462126278536,B,B
4986,2700,9972,9538,-4986,-3080,1,1,0.04953330271211609,0.049987341179931644,B,B
4987,2702,9974,9538,-4987,-3083,1,1,0.27270109856176106,0.22565034474374557,B,B
4988,2705,9976,9538,-4988,-3084,1,1,0.5626118902700754,0.540834462534557,B,B
4989,2705,9978,9538,-4989,-3084,1,1,0.9322486517236339,0.9239755549355453,B,B
4991,2706,9982,9538,-4991,-3087,1,1,0.7987448737388673,0.7863143964531846,B,B
4992,2709,9984,9538,-4992,-3090,1,1,0.5341023995521663,0.5110851577909193,B,B
4993,2709,9986,9538,-4993,-3090,1,1,0.10647512646295954,0.08518571984397771,B,B
4995,2710,9990,9538,-4995,-3092,1,1,0.5609922417060799,0.5339369261069321,B,B
4996,2712,9992,9538,-4996,-3093,1,1,0.10555154477477979,0.08167606683765005,B,B
4997,2712,9994,9538,-4997,-3093,1,1,0.9201930690220608,0.9060607157109178,B,B
4998,2714,9996,9538,-4998,-3095,1,1,0.1115556901164001,0.09812281723784155,B,B
5000,2719,10000,9538,-5000,-3098,1,1,0.9067354290782608,0.8871531201447668,B,B
5001,2719,10002,9538,-5001,-3098,1,1,0.43059319489071934,0.40529944517643124,B,B
5003,2723,10006,9538,-5003,-3099,1,1,0.9574164356440963,0.9396005944948667,B,B
5004,2726,10008,9538,-5004,-3103,1,1,0.4121847021717532,0.3770821598830879,B,B
5006,2733,10012,9538,-5006,-3104,1,1,0.8786230003478238,0.8605368186122571,B,B
5008,2733,10016,9538,-5008,-3104,1,1,0.262466488845704,0.20447145482616524,B,B
5009,2734,10018,9538,-5009,-3106,1,1,0.9194998872128227,0.8965183846598592,B,B
5012,2736,10024,9538,-5012,-3107,1,1,0.682829417607999,0.6369045866801039,B,B
5013,2736,10026,9538,-5013,-3107,1,1,0.5188981729393266,0.5089551691875212,B,B
5014,2737,10028,9538,-5014,-3110,1,1,0.02219060758012037,0.02890641259804505,B,B
5017,2738,10034,9538,-5017,-3112,1,1,0.562134124524173,0.5363614037302173,B,B
5018,2738,10036,9538,-5018,-3112,1,1,0.20173588022594446,0.16553209266029612,B,B
5020,2741,10040,9538,-5020,-3118,1,1,0.8136367986307003,0.7983384974668297,B,B
5021,2742,10042,9538,-5021,-3119,1,1,0.884791434136953,0.861274705217188,B,B
5022,2742,10044,9538,-5022,-3119,1,1,0.9657891877153757,0.948732922882207,B,B
5023,2744,10046,9538,-5023,-3121,1,1,0.7764806578920971,0.7472742435857463,B,B
5024,2746,10048,9538,-5024,-3123,1,1,0.11510199422179168,0.1003296744209099,B,B
5025,2746,10050,9538,-5025,-3123,1,1,0.3107391865300533,0.26851316588012253,B,B
5026,2747,10052,9538,-5026,-3124,1,1,0.6839306613963237,0.6447461750811035,B,B
5027,2750,10054,9538,-5027,-3126,1,1,0.41958033925314664,0.3939824335709884,B,B
5031,2750,10062,9538,-5031,-3126,1,1,0.012643925149396718,0.014927674388902079,B,B
5034,2751,10068,9538,-5034,-3127,1,1,0.8916265342658085,0.8809225796706706,B,B
5035,2753,10070,9538,-5035,-3130,1,1,0.5120026893394399,0.494833775220371,B,B
5036,2753,10072,9538,-5036,-3130,1,1,0.8254133972537256,0.8066293354359845,B,B
5037,2754,10074,9538,-5037,-3132,1,1,0.7055283882747775,0.6652796127508342,B,B
5038,2759,10076,9538,-5038,-3135,1,1,0.2847197834972628,0.22565034474374557,B,B
5040,2759,10080,9538,-5040,-3135,1,1,0.9376084272053099,0.9303705705345104,B,B
5041,2761,10082,9538,-5041,-3138,1,1,0.9389433035739567,0.934540665405342,B,B
5043,2762,10086,9538,-5043,-3140,1,1,0.6784070282561983,0.6364080175023646,B,B
5047,2762,10094,9538,-5047,-3140,1,1,0.5477938669300854,0.5293669438787622,B,B
5048,2764,10096,9538,-5048,-3141,1,1,0.24328771776359814,0.17058478845316005,B,B
5052,2765,10104,9538,-5052,-3144,1,1,0.5635797145411032,0.540834462534557,B,B
5055,2765,10110,9538,-5055,-3144,1,1,0.528013292598277,0.5089551691875212,B,B
5057,2767,10114,9538,-5057,-3145,1,1,0.7814922548239291,0.7639860250737197,B,B
5058,2769,10116,9538,-5058,-3146,1,1,0.03159959461259032,0.03685484993142085,B,B
5059,2772,10118,9538,-5059,-3150,1,1,0.19690623956512054,0.15342328920203419,B,B
5060,2772,10120,9538,-5060,-3150,1,1,0.6827853963175092,0.6364080175023646,B,B
5062,2774,10124,9538,-5062,-3151,1,1,0.7748697655261979,0.7472742435857463,B,B
5063,2775,10126,9538,-5063,-3153,1,1,0.9829791113065866,0.9770743664240338,B,B
5064,2775,10128,9538,-5064,-3153,1,1,0.21418072302589075,0.16791369286963842,B,B
