Feature_A	Feature_B	Feature_C	Constant_Feature	Random_Feature	Outcome
2846	5692	-2846	1	0.9487907719157684	A
2847	5694	-2847	1	0.8656258932598269	A
2848	5696	-2848	1	0.3939824335709884	A
2849	5698	-2849	1	0.2864421414520685	A
2850	5700	-2850	1	0.935929566933884	A
2852	5704	-2852	1	0.6043172588172853	A
2853	5706	-2853	1	0.10244367751293171	A
2854	5708	-2854	1	0.14051705430462835	A
2855	5710	-2855	1	0.6121676843672768	A
2856	5712	-2856	1	0.2901125270957282	A
2859	5718	-2859	1	0.35558225652798003	A
2860	5720	-2860	1	0.9426128907457082	A
2862	5724	-2862	1	0.10747286348630913	A
2863	5726	-2863	1	0.24144886919663955	A
2867	5734	-2867	1	0.6978730723123509	A
2868	5736	-2868	1	0.6043397905865046	A
2869	5738	-2869	1	0.821421751410485	A
2870	5740	-2870	1	0.5633600921490911	A
2871	5742	-2871	1	0.7180194625122124	A
2872	5744	-2872	1	0.49234733945286435	A
2874	5748	-2874	1	0.38359182289743265	A
2875	5750	-2875	1	0.25510181021337597	A
2876	5752	-2876	1	0.21044918915883382	A
2878	5756	-2878	1	0.6806610622326654	A
2879	5758	-2879	1	0.42595429888758674	A
2882	5764	-2882	1	0.19068018047762636	A
2883	5766	-2883	1	0.5495945090147358	A
2884	5768	-2884	1	0.3477884757557017	A
2886	5772	-2886	1	0.42037582684305796	A
2887	5774	-2887	1	0.423648850762522	A
2890	5780	-2890	1	0.3947884433232508	A
2892	5784	-2892	1	0.15260427641690721	A
2894	5788	-2894	1	0.28514416931445896	A
2896	5792	-2896	1	0.823735044422813	A
2897	5794	-2897	1	0.37076041926504044	A
2898	5796	-2898	1	0.8125585996289602	A
2899	5798	-2899	1	0.635242884869809	A
2902	5804	-2902	1	0.9529283352012533	A
2905	5810	-2905	1	0.12695676142111956	A
2908	5816	-2908	1	0.3750797499036297	A
2909	5818	-2909	1	0.06934123993184116	A
2910	5820	-2910	1	0.32954657536777154	A
2912	5824	-2912	1	0.6062084388931648	A
2913	5826	-2913	1	0.006221124010080792	A
2914	5828	-2914	1	0.1254149008855543	A
2915	5830	-2915	1	0.6039819546846292	A
2917	5834	-2917	1	0.471214888208936	A
2919	5838	-2919	1	0.7050831519865121	A
2923	5846	-2923	1	0.8498521650123418	A
2924	5848	-2924	1	0.5834380096235268	A
2925	5850	-2925	1	0.3839774973189355	A
2927	5854	-2927	1	0.5186574656933443	A
2930	5860	-2930	1	0.641771747583765	A
2931	5862	-2931	1	0.23981575392495968	A
2932	5864	-2932	1	0.5477534603663531	A
2934	5868	-2934	1	0.1349833327553407	A
2936	5872	-2936	1	0.6101673794994423	A
2938	5876	-2938	1	0.9840133261851924	A
2941	5882	-2941	1	0.8871531201447668	A
2943	5886	-2943	1	0.7276460737136624	A
2944	5888	-2944	1	0.6992126496862238	A
2945	5890	-2945	1	0.8223934284602581	A
2946	5892	-2946	1	0.345015796290708	A
2950	5900	-2950	1	0.26544341545609773	A
2951	5902	-2951	1	0.7436154142542545	A
2952	5904	-2952	1	0.7553192102423594	A
2953	5906	-2953	1	0.29718743497505395	A
2954	5908	-2954	1	0.26780707174078944	A
2955	5910	-2955	1	0.4490034069812525	A
2956	5912	-2956	1	0.5160475246992712	A
2957	5914	-2957	1	0.4409054793599425	A
2958	5916	-2958	1	0.43821040098362085	A
2959	5918	-2959	1	0.7931170132928484	A
2960	5920	-2960	1	0.9854914901363603	B
2962	5924	-2962	1	0.1289957669106404	A
2963	5926	-2963	1	0.010635615156639244	A
2964	5928	-2964	1	0.8895245390741146	A
2966	5932	-2966	1	0.43272561576594626	A
2968	5936	-2968	1	0.8562838930342606	B
2969	5938	-2969	1	0.038279013072844426	A
2970	5940	-2970	1	0.24557165046987528	A
2972	5944	-2972	1	0.5535903143071782	A
2973	5946	-2973	1	0.5893143533926143	A
2974	5948	-2974	1	0.45656515567007805	A
2975	5950	-2975	1	0.40529944517643124	A
2976	5952	-2976	1	0.6602199382280252	A
2980	5960	-2980	1	0.7893151812311494	B
2981	5962	-2981	1	0.22847658878441812	A
2983	5966	-2983	1	0.7696977249688464	B
2984	5968	-2984	1	0.22051450010509088	A
2985	5970	-2985	1	0.3309751500190784	A
2986	5972	-2986	1	0.33820445033239166	A
2990	5980	-2990	1	0.44116033734573057	A
2992	5984	-2992	1	0.557293485489418	B
2994	5988	-2994	1	0.6193926951725368	B
2996	5992	-2996	1	0.3264531483908514	A
2998	5996	-2998	1	0.5429800779700339	B
2999	5998	-2999	1	0.5643649797470728	B
3000	6000	-3000	1	0.7729588631138424	B
3001	6002	-3001	1	0.7881952885812451	B
3002	6004	-3002	1	0.7522054182851269	B
3003	6006	-3003	1	0.1188775759160352	A
3004	6008	-3004	1	0.12904397678706614	A
3006	6012	-3006	1	0.24750906783014015	A
3009	6018	-3009	1	0.45806368240242634	B
3010	6020	-3010	1	0.5792429617087064	B
3011	6022	-3011	1	0.7230555525556034	B
3012	6024	-3012	1	0.7279085906794255	B
3013	6026	-3013	1	0.9183217932317402	B
3014	6028	-3014	1	0.9328162813305728	B
3015	6030	-3015	1	0.5923188988865885	B
3016	6032	-3016	1	0.5950448395088306	B
3019	6038	-3019	1	0.77435455478533	B
3022	6044	-3022	1	0.2432153137029256	B
3023	6046	-3023	1	0.1747713657890092	B
3025	6050	-3025	1	0.9539317611485757	B
3029	6058	-3029	1	0.8195547680451946	B
3034	6068	-3034	1	0.14395205271000544	B
3035	6070	-3035	1	0.4611057029069918	B
3037	6074	-3037	1	0.962224669216152	B
3038	6076	-3038	1	0.12811453156785158	B
3039	6078	-3039	1	0.7823682999234448	B
3040	6080	-3040	1	0.9640804652263738	B
3041	6082	-3041	1	0.8602913997230367	B
3042	6084	-3042	1	0.8338744151809386	B
3045	6090	-3045	1	0.35580319324383214	B
3046	6092	-3046	1	0.7773027821670419	B
3047	6094	-3047	1	0.9940890402655557	B
3048	6096	-3048	1	0.5830612592087259	B
3049	6098	-3049	1	0.9642418594917185	B
3050	6100	-3050	1	0.22687699415132256	B
3051	6102	-3051	1	0.5754139422501542	B
3052	6104	-3052	1	0.9143554077433366	B
3053	6106	-3053	1	0.22052156170675608	B
3054	6108	-3054	1	0.4761102456180568	B
3055	6110	-3055	1	0.9122032421815569	B
3057	6114	-3057	1	0.16753341352978401	B
3061	6122	-3061	1	0.5012802330723236	B
3062	6124	-3062	1	0.9886533035993095	B
3064	6128	-3064	1	0.5223229214455146	B
3065	6130	-3065	1	0.16435785059483055	B
3066	6132	-3066	1	0.10444767179668712	B
3068	6136	-3068	1	0.5413115260830322	B
3069	6138	-3069	1	0.7115196637650324	B
3071	6142	-3071	1	0.9918081175571364	B
3073	6146	-3073	1	0.6369045866801039	B
3074	6148	-3074	1	0.9666295917172255	B
3075	6150	-3075	1	0.30636599051241253	B
3076	6152	-3076	1	0.6598005695036134	B
3077	6154	-3077	1	0.10412971509164037	B
3078	6156	-3078	1	0.4034478473910841	B
3079	6158	-3079	1	0.050963062701003814	B
3080	6160	-3080	1	0.4837431388273862	B
3082	6164	-3082	1	0.4552628204992434	B
3083	6166	-3083	1	0.653204887758546	B
3084	6168	-3084	1	0.190652253899126	B
3086	6172	-3086	1	0.2842422400091734	B
3087	6174	-3087	1	0.7757230329844095	B
3090	6180	-3090	1	0.7972853880475548	B
3091	6182	-3091	1	0.8656619271324195	B
3092	6184	-3092	1	0.12012502704446648	B
3093	6186	-3093	1	0.20931453319407256	B
3094	6188	-3094	1	0.4131670389256772	B
3095	6190	-3095	1	0.7534604871873469	B
3098	6196	-3098	1	0.5492651111446324	B
3099	6198	-3099	1	0.23987102636506186	B
3101	6202	-3101	1	0.7844751104994518	B
3103	6206	-3103	1	0.7999115791722591	B
3104	6208	-3104	1	0.323559057851296	B
3105	6210	-3105	1	0.9033943696203136	B
3106	6212	-3106	1	0.9239755549355453	B
3107	6214	-3107	1	0.5513922203005269	B
3109	6218	-3109	1	0.2125679937282996	B
3110	6220	-3110	1	0.5200054129127154	B
3112	6224	-3112	1	0.06804533255159972	B
3117	6234	-3117	1	0.8867957743922169	B
3118	6236	-3118	1	0.6031931197542624	B
3119	6238	-3119	1	0.4450635545163397	B
3120	6240	-3120	1	0.915905210725242	B
3121	6242	-3121	1	0.5049245676457758	B
3123	6246	-3123	1	0.8497430868946405	B
3124	6248	-3124	1	0.5156617203563513	B
3125	6250	-3125	1	0.825351761627966	B
3126	6252	-3126	1	0.6679227602344352	B
3127	6254	-3127	1	0.8720517564444695	B
3129	6258	-3129	1	0.5618051490661241	B
3130	6260	-3130	1	0.10518361623815298	B
3132	6264	-3132	1	0.7863143964531846	B
3134	6268	-3134	1	0.460074830114808	B
3135	6270	-3135	1	0.8824823283085454	B
3138	6276	-3138	1	0.6656244617573407	B
3139	6278	-3139	1	0.4456291878446519	B
3140	6280	-3140	1	0.6099918534577953	B
3141	6282	-3141	1	0.7960330718429853	B
3143	6286	-3143	1	0.6849176141777525	B
3144	6288	-3144	1	0.3241152154455371	B
3145	6290	-3145	1	0.1347995801618168	B
3146	6292	-3146	1	0.6925362445160747	B
3147	6294	-3147	1	0.4744712196830394	B
3150	6300	-3150	1	0.38315961542472643	B
3151	6302	-3151	1	0.9841312393436066	B
3152	6304	-3152	1	0.22068583379737117	B
3153	6306	-3153	1	0.7243171622692642	B
3155	6310	-3155	1	0.9491295354069864	B
3156	6312	-3156	1	0.3801626496987416	B
3157	6314	-3157	1	0.7646529085544278	B
3158	6316	-3158	1	0.25977519014162176	B
3159	6318	-3159	1	0.9534435387121504	B
3161	6322	-3161	1	0.10374627639537615	B
3162	6324	-3162	1	0.8601362601297632	B
3164	6328	-3164	1	0.07139048584747587	B
3166	6332	-3166	1	0.7580556250663613	B
3167	6334	-3167	1	0.5667986727977471	B
3168	6336	-3168	1	0.7415807044276106	B
3169	6338	-3169	1	0.8087498054711412	B
3171	6342	-3171	1	0.32418090815429046	B
3172	6344	-3172	1	0.5804897619867255	B
3175	6350	-3175	1	0.6364080175023646	B
3177	6354	-3177	1	0.49984308454833604	B
3178	6356	-3178	1	0.494322809117524	B
3179	6358	-3179	1	0.33451915291634926	B
3181	6362	-3181	1	0.6830623773615659	B
3182	6364	-3182	1	0.29484339412990823	B
3183	6366	-3183	1	0.6532521788360667	B
3184	6368	-3184	1	0.6645359901425676	B
3187	6374	-3187	1	0.5759740229436665	B
3188	6376	-3188	1	0.06868339027570891	B
3191	6382	-3191	1	0.2604279484061641	B
3192	6384	-3192	1	0.07290075284686692	B
3193	6386	-3193	1	0.9452116991909318	B
3194	6388	-3194	1	0.846340323154464	B
3197	6394	-3197	1	0.2761139761135414	B
3198	6396	-3198	1	0.9602015853638857	B
3200	6400	-3200	1	0.09438771000465307	B
3202	6404	-3202	1	0.7200856028006569	B
3203	6406	-3203	1	0.7338715064629717	B
3204	6408	-3204	1	0.6937743082913993	B
3205	6410	-3205	1	0.7845146213411933	B
3206	6412	-3206	1	0.6115661253195905	B
3207	6414	-3207	1	0.07687654882257566	B
3208	6416	-3208	1	0.14003036217084175	B
3209	6418	-3209	1	0.4402943289592991	B
3210	6420	-3210	1	0.6095633434243299	B
3211	6422	-3211	1	0.7503056593425192	B
3212	6424	-3212	1	0.45841230116790765	B
3213	6426	-3213	1	0.4252326923349937	B
3214	6428	-3214	1	0.28092883068248276	B
3215	6430	-3215	1	0.30058736668498964	B
3216	6432	-3216	1	0.18417748394307254	B
3217	6434	-3217	1	0.3918173570293685	B
3218	6436	-3218	1	0.9795380944601795	B
3219	6438	-3219	1	0.6540519974115205	B
3223	6446	-3223	1	0.7075251415452062	B
3224	6448	-3224	1	0.8271320029923178	B
3225	6450	-3225	1	0.3013065499418326	B
3226	6452	-3226	1	0.3830992949902784	B
3227	6454	-3227	1	0.33711299242416526	B
3228	6456	-3228	1	0.4745095656292221	B
3229	6458	-3229	1	0.4303918862769075	B
3232	6464	-3232	1	0.060975426853905224	B
3235	6470	-3235	1	0.3205105515612864	B
3236	6472	-3236	1	0.20573484405153264	B
3237	6474	-3237	1	0.5198101048349392	B
3238	6476	-3238	1	0.903766037417702	B
3239	6478	-3239	1	0.1785334501072302	B
3241	6482	-3241	1	0.35312476265473236	B
3242	6484	-3242	1	0.39767055414002206	B
3243	6486	-3243	1	0.21900815297986842	B
3244	6488	-3244	1	0.5672682181027064	B
3245	6490	-3245	1	0.9947493874066167	B
3246	6492	-3246	1	0.45381244937352616	B
3247	6494	-3247	1	0.9789564371119991	B
3248	6496	-3248	1	0.8534933390721874	B
3249	6498	-3249	1	0.27839906783122026	B
3251	6502	-3251	1	0.250677483967516	B
3252	6504	-3252	1	0.7639860250737197	B
3253	6506	-3253	1	0.23816390295870593	B
3254	6508	-3254	1	0.46550557059661446	B
3256	6512	-3256	1	0.8865601512262898	B
3257	6514	-3257	1	0.8808470602777444	B
3258	6516	-3258	1	0.7434981974992501	B
3261	6522	-3261	1	0.033750663786897395	B
3263	6526	-3263	1	0.5751215618929866	B
3264	6528	-3264	1	0.3718600823294552	B
3265	6530	-3265	1	0.2721062814957357	B
3266	6532	-3266	1	0.13108291668341698	B
3267	6534	-3267	1	0.12843221972719154	B
3268	6536	-3268	1	0.7092975686108832	B
3269	6538	-3269	1	0.3295572078804816	B
3270	6540	-3270	1	0.05596320470147531	B
3273	6546	-3273	1	0.7731736347502596	B
3274	6548	-3274	1	0.9896881565717485	B
3275	6550	-3275	1	0.6109066452084575	B
3278	6556	-3278	1	0.8702634765644942	B
3279	6558	-3279	1	0.8447044110528008	B
3280	6560	-3280	1	0.14945783716408212	B
3286	6572	-3286	1	0.6990369513280704	B
3287	6574	-3287	1	0.9778490418752207	B
3290	6580	-3290	1	0.7184314053505323	B
3292	6584	-3292	1	0.2905384670201395	B
3293	6586	-3293	1	0.948732922882207	B
3294	6588	-3294	1	0.343389102631369	B
3298	6596	-3298	1	0.48968515893089826	B
3299	6598	-3299	1	0.8902912029108182	B
3300	6600	-3300	1	0.43991640660398723	B
3301	6602	-3301	1	0.18584641019991688	B
3302	6604	-3302	1	0.5953446812248427	B
3303	6606	-3303	1	0.5934539532909999	B
3304	6608	-3304	1	0.4737526404175101	B
3305	6610	-3305	1	0.06168762431138386	B
3307	6614	-3307	1	0.6087059160746676	B
3308	6616	-3308	1	0.4644897433830574	B
3311	6622	-3311	1	0.15329220834716362	B
3312	6624	-3312	1	0.7281753149833974	B
3313	6626	-3313	1	0.9390650360142528	B
3314	6628	-3314	1	0.35027347022577215	B
3315	6630	-3315	1	0.9187983662378779	B
3316	6632	-3316	1	0.1400095394927644	B
3317	6634	-3317	1	0.8037860521402834	B
3318	6636	-3318	1	0.33172924603550846	B
3321	6642	-3321	1	0.6081704686204044	B
3322	6644	-3322	1	0.9444157982495354	B
3323	6646	-3323	1	0.044242961795357694	B
3326	6652	-3326	1	0.8167701263281081	B
3329	6658	-3329	1	0.31796190817312164	B
3330	6660	-3330	1	0.048284313146973123	B
3331	6662	-3331	1	0.5871347307142757	B
3332	6664	-3332	1	0.5105567836695063	B
3334	6668	-3334	1	0.06687109597726348	B
3336	6672	-3336	1	0.843748855768567	B
3339	6678	-3339	1	0.1995160150981229	B
3341	6682	-3341	1	0.2324446147912106	B
3342	6684	-3342	1	0.5705053289114107	B
3345	6690	-3345	1	0.21740433022234684	B
3346	6692	-3346	1	0.41091399025227404	B
3347	6694	-3347	1	0.32651672338555837	B
3349	6698	-3349	1	0.48777265788790447	B
3350	6700	-3350	1	0.6541384240046583	B
3351	6702	-3351	1	0.4277600745754635	B
3352	6704	-3352	1	0.385834006551368	B
3355	6710	-3355	1	0.2273821162044395	B
3356	6712	-3356	1	0.17284533907755562	B
3357	6714	-3357	1	0.6500145504979241	B
3359	6718	-3359	1	0.3241609306816823	B
3360	6720	-3360	1	0.3318369418851005	B
3362	6724	-3362	1	0.35387580360538007	B
3364	6728	-3364	1	0.14363778523454762	B
3366	6732	-3366	1	0.8156251974072213	B
3367	6734	-3367	1	0.06148966552683266	B
3370	6740	-3370	1	0.881276103393541	B
3373	6746	-3373	1	0.6573840011671135	B
3374	6748	-3374	1	0.5369563188367648	B
3375	6750	-3375	1	0.5536506066517353	B
3376	6752	-3376	1	0.23849074099552614	B
3379	6758	-3379	1	0.9012763624627044	B
3382	6764	-3382	1	0.025968304222216188	B
3383	6766	-3383	1	0.8479530245930129	B
3384	6768	-3384	1	0.8515888438732022	B
3385	6770	-3385	1	0.41328736746549166	B
3386	6772	-3386	1	0.17018435748215965	B
3387	6774	-3387	1	0.9443675982005694	B
3388	6776	-3388	1	0.9599041778468858	B
3390	6780	-3390	1	0.9921771095207856	B
3391	6782	-3391	1	0.6194276180445482	B
3392	6784	-3392	1	0.4243127599558294	B
3393	6786	-3393	1	0.18812726135163915	B
3394	6788	-3394	1	0.47551697311388685	B
3397	6794	-3397	1	0.4021065288174309	B
3398	6796	-3398	1	0.27915307801576295	B
3399	6798	-3399	1	0.37724270496003975	B
3400	6800	-3400	1	0.716828536905627	B
3401	6802	-3401	1	0.927636691036431	B
3403	6806	-3403	1	0.5539355421191643	B
3404	6808	-3404	1	0.5483874182006229	B
3406	6812	-3406	1	0.0644849627396098	B
3407	6814	-3407	1	0.5363614037302173	B
3409	6818	-3409	1	0.7513035097082631	B
3410	6820	-3410	1	0.06576505401930399	B
3414	6828	-3414	1	0.2180663675435317	B
3416	6832	-3416	1	0.6493077993517895	B
3417	6834	-3417	1	0.03711560169549111	B
3418	6836	-3418	1	0.3736748017619794	B
3419	6838	-3419	1	0.9351965532604418	B
3420	6840	-3420	1	0.06477495350933127	B
3421	6842	-3421	1	0.9444104305626638	B
3422	6844	-3422	1	0.2847371359084685	B
3426	6852	-3426	1	0.4662827018082638	B
3430	6860	-3430	1	0.22204709397255562	B
3431	6862	-3431	1	0.907750898605388	B
3432	6864	-3432	1	0.5005624418231641	B
3433	6866	-3433	1	0.3514689563518075	B
3434	6868	-3434	1	0.20062597678908745	B
3436	6872	-3436	1	0.09124384012086884	B
3439	6878	-3439	1	0.21554064887695867	B
3443	6886	-3443	1	0.07270394503933508	B
3445	6890	-3445	1	0.00983808728572888	B
3447	6894	-3447	1	0.10328429563155006	B
3448	6896	-3448	1	0.5638864780432766	B
3449	6898	-3449	1	0.8988451774543219	B
3451	6902	-3451	1	0.14273019952786903	B
3452	6904	-3452	1	0.12336374724953836	B
3453	6906	-3453	1	0.11212245365827489	B
3454	6908	-3454	1	0.5840791443869888	B
3456	6912	-3456	1	0.42159695711146106	B
3457	6914	-3457	1	0.714726335904818	B
3458	6916	-3458	1	0.1258221208159187	B
3459	6918	-3459	1	0.42007635975675206	B
3461	6922	-3461	1	0.5528086026844471	B
3462	6924	-3462	1	0.5396049342022823	B
3465	6930	-3465	1	0.36280915098407474	B
3466	6932	-3466	1	0.8196932549821182	B
3468	6936	-3468	1	0.29181132332963655	B
3469	6938	-3469	1	0.3570874286659499	B
3470	6940	-3470	1	0.5855545108358348	B
3471	6942	-3471	1	0.1393179079821386	B
3472	6944	-3472	1	0.25620324896237345	B
3473	6946	-3473	1	0.21230705794591676	B
3474	6948	-3474	1	0.6831180633881008	B
3476	6952	-3476	1	0.9716515120906649	B
3477	6954	-3477	1	0.45163245954388	B
3478	6956	-3478	1	0.5429083830191114	B
3480	6960	-3480	1	0.135760870436067	B
3482	6964	-3482	1	0.39151986041572473	B
3486	6972	-3486	1	0.47681615776153496	B
3487	6974	-3487	1	0.3603206034007035	B
3488	6976	-3488	1	0.475396228722484	B
3489	6978	-3489	1	0.13916079507612322	B
3490	6980	-3490	1	0.5265286568079447	B
3491	6982	-3491	1	0.32178795285959405	B
3495	6990	-3495	1	0.06407140975350056	B
3497	6994	-3497	1	0.1826838106587233	B
3498	6996	-3498	1	0.7200039622460492	B
3500	7000	-3500	1	0.5369893163791349	B
3501	7002	-3501	1	0.8736164914428435	B
3504	7008	-3504	1	0.8658261630727486	B
3505	7010	-3505	1	0.5054451865711476	B
3507	7014	-3507	1	0.39755455826615593	B
3508	7016	-3508	1	0.9138314850153381	B
3509	7018	-3509	1	0.666910909323448	B
3510	7020	-3510	1	0.7545245892906787	B
3511	7022	-3511	1	0.0668460296842156	B
3512	7024	-3512	1	0.5110851577909193	B
3513	7026	-3513	1	0.26582881826921645	B
3515	7030	-3515	1	0.9810175768327399	B
3517	7034	-3517	1	0.7070504908614973	B
3518	7036	-3518	1	0.6737686970148464	B
3519	7038	-3519	1	0.15212860512541715	B
3520	7040	-3520	1	0.7419613645109909	B
3521	7042	-3521	1	0.4001034849406344	B
3522	7044	-3522	1	0.5772580157361654	B
3529	7058	-3529	1	0.04096632012719181	B
3531	7062	-3531	1	0.7642202410985629	B
3535	7070	-3535	1	0.5976398132835243	B
3536	7072	-3536	1	0.8981560388254841	B
3537	7074	-3537	1	0.9605718442680178	B
3538	7076	-3538	1	0.7814020694822815	B
3540	7080	-3540	1	0.46677870353728435	B
3541	7082	-3541	1	0.039019802962797945	B
3542	7084	-3542	1	0.846383655794472	B
3545	7090	-3545	1	0.6847691688540287	B
3546	7092	-3546	1	0.02100956919010022	B
3548	7096	-3548	1	0.1563857555725403	B
3549	7098	-3549	1	0.2667235699143694	B
3550	7100	-3550	1	0.07528513319802721	B
3553	7106	-3553	1	0.5573936657155258	B
3555	7110	-3555	1	0.33760986802563564	B
3556	7112	-3556	1	0.5554668150798909	B
3558	7116	-3558	1	0.40928220969143303	B
3563	7126	-3563	1	0.5651474099397623	B
3564	7128	-3564	1	0.6486757881641434	B
3565	7130	-3565	1	0.48899421267122845	B
3566	7132	-3566	1	0.9528358994832141	B
3568	7136	-3568	1	0.6631775221272491	B
3569	7138	-3569	1	0.20141130478407654	B
3570	7140	-3570	1	0.5682757815425371	B
3571	7142	-3571	1	0.43452048512369223	B
3573	7146	-3573	1	0.033508144574877274	B
3574	7148	-3574	1	0.618116258055859	B
3575	7150	-3575	1	0.6391822829734682	B
3576	7152	-3576	1	0.8680968061969105	B
3579	7158	-3579	1	0.7182708310365942	B
3580	7160	-3580	1	0.7110496007854431	B
3581	7162	-3581	1	0.7482469253210751	B
3583	7166	-3583	1	0.7862243474280003	B
3584	7168	-3584	1	0.9614765020431822	B
3585	7170	-3585	1	0.5293669438787622	B
3586	7172	-3586	1	0.9675490257074338	B
3588	7176	-3588	1	0.12676555110758625	B
3589	7178	-3589	1	0.1816606965007338	B
3591	7182	-3591	1	0.8740018077469387	B
3592	7184	-3592	1	0.1660058834866971	B
3594	7188	-3594	1	0.8127827083409294	B
3596	7192	-3596	1	0.07813812701031897	B
3598	7196	-3598	1	0.837003041014368	B
3599	7198	-3599	1	0.733778606619986	B
3601	7202	-3601	1	0.7697329082168934	B
3606	7212	-3606	1	0.5179055082952908	B
3607	7214	-3607	1	0.6293831409385037	B
3608	7216	-3608	1	0.09242920287314471	B
3609	7218	-3609	1	0.15191247215864612	B
3610	7220	-3610	1	0.3703476328273537	B
3612	7224	-3612	1	0.8673628319779474	B
3613	7226	-3613	1	0.10759355072465115	B
3614	7228	-3614	1	0.7714767673055467	B
3615	7230	-3615	1	0.27328679339624473	B
3616	7232	-3616	1	0.8102704863768314	B
3617	7234	-3617	1	0.954303461420341	B
3618	7236	-3618	1	0.810297959152968	B
3619	7238	-3619	1	0.19066285409696282	B
3620	7240	-3620	1	0.5652922803376635	B
3626	7252	-3626	1	0.04493386387248233	B
3627	7254	-3627	1	0.9136020727101755	B
3630	7260	-3630	1	0.37298121271437235	B
3631	7262	-3631	1	0.9561984502349024	B
3632	7264	-3632	1	0.1429170077642622	B
3633	7266	-3633	1	0.32336858204188823	B
3634	7268	-3634	1	0.3144811923255546	B
3635	7270	-3635	1	0.3236731175083477	B
3638	7276	-3638	1	0.5633621500078003	B
3639	7278	-3639	1	0.6940657671028732	B
3640	7280	-3640	1	0.16370710097966423	B
3644	7288	-3644	1	0.22678029696985158	B
3645	7290	-3645	1	0.13429838421537033	B
3646	7292	-3646	1	0.7672688475212271	B
3647	7294	-3647	1	0.8954737355479675	B
3649	7298	-3649	1	0.10462873346557655	B
3650	7300	-3650	1	0.4871715175426282	B
3651	7302	-3651	1	0.1422211177498578	B
3652	7304	-3652	1	0.6645250331484555	B
3653	7306	-3653	1	0.16378478489775783	B
3654	7308	-3654	1	0.4977473017423296	B
3655	7310	-3655	1	0.5387811711114957	B
3656	7312	-3656	1	0.20250292064272002	B
3657	7314	-3657	1	0.07809877271805532	B
3658	7316	-3658	1	0.4187349390836167	B
3659	7318	-3659	1	0.6908939188987147	B
3660	7320	-3660	1	0.720763437792455	B
3661	7322	-3661	1	0.16392076506680653	B
3664	7328	-3664	1	0.5332283715624895	B
3665	7330	-3665	1	0.8028467773185352	B
3666	7332	-3666	1	0.24857901851119169	B
3670	7340	-3670	1	0.472149234006903	B
3671	7342	-3671	1	0.029948542985322568	B
3672	7344	-3672	1	0.5666646200426888	B
3673	7346	-3673	1	0.18022452008580758	B
3675	7350	-3675	1	0.02153597381439698	B
3677	7354	-3677	1	0.5251108445305355	B
3678	7356	-3678	1	0.11044614777910933	B
3682	7364	-3682	1	0.026841698704082595	B
3684	7368	-3684	1	0.7556987114602128	B
3685	7370	-3685	1	0.03804619152213384	B
3688	7376	-3688	1	0.11550784646288881	B
3691	7382	-3691	1	0.6387511036278781	B
3692	7384	-3692	1	0.600478981757181	B
3693	7386	-3693	1	0.8811616082891	B
3694	7388	-3694	1	0.28163845150484024	B
3695	7390	-3695	1	0.6724199194986902	B
3699	7398	-3699	1	0.19491433375656875	B
3700	7400	-3700	1	0.8914372322917486	B
3702	7404	-3702	1	0.14360809077851433	B
3703	7406	-3703	1	0.6860852012652986	B
3704	7408	-3704	1	0.7944621205108021	B
3707	7414	-3707	1	0.597755402495681	B
3710	7420	-3710	1	0.30513453455763917	B
3714	7428	-3714	1	0.013399979180104715	B
3715	7430	-3715	1	0.15660764101642588	B
3717	7434	-3717	1	0.9501202340440148	B
3718	7436	-3718	1	0.020046961619795356	B
3719	7438	-3719	1	0.5342829547713341	B
3720	7440	-3720	1	0.6935255224287487	B
3721	7442	-3721	1	0.3402369955317288	B
3723	7446	-3723	1	0.4852223397021498	B
3724	7448	-3724	1	0.613775502960991	B
3725	7450	-3725	1	0.664124171835347	B
3726	7452	-3726	1	0.8079695892416535	B
3728	7456	-3728	1	0.2191163161242109	B
3729	7458	-3729	1	0.009540381229393935	B
3730	7460	-3730	1	0.7601257696271863	B
3731	7462	-3731	1	0.10174605755007982	B
3732	7464	-3732	1	0.4850321392731598	B
3733	7466	-3733	1	0.4915982200076924	B
3734	7468	-3734	1	0.20468809018004896	B
3735	7470	-3735	1	0.20316948536342028	B
3736	7472	-3736	1	0.9041167077183151	B
3737	7474	-3737	1	0.6954253682046271	B
3740	7480	-3740	1	0.3197064502042586	B
3741	7482	-3741	1	0.1468569600395372	B
3742	7484	-3742	1	0.1255933275743426	B
3743	7486	-3743	1	0.5482187701577186	B
3745	7490	-3745	1	0.6286334221008038	B
3746	7492	-3746	1	0.3923651323764171	B
3747	7494	-3747	1	0.7125846161229595	B
3751	7502	-3751	1	0.2234969051863428	B
3752	7504	-3752	1	0.00571897615047412	B
3753	7506	-3753	1	0.7379149896334576	B
3754	7508	-3754	1	0.2539432398164989	B
3755	7510	-3755	1	0.947660561515616	B
3756	7512	-3756	1	0.9471407593913578	B
3757	7514	-3757	1	0.3279219486295779	B
3759	7518	-3759	1	0.8255280730148074	B
3761	7522	-3761	1	0.04245018307564319	B
3762	7524	-3762	1	0.4578046602740826	B
3763	7526	-3763	1	0.8621333493691178	B
3766	7532	-3766	1	0.07474821842126134	B
3767	7534	-3767	1	0.4898340717128281	B
3768	7536	-3768	1	0.3973792760359892	B
3769	7538	-3769	1	0.7415592250773779	B
3770	7540	-3770	1	0.5536158420653895	B
3771	7542	-3771	1	0.1874214266534462	B
