sex,sex_norace,age,age_norace,age_cat,age_cat_norace,race,race_norace,juv_fel_count,juv_fel_count_norace,juv_misd_count,juv_misd_count_norace,juv_other_count,juv_other_count_norace,priors_count,priors_count_norace,c_charge_degree,c_charge_degree_norace,c_charge_desc,c_charge_desc_norace,decile_score,decile_score_norace,score_text,score_text_norace
Male,Male,30,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,3,3,Low,Low
Female,Female,20,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,5,5,Medium,Medium
Male,Male,48,51,Greater than 45,Greater than 45,Asian,African-American,0,1,0,0,0,0,0,0,F,M,Aggravated Assault W/dead Weap,Battery,2,1,Low,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,5,3,M,M,Battery,Battery,3,3,Low,Low
Female,Female,20,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,4,3,Low,Low
Male,Male,38,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Susp Drivers Lic 1st Offense,Grand Theft in the 3rd Degree,2,1,Low,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Carrying Concealed Firearm,Battery,2,1,Low,Low
Female,Female,38,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,F,Petit Theft $100- $300,Grand Theft in the 3rd Degree,5,5,Medium,Medium
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Grand Theft (Motor Vehicle),Uttering a Forged Instrument,2,1,Low,Low
Male,Male,21,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,4,3,Low,Low
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,1,0,F,F,False Imprisonment,False Imprisonment,7,7,Medium,Medium
Male,Male,53,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,3,0,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,36,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,4,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,2,1,Low,Low
Male,Male,64,57,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,8,3,M,M,arrest case no charge,arrest case no charge,4,3,Low,Low
Male,Male,26,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,3,0,M,M,Battery,Battery,10,9,High,High
Male,Male,27,27,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,6,5,F,F,Possession of Cocaine,Possession of Cocaine,4,3,Low,Low
Male,Male,21,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Battery on Law Enforc Officer,Battery,4,3,Low,Low
Male,Male,51,45,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,0,8,3,F,F,Possession of Cocaine,Grand Theft in the 3rd Degree,5,5,Medium,Medium
Male,Male,47,39,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,0,2,0,F,F,Possession of Cocaine,Possession of Cocaine,2,1,Low,Low
Male,Male,45,39,Greater than 45,Greater than 45,African-American,African-American,1,1,0,0,0,0,16,7,F,F,Possession of Cocaine,Possession of Cocaine,7,7,Medium,Low
Male,Male,41,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Poss Contr Subst W/o Prescript,arrest case no charge,2,1,Low,Low
Male,Male,31,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,3,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,33,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Female,Female,21,21,Less than 25,Greater than 45,African-American,African-American,0,1,1,0,0,0,1,0,F,F,Uttering a Forged Instrument,Battery,6,5,Medium,Medium
Male,Male,48,51,Greater than 45,Less than 25,Asian,African-American,0,1,0,0,0,0,0,0,M,M,Viol Injunct Domestic Violence,arrest case no charge,1,1,Low,Medium
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,3,0,M,M,arrest case no charge,arrest case no charge,3,3,Low,Low
Male,Male,21,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Uttering a Forged Instrument,Uttering a Forged Instrument,5,5,Medium,Medium
Female,Male,31,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,2,0,14,5,F,F,Possession Of Alprazolam,Felony Battery (Dom Strang),10,9,High,High
Male,Male,32,34,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,1,0,F,F,Aggravated Assault W/o Firearm,Battery,1,1,Low,Low
Male,Male,62,51,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,DUI Level 0.15 Or Minor In Veh,Driving While License Revoked,1,1,Low,Low
Male,Male,39,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,3,0,F,F,Driving While License Revoked,Driving While License Revoked,6,5,Medium,Low
Male,Male,28,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,6,3,F,F,Drivg While Lic Suspd/Revk/Can,Burglary Unoccupied Dwelling,1,1,Low,Low
Female,Female,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,6,3,F,F,arrest case no charge,arrest case no charge,6,5,Medium,Low
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,5,3,F,F,Strong Armed  Robbery,Battery,9,9,High,Low
Male,Male,51,51,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,0,0,0,M,M,DUI Level 0.15 Or Minor In Veh,DUI Level 0.15 Or Minor In Veh,1,1,Low,Low
Male,Male,51,51,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,0,1,0,F,F,Neglect Child / No Bodily Harm,Neglect Child / No Bodily Harm,3,3,Low,Low
Female,Female,36,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,2,1,Low,Low
Female,Female,38,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,28,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,5,3,M,M,Battery,Battery,7,7,Medium,Medium
Female,Female,29,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,7,3,F,F,arrest case no charge,arrest case no charge,6,5,Medium,Medium
Female,Female,38,39,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,0,0,F,F,"Poss3,4 Methylenedioxymethcath",Battery,1,1,Low,Low
Female,Female,34,34,25 - 45,25 - 45,Asian,African-American,0,1,0,0,0,0,1,3,F,F,Child Abuse,Battery,1,1,Low,High
Male,Male,34,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,8,3,M,M,Battery,Battery,7,7,Medium,Medium
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Battery on Law Enforc Officer,Battery on Law Enforc Officer,3,3,Low,Low
Male,Male,44,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,M,Robbery / No Weapon,Battery,3,3,Low,Low
Male,Male,36,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,5,3,F,F,Driving While License Revoked,Driving While License Revoked,3,3,Low,Low
Female,Female,29,27,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,0,11,5,F,F,arrest case no charge,arrest case no charge,9,9,High,Low
Female,Female,23,21,Less than 25,Less than 25,Other,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Aggravated Assault W/Dead Weap,6,5,Medium,Medium
Male,Male,35,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,8,3,M,M,Battery,Battery,6,5,Medium,Medium
Male,Male,21,21,Less than 25,Less than 25,Hispanic,African-American,1,1,0,0,0,0,1,0,F,F,Felony Battery (Dom Strang),Felony Battery (Dom Strang),8,7,High,High
Female,Female,26,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,2,0,F,F,Purchase Cannabis,Driving While License Revoked,6,5,Medium,Medium
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,1,1,0,0,0,0,10,3,F,F,arrest case no charge,arrest case no charge,9,9,High,Low
Male,Male,28,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,8,3,M,M,Battery,Battery,6,5,Medium,Medium
Female,Female,21,21,Less than 25,Less than 25,Caucasian,African-American,0,1,3,2,1,0,3,0,M,M,Battery,Battery,7,7,Medium,Medium
Male,Male,22,21,Less than 25,Less than 25,African-American,African-American,1,1,0,0,0,0,12,5,F,F,Possession of Cocaine,Battery,10,9,High,Medium
Male,Male,30,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Possession of Cannabis,Possession of Cocaine,2,1,Low,Low
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,F,F,,Battery,4,3,Low,Low
Female,Female,27,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,6,3,F,F,Grand Theft (Motor Vehicle),Grand Theft (Motor Vehicle),10,9,High,High
Male,Male,43,39,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,15,5,M,M,Resist/Obstruct W/O Violence,False Imprisonment,9,9,High,Low
Female,Female,53,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,5,3,F,F,Unlicensed Telemarketing,Battery,6,5,Medium,Medium
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,1,1,0,0,0,0,6,3,F,F,Issuing a Worthless Draft,Battery,7,7,Medium,Medium
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",6,5,Medium,Medium
Male,Male,56,57,Greater than 45,Greater than 45,Other,African-American,0,1,0,0,0,0,6,5,F,F,Possession of Cocaine,Possession of Cocaine,2,1,Low,Low
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,4,0,F,F,Driving While License Revoked,Battery,9,9,High,Low
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,2,1,1,0,0,0,3,0,M,M,Battery,Battery,6,5,Medium,Medium
Male,Male,23,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,0,0,0,F,F,arrest case no charge,arrest case no charge,5,5,Medium,Medium
Male,Male,25,27,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,1,0,F,F,D.U.I. Serious Bodily Injury,arrest case no charge,4,3,Low,Low
Female,Female,36,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,13,5,F,F,Possession of Cocaine,Battery,9,9,High,Low
Male,Male,21,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,10,9,High,Low
Male,Male,26,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,3,0,10,5,M,M,Driving License Suspended,Driving License Suspended,8,7,High,High
Male,Male,21,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Uttering a Forged Instrument,Uttering a Forged Instrument,7,7,Medium,Medium
Male,Male,29,27,25 - 45,25 - 45,Caucasian,African-American,1,1,0,0,1,0,9,3,F,F,Tampering With Physical Evidence,Grand Theft in the 3rd Degree,8,7,High,High
Female,Male,25,21,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,F,Aide/Abet Prostitution Lewdness,Driving While License Revoked,4,3,Low,Low
Female,Female,21,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Uttering a Forged Instrument,Battery,6,5,Medium,Medium
Male,Male,48,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,8,7,High,High
Male,Male,25,27,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,1,0,4,0,F,F,Burglary Unoccupied Dwelling,Felony Petit Theft,9,9,High,High
Male,Male,56,57,Greater than 45,Greater than 45,Other,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Medium
Male,Male,24,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Driving Under The Influence,Battery,3,3,Low,Low
Male,Male,47,39,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,5,3,M,M,DUI Property Damage/Injury,DUI Level 0.15 Or Minor In Veh,2,1,Low,Low
Male,Male,66,57,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,2,0,M,M,Viol Injunct Domestic Violence,Viol Injunct Domestic Violence,3,3,Low,Low
Male,Male,76,67,Greater than 45,25 - 45,Asian,African-American,0,1,0,0,0,0,0,0,F,F,Aggravated Assault w/Firearm,arrest case no charge,1,1,Low,Low
Female,Female,28,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,3,0,F,F,Burglary Structure Unoccup,Burglary Structure Unoccup,6,5,Medium,Medium
Male,Male,35,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,4,3,Low,Low
Male,Male,44,45,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,6,5,F,F,Felony Driving While Lic Suspd,Battery,1,1,Low,Low
Male,Male,38,39,25 - 45,25 - 45,Hispanic,African-American,1,1,0,0,1,0,7,5,F,F,Felony Battery (Dom Strang),Carrying Concealed Firearm,7,7,Medium,Medium
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft (Motor Vehicle),Grand Theft (Motor Vehicle),5,5,Medium,Low
Male,Male,36,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Possession of Cocaine,Possession of Cocaine,3,3,Low,Low
Male,Male,20,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,0,0,0,F,F,Corrupt Public Servant,Grand Theft in the 3rd Degree,6,5,Medium,Medium
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,F,F,arrest case no charge,Possession of Cocaine,10,9,High,Low
Male,Male,19,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Resist Officer w/Violence,Battery,4,3,Low,Low
Male,Male,30,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,5,3,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,8,7,High,High
Male,Male,28,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Manufacture Cannabis,Battery,3,3,Low,Low
Male,Male,27,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,F,Battery,Battery,2,1,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,F,F,arrest case no charge,arrest case no charge,6,5,Medium,Medium
Female,Female,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Deliver Cocaine,Driving While License Revoked,3,3,Low,Low
Male,Male,44,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Driving While License Revoked,Driving While License Revoked,7,7,Medium,Medium
Male,Male,44,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Felony/Driving Under Influence,Battery,1,1,Low,Low
Female,Male,31,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,1,0,2,0,F,F,Burglary Structure Unoccup,Burglary Structure Unoccup,8,7,High,High
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,1,0,0,0,F,M,Cruelty Toward Child,Viol Injunct Domestic Violence,2,1,Low,Low
Male,Male,57,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,16,7,M,M,Battery,Battery,5,5,Medium,Low
Male,Male,55,51,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Battery on a Person Over 65,Driving While License Revoked,1,1,Low,Low
Female,Female,36,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,7,3,F,F,Felony Petit Theft,Battery,6,5,Medium,Medium
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,18,7,M,M,Operating W/O Valid License,Grand Theft in the 3rd Degree,9,9,High,Low
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,1,0,F,M,arrest case no charge,arrest case no charge,2,1,Low,Low
Male,Male,21,21,Less than 25,Less than 25,Other,African-American,0,1,0,0,0,0,0,0,F,F,Attempted Burg/Convey/Unocc,Possession of Cocaine,5,5,Medium,Medium
Male,Male,42,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,F,F,Driving While License Revoked,Battery,1,1,Low,Low
Male,Male,30,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,3,0,M,M,Driving Under The Influence,DUI Level 0.15 Or Minor In Veh,4,3,Low,Low
Male,Male,40,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,6,3,F,F,Carrying Concealed Firearm,Carrying Concealed Firearm,4,3,Low,Low
Male,Male,31,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,3,0,M,M,Battery,Battery,3,3,Low,Low
Male,Male,27,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,3,3,Low,Low
Male,Male,37,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,3,0,M,M,Battery,Battery,3,3,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Possession Of Methamphetamine,Possession Of Methamphetamine,2,1,Low,Low
Male,Male,45,39,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,2,0,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,22,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Male,Male,31,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Battery on Law Enforc Officer,Battery on Law Enforc Officer,5,5,Medium,Medium
Male,Male,23,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Pos Cannabis W/Intent Sel/Del,Pos Cannabis W/Intent Sel/Del,5,5,Medium,Medium
Male,Male,21,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Possession Firearm School Prop,Battery,4,3,Low,Low
Male,Male,35,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,M,Felony Battery (Dom Strang),Felony Battery (Dom Strang),1,1,Low,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,1,0,1,0,4,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,4,3,Low,Low
Male,Male,23,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,2,0,F,F,Burglary Conveyance Unoccup,Battery,4,3,Low,Low
Male,Male,28,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,F,F,arrest case no charge,Possession Of Methamphetamine,10,9,High,Low
Female,Female,34,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Driving License Suspended,Driving License Suspended,7,7,Medium,Medium
Female,Male,32,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,5,3,F,F,Burglary Dwelling Assault/Batt,arrest case no charge,2,1,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,F,F,arrest case no charge,Battery,4,3,Low,Low
Male,Male,34,34,25 - 45,25 - 45,Caucasian,African-American,0,1,1,0,0,0,15,7,F,F,Possession of Cocaine,Possession of Cocaine,7,7,Medium,Medium
Male,Male,47,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,4,0,F,F,Felony Driving While Lic Suspd,Battery,4,3,Low,Low
Female,Female,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,4,0,F,F,Crimin Mischief Damage $1000+,Felony Battery (Dom Strang),5,5,Medium,Low
Male,Male,22,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,M,F,Battery,Battery,3,3,Low,Low
Female,Female,47,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,7,3,F,F,Possession of Cocaine,Child Abuse,9,9,High,Low
Male,Male,37,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,3,0,F,F,Driving While License Revoked,Driving While License Revoked,8,7,High,High
Male,Male,37,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,8,3,M,M,Battery,Battery,5,5,Medium,Medium
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,F,F,"Poss3,4 Methylenedioxymethcath",Battery,10,9,High,Low
Female,Male,31,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,33,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,1,0,14,5,F,F,Driving While License Revoked,Driving While License Revoked,10,9,High,High
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,27,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,5,3,F,F,Possession of Cocaine,Driving Under The Influence,6,5,Medium,Medium
Male,Male,24,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,0,2,0,M,M,Battery,Battery,9,9,High,Low
Female,Female,20,21,Less than 25,Less than 25,Other,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,4,3,Low,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,24,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Falsely Impersonating Officer,Battery,3,3,Low,Low
Female,Female,36,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Grand Theft in the 3rd Degree,arrest case no charge,2,1,Low,Low
Male,Male,23,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,3,3,Low,Low
Male,Male,25,27,25 - 45,25 - 45,Hispanic,African-American,1,1,4,2,0,0,10,5,F,F,Driving While License Revoked,Driving While License Revoked,9,9,High,High
Female,Female,22,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,0,1,0,F,F,Possession Of Amphetamine,Driving While License Revoked,4,3,Low,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,4,0,M,M,Assault,Battery,5,5,Medium,Medium
Female,Male,50,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,7,3,M,M,Criminal Mischief Damage <$200,Criminal Mischief Damage <$200,1,1,Low,Low
Male,Male,45,45,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,0,0,0,F,F,Felony Battery (Dom Strang),Felony Battery (Dom Strang),1,1,Low,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Aggravated Assault W/Dead Weap,Aggravated Assault W/Dead Weap,2,1,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Crim Use of Personal ID Info,Crim Use of Personal ID Info,5,5,Medium,Low
Female,Female,44,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,10,5,F,F,Felony Committing Prostitution,Driving While License Revoked,5,5,Medium,Medium
Male,Male,58,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft (Motor Vehicle),arrest case no charge,4,3,Low,Low
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,5,3,F,M,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",6,5,Medium,Low
Male,Male,21,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,5,5,Medium,Medium
Male,Male,55,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,8,3,F,F,Driving While License Revoked,Driving While License Revoked,1,1,Low,Low
Male,Male,47,39,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,2,0,M,M,DUI Level 0.15 Or Minor In Veh,Grand Theft in the 3rd Degree,1,1,Low,Low
Female,Male,42,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,DUI Level 0.15 Or Minor In Veh,DUI Level 0.15 Or Minor In Veh,2,1,Low,Low
Male,Male,34,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,21,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Resist/Obstruct W/O Violence,Battery,4,3,Low,Low
Male,Male,24,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,1,0,5,3,F,F,arrest case no charge,arrest case no charge,5,5,Medium,Medium
Male,Male,45,39,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Resist/Obstruct W/O Violence,Battery,1,1,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,3,0,1,0,8,3,M,M,Battery,Battery,8,7,High,High
Male,Male,34,34,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,0,0,F,F,Felony Batt(Great Bodily Harm),Grand Theft in the 3rd Degree,2,1,Low,Low
Male,Male,23,21,Less than 25,Less than 25,African-American,African-American,0,1,2,0,2,0,4,0,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",7,7,Medium,Medium
Female,Female,22,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Robbery / No Weapon,arrest case no charge,6,5,Medium,Medium
Male,Male,35,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,6,5,Medium,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,6,5,Medium,Medium
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,F,F,Driving While License Revoked,Driving While License Revoked,4,3,Low,Low
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,1,0,6,3,F,F,Resist Officer w/Violence,Battery,9,9,High,Low
Male,Male,33,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,2,0,M,M,DUI Level 0.15 Or Minor In Veh,Battery,2,1,Low,Low
