Feature A (i)	Feature B (2i)	Feature C (-i)	Constant Feature	Random Feature	Outcome
2308	4616	-2322	1	0.40683512717298975	A
2470	4940	-2499	1	0.40683512717298975	A
2470	4940	-2499	1	0.40683512717298975	A
2395	4790	-2414	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
2395	4790	-2414	1	0.40683512717298975	A
2470	4940	-2499	1	0.40683512717298975	A
2308	4616	-2322	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2308	4616	-2322	1	0.40683512717298975	A
2308	4616	-2322	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2470	4940	-2499	1	0.40683512717298975	A
2470	4940	-2499	1	0.40683512717298975	A
2470	4940	-2499	1	0.40683512717298975	A
2470	4940	-2499	1	0.40683512717298975	A
2395	4790	-2414	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
2262	4524	-2264	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2200	4400	-2204	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
2262	4524	-2264	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
2200	4400	-2204	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2470	4940	-2499	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
2262	4524	-2264	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2470	4940	-2499	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
2308	4616	-2322	1	0.40683512717298975	A
2308	4616	-2322	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
2395	4790	-2414	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
2470	4940	-2499	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2470	4940	-2499	1	0.40683512717298975	A
2470	4940	-2499	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2308	4616	-2322	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
3000	6000	-3005	1	0.40683512717298975	A
2470	4940	-2499	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
2308	4616	-2322	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
3000	6000	-3005	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2395	4790	-2414	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
3000	6000	-3005	1	0.40683512717298975	A
3066	6132	-3101	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
3066	6132	-3101	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
3066	6132	-3101	1	0.40683512717298975	A
3000	6000	-3005	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
3174	6348	-3175	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
3000	6000	-3005	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
3000	6000	-3005	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
3000	6000	-3005	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
3066	6132	-3101	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
3000	6000	-3005	1	0.40683512717298975	A
3174	6348	-3175	1	0.40683512717298975	A
3000	6000	-3005	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2761	5522	-2793	1	0.40683512717298975	A
3066	6132	-3101	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
3066	6132	-3101	1	0.40683512717298975	A
2546	5092	-2548	1	0.40683512717298975	A
3257	6514	-3286	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
3066	6132	-3101	1	0.40683512717298975	A
3066	6132	-3101	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
2836	5672	-2847	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
3066	6132	-3101	1	0.40683512717298975	A
2604	5208	-2604	1	0.40683512717298975	A
3066	6132	-3101	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
3174	6348	-3175	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
3174	6348	-3175	1	0.40683512717298975	A
2652	5304	-2666	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
3000	6000	-3005	1	0.40683512717298975	A
3174	6348	-3175	1	0.40683512717298975	A
3174	6348	-3175	1	0.40683512717298975	A
3000	6000	-3005	1	0.40683512717298975	A
3000	6000	-3005	1	0.40683512717298975	A
3066	6132	-3101	1	0.40683512717298975	A
3066	6132	-3101	1	0.40683512717298975	A
3066	6132	-3101	1	0.40683512717298975	A
3174	6348	-3175	1	0.40683512717298975	A
3066	6132	-3101	1	0.40683512717298975	A
3174	6348	-3175	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
2907	5814	-2919	1	0.40683512717298975	A
3000	6000	-3005	1	0.40683512717298975	B
3174	6348	-3175	1	0.40683512717298975	B
2761	5522	-2793	1	0.40683512717298975	B
3174	6348	-3175	1	0.40683512717298975	B
2907	5814	-2919	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3174	6348	-3175	1	0.40683512717298975	B
2761	5522	-2793	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
2652	5304	-2666	1	0.40683512717298975	B
2907	5814	-2919	1	0.40683512717298975	B
3000	6000	-3005	1	0.40683512717298975	B
2907	5814	-2919	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
2836	5672	-2847	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3000	6000	-3005	1	0.40683512717298975	B
2907	5814	-2919	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
2836	5672	-2847	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3000	6000	-3005	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
2652	5304	-2666	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
3000	6000	-3005	1	0.40683512717298975	B
2907	5814	-2919	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
2836	5672	-2847	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3000	6000	-3005	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3000	6000	-3005	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
2907	5814	-2919	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
2761	5522	-2793	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3000	6000	-3005	1	0.40683512717298975	B
2907	5814	-2919	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
2907	5814	-2919	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
2836	5672	-2847	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
3000	6000	-3005	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
2907	5814	-2919	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3174	6348	-3175	1	0.40683512717298975	B
3000	6000	-3005	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3174	6348	-3175	1	0.40683512717298975	B
3174	6348	-3175	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3174	6348	-3175	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3000	6000	-3005	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3174	6348	-3175	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3174	6348	-3175	1	0.40683512717298975	B
3174	6348	-3175	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3174	6348	-3175	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3174	6348	-3175	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3000	6000	-3005	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3066	6132	-3101	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3174	6348	-3175	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3257	6514	-3286	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3337	6674	-3346	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3394	6788	-3406	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3546	7092	-3559	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3443	6886	-3460	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3599	7198	-3628	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3671	7342	-3688	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3768	7536	-3777	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
4215	8430	-4269	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
3828	7656	-3842	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
4300	8600	-4327	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
4215	8430	-4269	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
4300	8600	-4327	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
4300	8600	-4327	1	0.40683512717298975	B
4215	8430	-4269	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
4300	8600	-4327	1	0.40683512717298975	B
4215	8430	-4269	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
4215	8430	-4269	1	0.40683512717298975	B
4215	8430	-4269	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
3888	7776	-3893	1	0.40683512717298975	B
4215	8430	-4269	1	0.40683512717298975	B
4215	8430	-4269	1	0.40683512717298975	B
4179	8358	-4187	1	0.40683512717298975	B
4215	8430	-4269	1	0.40683512717298975	B
4300	8600	-4327	1	0.40683512717298975	B
4300	8600	-4327	1	0.40683512717298975	B
4215	8430	-4269	1	0.40683512717298975	B
4300	8600	-4327	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
4300	8600	-4327	1	0.40683512717298975	B
3950	7900	-3964	1	0.40683512717298975	B
4300	8600	-4327	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
4374	8748	-4407	1	0.40683512717298975	B
4084	8168	-4091	1	0.40683512717298975	B
4374	8748	-4407	1	0.40683512717298975	B
3997	7994	-4000	1	0.40683512717298975	B
