age,age_nonative_country,workclass,workclass_nonative_country,fnlwgt,fnlwgt_nonative_country,education,education_nonative_country,education_num,education_num_nonative_country,marital_status,marital_status_nonative_country,occupation,occupation_nonative_country,relationship,relationship_nonative_country,race,race_nonative_country,sex,sex_nonative_country,capital_gain,capital_gain_nonative_country,capital_loss,capital_loss_nonative_country,hours_per_week,hours_per_week_nonative_country,native_country,native_country_nonative_country,income_per_year,income_per_year_nonative_country
43,40,Private,Private,177054,179481,HS-grad,10th,9,9,Married-civ-spouse,Married-spouse-absent,Transport-moving,Craft-repair,Husband,Other-relative,White,White,Male,Male,0,3411,0,1602,60,37,United-States,United-States,<=50K,<=50K
38,40,Local-gov,Private,131239,179481,HS-grad,9th,9,9,Never-married,Married-spouse-absent,Other-service,Handlers-cleaners,Own-child,Own-child,White,White,Male,Male,0,3411,0,1602,20,37,United-States,United-States,<=50K,<=50K
30,40,Federal-gov,Private,49398,179481,Bachelors,Some-college,13,9,Married-civ-spouse,Divorced,Prof-specialty,Sales,Husband,Unmarried,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
44,40,Private,Private,27242,179481,Assoc-acdm,Bachelors,12,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Wife,White,White,Male,Female,0,3411,0,1602,40,37,Philippines,United-States,<=50K,>50K
41,40,Local-gov,Private,113324,179481,Assoc-acdm,Masters,12,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Prof-specialty,Husband,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
33,40,Private,Self-emp-not-inc,295591,179481,Preschool,Bachelors,1,9,Never-married,Divorced,Farming-fishing,Other-service,Not-in-family,Unmarried,White,White,Male,Male,0,3411,0,1602,40,37,Mexico,United-States,<=50K,>50K
61,40,Private,Local-gov,48549,179481,Some-college,10th,10,9,Never-married,Separated,Exec-managerial,Other-service,Not-in-family,Not-in-family,White,White,Male,Female,0,3411,0,1602,38,37,United-States,United-States,>50K,<=50K
45,40,Local-gov,?,384627,179481,Masters,HS-grad,14,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Tech-support,Wife,Husband,White,White,Female,Male,2580,3411,0,1602,18,37,United-States,United-States,<=50K,<=50K
25,40,Private,Private,266062,179481,Prof-school,HS-grad,15,9,Never-married,Never-married,Prof-specialty,Sales,Not-in-family,Own-child,White,White,Male,Male,0,3411,0,1602,65,37,United-States,United-States,<=50K,<=50K
26,40,State-gov,Private,208117,179481,Bachelors,Bachelors,13,9,Never-married,Married-civ-spouse,Prof-specialty,Prof-specialty,Own-child,Husband,White,White,Male,Male,0,3411,0,1602,38,37,United-States,United-States,<=50K,<=50K
23,40,Private,Federal-gov,315476,179481,HS-grad,Doctorate,9,9,Never-married,Married-civ-spouse,Transport-moving,Prof-specialty,Own-child,Husband,White,White,Male,Male,0,3411,0,1602,30,37,United-States,United-States,<=50K,>50K
35,40,Private,?,20308,179481,Some-college,HS-grad,10,9,Separated,Never-married,Sales,?,Not-in-family,Own-child,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
60,40,Private,Private,169204,179481,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Craft-repair,Husband,Husband,White,White,Male,Male,0,3411,0,1602,50,37,United-States,United-States,<=50K,>50K
35,40,Private,Private,319831,179481,HS-grad,HS-grad,9,9,Divorced,Never-married,Craft-repair,Adm-clerical,Not-in-family,Husband,White,White,Male,Female,0,3411,0,1602,60,37,United-States,United-States,<=50K,<=50K
32,40,Private,Private,80356,179481,Bachelors,Some-college,13,9,Married-civ-spouse,Never-married,Tech-support,Protective-serv,Husband,Not-in-family,White,White,Male,Female,0,3411,0,1602,50,37,United-States,United-States,<=50K,>50K
26,40,Private,Private,313473,179481,Some-college,Some-college,10,9,Never-married,Married-civ-spouse,Other-service,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,3411,0,1602,30,37,United-States,United-States,<=50K,<=50K
31,40,Private,Self-emp-inc,209529,179481,11th,Doctorate,7,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Prof-specialty,Husband,Husband,White,White,Male,Male,0,3411,0,1602,40,37,Puerto-Rico,United-States,<=50K,>50K
24,40,Private,Private,214956,179481,11th,Bachelors,7,9,Never-married,Widowed,Exec-managerial,Other-service,Not-in-family,Not-in-family,White,White,Male,Female,0,3411,0,1602,45,37,United-States,United-States,<=50K,>50K
31,40,Private,Self-emp-not-inc,557853,179481,Bachelors,Bachelors,13,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Exec-managerial,Husband,Husband,White,White,Male,Male,5013,3411,0,1602,32,37,United-States,United-States,<=50K,<=50K
49,40,Private,Private,78529,179481,Bachelors,HS-grad,13,9,Married-civ-spouse,Divorced,Sales,Machine-op-inspct,Husband,Unmarried,White,White,Male,Male,0,3411,0,1602,60,37,United-States,United-States,<=50K,<=50K
37,40,Private,Private,446390,179481,Some-college,Some-college,10,9,Married-civ-spouse,Never-married,Machine-op-inspct,Craft-repair,Wife,Not-in-family,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
43,40,Local-gov,Private,256253,179481,Bachelors,5th-6th,13,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Transport-moving,Husband,Husband,White,White,Male,Male,0,3411,0,1602,55,37,United-States,United-States,>50K,<=50K
31,40,Private,Private,61898,179481,Some-college,12th,10,9,Married-civ-spouse,Never-married,Prof-specialty,Sales,Wife,Other-relative,White,White,Female,Female,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
34,40,Private,Private,181152,179481,HS-grad,1st-4th,9,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Farming-fishing,Wife,Husband,Black,White,Female,Male,0,3411,0,1602,35,37,United-States,United-States,<=50K,<=50K
34,40,Private,Private,90409,179481,Some-college,HS-grad,10,9,Never-married,Never-married,Other-service,Machine-op-inspct,Own-child,Not-in-family,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
35,40,Self-emp-inc,Private,237713,179481,Prof-school,Some-college,15,9,Married-civ-spouse,Divorced,Prof-specialty,Craft-repair,Husband,Not-in-family,White,White,Male,Female,0,3411,0,1602,50,37,United-States,United-States,>50K,<=50K
29,40,Private,Private,176727,179481,Some-college,HS-grad,10,9,Never-married,Never-married,Craft-repair,Handlers-cleaners,Not-in-family,Not-in-family,White,White,Male,Male,0,3411,0,1602,38,37,United-States,United-States,<=50K,<=50K
26,40,Private,Private,285367,179481,Assoc-voc,HS-grad,11,9,Never-married,Never-married,Adm-clerical,Handlers-cleaners,Own-child,Own-child,White,White,Male,Male,4416,3411,0,1602,28,37,United-States,United-States,<=50K,<=50K
36,40,Private,Private,135293,179481,Masters,Some-college,14,9,Separated,Married-civ-spouse,Exec-managerial,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,50,37,United-States,United-States,<=50K,<=50K
39,40,?,Self-emp-not-inc,105044,179481,HS-grad,7th-8th,9,9,Married-civ-spouse,Married-civ-spouse,?,?,Husband,Husband,White,White,Male,Male,7298,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
48,40,State-gov,Private,98010,179481,Masters,Assoc-acdm,14,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Machine-op-inspct,Wife,Wife,White,White,Female,Female,0,3411,0,1602,16,37,United-States,United-States,>50K,>50K
56,40,Private,Federal-gov,162301,179481,HS-grad,HS-grad,9,9,Widowed,Married-civ-spouse,Adm-clerical,Prof-specialty,Unmarried,Other-relative,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
65,40,Self-emp-inc,Private,103824,179481,Masters,HS-grad,14,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Tech-support,Husband,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,>50K
28,40,Private,Private,115677,179481,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Sales,Other-service,Husband,Wife,White,White,Male,Female,7688,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
48,40,Local-gov,Private,319079,179481,Bachelors,HS-grad,13,9,Divorced,Never-married,Adm-clerical,Machine-op-inspct,Unmarried,Other-relative,White,White,Female,Male,0,3411,0,1602,30,37,United-States,United-States,<=50K,<=50K
64,40,Private,Private,134912,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Sales,Husband,Husband,White,Other,Male,Male,0,3411,0,1602,12,37,United-States,United-States,<=50K,>50K
31,40,Private,Self-emp-not-inc,35985,179481,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Craft-repair,Adm-clerical,Husband,Own-child,White,Asian-Pac-Islander,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
44,40,Private,Private,245317,179481,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Transport-moving,Sales,Husband,Not-in-family,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
34,40,Private,Private,35743,179481,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Sales,Husband,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,>50K
54,40,Private,Private,231004,179481,Some-college,Some-college,10,9,Divorced,Never-married,Adm-clerical,Other-service,Not-in-family,Not-in-family,White,White,Female,Female,0,3411,0,1602,37,37,United-States,United-States,<=50K,<=50K
51,40,Private,Private,237295,179481,Some-college,HS-grad,10,9,Divorced,Married-spouse-absent,Other-service,Craft-repair,Not-in-family,Unmarried,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
38,40,Private,Local-gov,43311,179481,5th-6th,Bachelors,3,9,Married-civ-spouse,Married-civ-spouse,Other-service,Prof-specialty,Wife,Husband,White,White,Female,Male,0,3411,0,1602,40,37,El-Salvador,United-States,<=50K,>50K
18,40,Private,Private,154583,179481,11th,Some-college,7,9,Never-married,Never-married,Sales,Exec-managerial,Own-child,Not-in-family,White,White,Female,Male,0,3411,0,1602,16,37,United-States,United-States,<=50K,<=50K
64,40,Private,Private,278515,179481,HS-grad,Bachelors,9,9,Divorced,Never-married,Adm-clerical,Prof-specialty,Unmarried,Not-in-family,Black,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
26,40,Private,Private,266062,179481,Some-college,7th-8th,10,9,Never-married,Never-married,Exec-managerial,Other-service,Not-in-family,Husband,White,White,Male,Female,0,3411,0,1602,60,37,United-States,United-States,<=50K,<=50K
36,40,Self-emp-not-inc,Private,172425,179481,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Exec-managerial,Craft-repair,Wife,Own-child,White,White,Female,Male,0,3411,0,1602,25,37,United-States,United-States,>50K,<=50K
46,40,Self-emp-not-inc,Private,102388,179481,Assoc-acdm,Some-college,12,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Male,0,3411,0,1602,60,37,United-States,United-States,<=50K,>50K
48,40,Private,?,195554,179481,Some-college,Some-college,10,9,Married-civ-spouse,Never-married,Machine-op-inspct,?,Husband,Not-in-family,White,White,Male,Male,7298,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
32,40,Private,Private,265368,179481,Bachelors,Assoc-acdm,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Machine-op-inspct,Wife,Husband,White,White,Female,Male,0,3411,1902,1602,44,37,United-States,United-States,>50K,<=50K
19,40,Private,Private,100669,179481,Assoc-voc,Bachelors,11,9,Never-married,Married-civ-spouse,Craft-repair,Farming-fishing,Own-child,Husband,Asian-Pac-Islander,White,Male,Male,0,3411,0,1602,20,37,United-States,United-States,<=50K,<=50K
45,40,Private,Private,233511,179481,Assoc-acdm,Bachelors,12,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
42,40,Self-emp-inc,Private,223566,179481,Prof-school,Bachelors,15,9,Never-married,Married-civ-spouse,Exec-managerial,Exec-managerial,Not-in-family,Husband,White,White,Male,Male,0,3411,0,1602,15,37,United-States,United-States,<=50K,>50K
22,40,Private,Private,95552,179481,HS-grad,HS-grad,9,9,Never-married,Never-married,Machine-op-inspct,Sales,Own-child,Own-child,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
27,40,Private,?,159676,179481,HS-grad,Some-college,9,9,Divorced,Never-married,Transport-moving,Farming-fishing,Other-relative,Not-in-family,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
19,40,?,Private,80978,179481,HS-grad,10th,9,9,Never-married,Never-married,?,Craft-repair,Own-child,Other-relative,White,White,Female,Male,0,3411,0,1602,25,37,United-States,United-States,<=50K,<=50K
48,40,Private,Private,70584,179481,HS-grad,Bachelors,9,9,Married-civ-spouse,Never-married,Machine-op-inspct,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
29,40,Private,Private,153475,179481,11th,11th,7,9,Divorced,Never-married,Machine-op-inspct,Machine-op-inspct,Unmarried,Own-child,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
47,40,Self-emp-not-inc,Private,104489,179481,Bachelors,Bachelors,13,9,Married-civ-spouse,Never-married,Sales,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
54,40,Private,Private,146325,179481,Bachelors,Bachelors,13,9,Married-civ-spouse,Married-spouse-absent,Adm-clerical,Other-service,Husband,Not-in-family,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
39,40,Self-emp-not-inc,Private,246900,179481,Bachelors,Some-college,13,9,Married-civ-spouse,Married-civ-spouse,Sales,Exec-managerial,Husband,Husband,White,White,Male,Male,0,3411,0,1602,60,37,United-States,United-States,<=50K,>50K
35,40,Private,Federal-gov,187589,179481,Assoc-voc,5th-6th,11,9,Married-civ-spouse,Widowed,Craft-repair,Other-service,Husband,Unmarried,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
46,40,Self-emp-not-inc,Private,65535,179481,Bachelors,Bachelors,13,9,Married-civ-spouse,Never-married,Farming-fishing,Other-service,Husband,Not-in-family,White,White,Male,Male,0,3411,0,1602,60,37,United-States,United-States,<=50K,<=50K
50,40,Private,Private,38540,179481,HS-grad,Bachelors,9,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
46,40,Private,Federal-gov,191389,179481,5th-6th,Bachelors,3,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Adm-clerical,Wife,Husband,White,White,Female,Male,0,3411,0,1602,40,37,Italy,United-States,<=50K,<=50K
19,40,Private,Private,231492,179481,HS-grad,Assoc-acdm,9,9,Never-married,Divorced,Machine-op-inspct,Exec-managerial,Own-child,Unmarried,White,White,Male,Male,0,3411,0,1602,60,37,United-States,United-States,<=50K,<=50K
32,40,Private,Private,130007,179481,10th,HS-grad,6,9,Divorced,Married-civ-spouse,Sales,Craft-repair,Own-child,Husband,White,White,Female,Male,0,3411,0,1602,35,37,United-States,United-States,<=50K,<=50K
64,40,Self-emp-inc,Private,487751,179481,Bachelors,Bachelors,13,9,Married-civ-spouse,Married-spouse-absent,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,3411,0,1602,50,37,United-States,United-States,<=50K,<=50K
33,40,Private,Private,52240,179481,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Sales,Machine-op-inspct,Not-in-family,Not-in-family,Black,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
65,40,Self-emp-not-inc,Private,172906,179481,Assoc-acdm,11th,12,9,Widowed,Never-married,Prof-specialty,Transport-moving,Not-in-family,Not-in-family,White,White,Female,Male,0,3411,0,1602,50,37,United-States,United-States,>50K,<=50K
47,40,Private,Private,158685,179481,12th,Some-college,8,9,Divorced,Married-civ-spouse,Other-service,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,48,37,United-States,United-States,<=50K,>50K
33,40,Private,Private,307693,179481,HS-grad,Assoc-voc,9,9,Never-married,Married-civ-spouse,Adm-clerical,Craft-repair,Not-in-family,Husband,Black,White,Female,Male,0,3411,0,1602,30,37,United-States,United-States,<=50K,<=50K
40,40,Private,Private,202922,179481,Some-college,Some-college,10,9,Married-civ-spouse,Never-married,Adm-clerical,Craft-repair,Husband,Unmarried,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
61,40,Local-gov,Private,119563,179481,HS-grad,Bachelors,9,9,Married-spouse-absent,Divorced,Other-service,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,3411,0,1602,25,37,United-States,United-States,<=50K,<=50K
30,40,Private,Private,161444,179481,Assoc-voc,Doctorate,11,9,Married-civ-spouse,Married-civ-spouse,Handlers-cleaners,Exec-managerial,Husband,Husband,White,White,Male,Male,0,3411,0,1602,38,37,United-States,United-States,<=50K,>50K
27,40,Private,Private,82242,179481,Bachelors,Some-college,13,9,Never-married,Never-married,Exec-managerial,Adm-clerical,Other-relative,Other-relative,White,White,Male,Female,0,3411,0,1602,45,37,Germany,United-States,<=50K,<=50K
68,40,Private,Federal-gov,357233,179481,HS-grad,HS-grad,9,9,Widowed,Married-civ-spouse,Handlers-cleaners,Machine-op-inspct,Other-relative,Husband,White,White,Female,Male,0,3411,0,1602,10,37,United-States,United-States,<=50K,>50K
31,40,Private,Private,177596,179481,Some-college,Assoc-acdm,10,9,Never-married,Divorced,Adm-clerical,Machine-op-inspct,Not-in-family,Own-child,White,White,Female,Male,0,3411,0,1602,40,37,Puerto-Rico,United-States,<=50K,<=50K
27,40,Private,Private,209085,179481,HS-grad,Bachelors,9,9,Never-married,Married-civ-spouse,Sales,Exec-managerial,Other-relative,Husband,White,White,Male,Male,0,3411,0,1602,45,37,United-States,United-States,<=50K,>50K
35,40,Private,Private,241306,179481,Some-college,Bachelors,10,9,Never-married,Married-civ-spouse,Sales,?,Not-in-family,Husband,White,White,Male,Male,0,3411,0,1602,50,37,United-States,United-States,<=50K,>50K
32,40,Private,?,19447,179481,HS-grad,Prof-school,9,9,Married-civ-spouse,Married-civ-spouse,Sales,?,Wife,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
48,40,Private,Private,195104,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Sales,Sales,Husband,Husband,White,White,Male,Male,0,3411,0,1602,60,37,United-States,United-States,<=50K,<=50K
22,40,Private,Private,109456,179481,Some-college,Bachelors,10,9,Never-married,Married-civ-spouse,Handlers-cleaners,Tech-support,Own-child,Husband,White,White,Male,Male,0,3411,0,1602,32,37,United-States,United-States,<=50K,<=50K
68,40,Private,Self-emp-not-inc,34887,179481,HS-grad,HS-grad,9,9,Widowed,Never-married,Priv-house-serv,Other-service,Not-in-family,Not-in-family,White,White,Female,Male,0,3411,0,1602,6,37,United-States,United-States,<=50K,<=50K
55,40,Private,Private,202435,179481,Bachelors,Bachelors,13,9,Divorced,Married-civ-spouse,Adm-clerical,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
49,40,Private,Private,191821,179481,Some-college,Prof-school,10,9,Divorced,Married-spouse-absent,Adm-clerical,Transport-moving,Unmarried,Unmarried,White,Black,Female,Male,0,3411,0,1602,32,37,United-States,United-States,<=50K,<=50K
49,40,Self-emp-not-inc,Private,228372,179481,Bachelors,Masters,13,9,Married-civ-spouse,Married-civ-spouse,Sales,Sales,Husband,Not-in-family,White,White,Male,Female,0,3411,1977,1602,60,37,United-States,United-States,>50K,>50K
37,40,Private,Private,78374,179481,HS-grad,HS-grad,9,9,Married-civ-spouse,Separated,Adm-clerical,Transport-moving,Wife,Other-relative,Asian-Pac-Islander,White,Female,Male,0,3411,0,1602,38,37,Japan,United-States,<=50K,<=50K
58,40,Private,Private,129786,179481,HS-grad,7th-8th,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Transport-moving,Husband,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
23,40,Private,Local-gov,410439,179481,HS-grad,HS-grad,9,9,Divorced,Never-married,Prof-specialty,Tech-support,Own-child,Not-in-family,White,White,Male,Female,0,3411,0,1602,20,37,United-States,United-States,<=50K,<=50K
35,40,Self-emp-inc,Private,152307,179481,HS-grad,10th,9,9,Married-civ-spouse,Never-married,Craft-repair,Craft-repair,Husband,Husband,White,White,Male,Male,0,3411,1485,1602,40,37,United-States,United-States,<=50K,<=50K
42,40,Private,Private,33895,179481,Bachelors,Bachelors,13,9,Divorced,Never-married,Adm-clerical,Other-service,Not-in-family,Not-in-family,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
20,40,Private,?,178390,179481,Some-college,Masters,10,9,Never-married,Married-civ-spouse,Other-service,Other-service,Own-child,Husband,White,White,Male,Male,0,3411,0,1602,30,37,United-States,United-States,<=50K,>50K
63,40,Private,Self-emp-not-inc,114011,179481,11th,Prof-school,7,9,Divorced,Married-civ-spouse,Other-service,Exec-managerial,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
23,40,Private,State-gov,157839,179481,Assoc-acdm,HS-grad,12,9,Never-married,Married-civ-spouse,Prof-specialty,Machine-op-inspct,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,35,37,United-States,United-States,<=50K,<=50K
30,40,Federal-gov,Private,97355,179481,Some-college,HS-grad,10,9,Separated,Married-civ-spouse,Prof-specialty,Machine-op-inspct,Not-in-family,Husband,White,White,Female,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
40,40,Private,Private,369781,179481,HS-grad,Assoc-voc,9,9,Married-civ-spouse,Married-spouse-absent,Handlers-cleaners,Adm-clerical,Husband,Unmarried,White,White,Male,Female,15024,3411,0,1602,45,37,United-States,United-States,>50K,<=50K
22,40,Private,Private,225515,179481,Bachelors,Bachelors,13,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Prof-specialty,Wife,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
21,40,Private,Private,138513,179481,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Exec-managerial,Sales,Own-child,Husband,White,White,Male,Male,0,3411,0,1602,25,37,United-States,United-States,<=50K,<=50K
72,40,Self-emp-not-inc,?,138248,179481,11th,HS-grad,7,9,Married-civ-spouse,Never-married,Craft-repair,Craft-repair,Husband,Own-child,White,White,Male,Female,0,3411,0,1602,20,37,United-States,United-States,<=50K,<=50K
28,40,Self-emp-not-inc,Private,149141,179481,Some-college,Some-college,10,9,Married-civ-spouse,Married-spouse-absent,Craft-repair,Tech-support,Husband,Own-child,White,White,Male,Female,0,3411,0,1602,45,37,United-States,United-States,>50K,<=50K
36,40,Federal-gov,Private,233955,179481,Bachelors,HS-grad,13,9,Married-civ-spouse,Divorced,Exec-managerial,Machine-op-inspct,Husband,Unmarried,Amer-Indian-Eskimo,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
40,40,Federal-gov,Private,150533,179481,Bachelors,Bachelors,13,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Craft-repair,Husband,Other-relative,White,White,Male,Male,0,3411,1977,1602,40,37,United-States,United-States,>50K,<=50K
53,40,Private,Private,233369,179481,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Craft-repair,Wife,Not-in-family,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
22,40,Private,Private,188779,179481,Some-college,5th-6th,10,9,Never-married,Married-civ-spouse,Sales,Machine-op-inspct,Own-child,Husband,Black,White,Female,Male,0,3411,0,1602,16,37,United-States,United-States,<=50K,<=50K
53,40,Private,Private,287927,179481,HS-grad,HS-grad,9,9,Divorced,Divorced,Sales,Farming-fishing,Not-in-family,Not-in-family,White,White,Female,Female,0,3411,0,1602,60,37,England,United-States,<=50K,<=50K
20,40,?,Private,96483,179481,Some-college,Bachelors,10,9,Never-married,Never-married,?,Craft-repair,Own-child,Not-in-family,Asian-Pac-Islander,Asian-Pac-Islander,Female,Male,0,3411,0,1602,8,37,United-States,United-States,<=50K,<=50K
39,40,Private,Private,165215,179481,Bachelors,HS-grad,13,9,Never-married,Never-married,Sales,Transport-moving,Not-in-family,Own-child,White,White,Female,Male,0,3411,0,1602,15,37,Poland,United-States,<=50K,<=50K
32,40,Private,Private,107142,179481,Assoc-voc,11th,11,9,Married-civ-spouse,Never-married,Craft-repair,Craft-repair,Husband,Not-in-family,White,White,Male,Male,5013,3411,0,1602,50,37,United-States,United-States,<=50K,<=50K
48,40,Private,?,82008,179481,HS-grad,Assoc-voc,9,9,Married-civ-spouse,Married-spouse-absent,Transport-moving,?,Husband,Unmarried,White,White,Male,Female,0,3411,0,1602,50,37,United-States,United-States,<=50K,<=50K
25,40,Private,Private,116044,179481,HS-grad,Some-college,9,9,Never-married,Married-civ-spouse,Tech-support,Craft-repair,Not-in-family,Unmarried,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
58,40,Private,Private,160101,179481,HS-grad,HS-grad,9,9,Divorced,Never-married,Adm-clerical,Other-service,Not-in-family,Not-in-family,White,White,Male,Male,0,3411,0,1602,55,37,United-States,United-States,<=50K,<=50K
41,40,Private,?,356934,179481,Some-college,Bachelors,10,9,Married-civ-spouse,Married-civ-spouse,Tech-support,Adm-clerical,Husband,Husband,White,White,Male,Male,0,3411,0,1602,45,37,United-States,United-States,>50K,<=50K
36,40,Private,Private,204527,179481,HS-grad,Masters,9,9,Never-married,Widowed,Craft-repair,Prof-specialty,Unmarried,Unmarried,White,White,Male,Male,1506,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
36,40,Private,Self-emp-inc,276276,179481,Some-college,HS-grad,10,9,Divorced,Never-married,Sales,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
28,40,Private,Private,110408,179481,HS-grad,11th,9,9,Married-civ-spouse,Separated,Sales,Other-service,Husband,Not-in-family,White,White,Male,Female,0,3411,0,1602,45,37,United-States,United-States,<=50K,<=50K
37,40,Private,Private,187022,179481,Bachelors,Some-college,13,9,Never-married,Never-married,Adm-clerical,Tech-support,Not-in-family,Own-child,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
35,40,Private,Private,117528,179481,Bachelors,Some-college,13,9,Never-married,Married-civ-spouse,Tech-support,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
50,40,Private,Private,180439,179481,Some-college,9th,10,9,Married-civ-spouse,Married-civ-spouse,Other-service,Craft-repair,Husband,Husband,White,White,Male,Male,0,3411,0,1602,33,37,United-States,United-States,<=50K,<=50K
47,40,Private,Private,185870,179481,Bachelors,Some-college,13,9,Married-civ-spouse,Married-civ-spouse,Sales,Prof-specialty,Husband,Husband,White,White,Male,Male,0,3411,0,1602,60,37,United-States,United-States,<=50K,>50K
