age,age_nocapital_gain,workclass,workclass_nocapital_gain,fnlwgt,fnlwgt_nocapital_gain,education,education_nocapital_gain,education_num,education_num_nocapital_gain,marital_status,marital_status_nocapital_gain,occupation,occupation_nocapital_gain,relationship,relationship_nocapital_gain,race,race_nocapital_gain,sex,sex_nocapital_gain,capital_gain,capital_gain_nocapital_gain,capital_loss,capital_loss_nocapital_gain,hours_per_week,hours_per_week_nocapital_gain,native_country,native_country_nocapital_gain,income_per_year,income_per_year_nocapital_gain
44,44,Private,Private,56651,172354,Assoc-acdm,Some-college,12,10,Married-civ-spouse,Divorced,Machine-op-inspct,Adm-clerical,Husband,Husband,White,White,Male,Female,0,0,0,0,42,40,United-States,United-States,<=50K,<=50K
43,44,Private,Private,216411,172354,1st-4th,HS-grad,2,10,Never-married,Divorced,Adm-clerical,Craft-repair,Unmarried,Husband,White,White,Female,Male,0,0,0,0,30,40,Dominican-Republic,United-States,<=50K,<=50K
31,44,Private,Private,226443,172354,Prof-school,HS-grad,15,10,Married-civ-spouse,Divorced,Prof-specialty,Craft-repair,Husband,Not-in-family,White,White,Male,Male,0,0,1977,0,70,40,United-States,United-States,>50K,>50K
21,44,Private,Local-gov,119039,172354,Some-college,Bachelors,10,10,Never-married,Divorced,Adm-clerical,Other-service,Own-child,Unmarried,White,White,Female,Male,0,0,0,0,18,40,United-States,United-States,<=50K,>50K
25,44,Private,Private,136277,172354,Bachelors,Bachelors,13,10,Never-married,Divorced,Adm-clerical,Other-service,Own-child,Not-in-family,Black,Black,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
52,44,Local-gov,Private,149508,172354,Some-college,Bachelors,10,10,Married-civ-spouse,Divorced,Protective-serv,Sales,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
53,44,Private,Local-gov,449376,172354,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Protective-serv,Prof-specialty,Husband,Not-in-family,Black,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
18,44,Private,Private,143450,172354,Some-college,Some-college,10,10,Never-married,Divorced,Handlers-cleaners,Prof-specialty,Own-child,Unmarried,Black,White,Male,Male,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
41,44,Private,Private,227065,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Other-service,Adm-clerical,Own-child,Unmarried,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
26,44,Private,Private,175801,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Unmarried,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
29,44,Private,Private,260346,172354,HS-grad,HS-grad,9,10,Separated,Divorced,Other-service,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
37,44,Private,Private,54159,172354,HS-grad,Bachelors,9,10,Never-married,Divorced,Farming-fishing,Prof-specialty,Not-in-family,Husband,White,Black,Male,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
24,44,Private,Private,143246,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Machine-op-inspct,Craft-repair,Own-child,Husband,Black,White,Female,Male,2597,0,0,0,45,40,United-States,United-States,<=50K,<=50K
32,44,Private,Private,115854,172354,Some-college,HS-grad,10,10,Divorced,Divorced,Adm-clerical,Prof-specialty,Unmarried,Not-in-family,Black,White,Female,Male,0,0,0,0,41,40,United-States,United-States,<=50K,<=50K
35,44,Private,Private,138441,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Adm-clerical,Craft-repair,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
23,44,Self-emp-not-inc,Private,149704,172354,10th,Some-college,6,10,Never-married,Divorced,Sales,Exec-managerial,Own-child,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
38,44,Private,Private,22245,172354,Some-college,Bachelors,10,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
27,44,Private,Private,104017,172354,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Prof-specialty,Sales,Wife,Other-relative,White,White,Female,Male,0,0,1628,0,50,40,United-States,United-States,<=50K,>50K
46,44,Private,Private,165468,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Husband,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
22,44,Private,Private,181557,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Handlers-cleaners,Adm-clerical,Own-child,Husband,Black,White,Male,Male,0,0,0,0,35,40,United-States,United-States,<=50K,>50K
38,44,Private,Private,220694,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,80,40,United-States,United-States,>50K,<=50K
27,44,Local-gov,Private,190330,172354,Assoc-voc,HS-grad,11,10,Never-married,Divorced,Exec-managerial,Adm-clerical,Own-child,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
45,44,Federal-gov,Private,109209,172354,Bachelors,HS-grad,13,10,Never-married,Divorced,Adm-clerical,Sales,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
32,44,Private,Private,187815,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,>50K,>50K
38,44,Federal-gov,Private,236648,172354,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Craft-repair,Other-service,Husband,Other-relative,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
21,44,Private,Private,53306,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Sales,Exec-managerial,Own-child,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
33,44,Private,Private,418645,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Other-service,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
27,44,Private,Private,217530,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Sales,Prof-specialty,Own-child,Husband,White,White,Female,Male,0,0,0,0,45,40,Mexico,United-States,<=50K,<=50K
19,44,Private,Self-emp-not-inc,135066,172354,Some-college,Some-college,10,10,Never-married,Divorced,Adm-clerical,Prof-specialty,Not-in-family,Not-in-family,White,White,Female,Female,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
20,44,Local-gov,Private,38455,172354,HS-grad,Bachelors,9,10,Never-married,Divorced,Craft-repair,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,10,40,United-States,United-States,<=50K,<=50K
37,44,Self-emp-not-inc,Private,53553,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Transport-moving,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,75,40,United-States,United-States,<=50K,>50K
18,44,Private,Private,117857,172354,11th,HS-grad,7,10,Never-married,Divorced,Handlers-cleaners,Other-service,Not-in-family,Wife,White,Black,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
72,44,Self-emp-not-inc,Private,379376,172354,Prof-school,HS-grad,15,10,Married-civ-spouse,Divorced,Prof-specialty,Adm-clerical,Husband,Husband,White,White,Male,Female,0,0,0,0,35,40,United-States,United-States,<=50K,<=50K
31,44,Private,Private,191932,172354,Masters,HS-grad,14,10,Never-married,Divorced,Exec-managerial,Machine-op-inspct,Not-in-family,Husband,White,White,Female,Male,0,0,2258,0,40,40,United-States,United-States,<=50K,<=50K
33,44,Private,Private,234067,172354,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Machine-op-inspct,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
47,44,Private,Private,348886,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
46,44,Private,Private,142490,172354,Some-college,HS-grad,10,10,Divorced,Divorced,Machine-op-inspct,Craft-repair,Not-in-family,Not-in-family,Black,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
42,44,?,Private,155190,172354,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,?,Prof-specialty,Husband,Not-in-family,Black,Black,Male,Male,2580,0,0,0,8,40,United-States,United-States,<=50K,<=50K
22,44,Private,Self-emp-not-inc,176178,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Sales,Craft-repair,Own-child,Own-child,White,White,Female,Male,0,0,0,0,36,40,United-States,United-States,<=50K,<=50K
53,44,Private,Self-emp-not-inc,149220,172354,Masters,HS-grad,14,10,Married-civ-spouse,Divorced,Sales,Prof-specialty,Husband,Unmarried,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
59,44,Federal-gov,Private,188047,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Adm-clerical,Sales,Husband,Husband,Black,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
36,44,Private,Private,258102,172354,Assoc-voc,Some-college,11,10,Never-married,Divorced,Prof-specialty,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
34,44,Private,Private,185216,172354,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Prof-specialty,Exec-managerial,Husband,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
61,44,Private,Private,219701,172354,12th,HS-grad,8,10,Divorced,Divorced,Protective-serv,Prof-specialty,Not-in-family,Not-in-family,White,Black,Male,Male,0,0,0,0,37,40,Cuba,United-States,<=50K,<=50K
40,44,Private,Private,235523,172354,HS-grad,Bachelors,9,10,Separated,Divorced,Adm-clerical,Prof-specialty,Unmarried,Not-in-family,Black,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
35,44,Private,Private,100375,172354,Assoc-acdm,HS-grad,12,10,Married-civ-spouse,Divorced,Sales,Machine-op-inspct,Husband,Not-in-family,White,Black,Male,Female,0,0,1887,0,45,40,United-States,United-States,>50K,<=50K
41,44,Private,Private,24273,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Other-service,Other-service,Wife,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
23,44,Private,Self-emp-not-inc,224115,172354,Bachelors,HS-grad,13,10,Never-married,Divorced,Prof-specialty,Sales,Not-in-family,Not-in-family,White,Black,Female,Female,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
41,44,Private,Private,187795,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Craft-repair,Craft-repair,Husband,Husband,White,White,Male,Female,0,0,1977,0,60,40,United-States,United-States,>50K,<=50K
26,44,Private,Private,161007,172354,HS-grad,Bachelors,9,10,Never-married,Divorced,Craft-repair,Sales,Own-child,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
27,44,Private,Self-emp-not-inc,262723,172354,Some-college,Bachelors,10,10,Never-married,Divorced,Machine-op-inspct,Exec-managerial,Unmarried,Own-child,Black,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
41,44,Self-emp-not-inc,Private,33474,172354,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Husband,White,White,Male,Male,0,0,0,0,55,40,United-States,United-States,>50K,>50K
43,44,Private,Private,167151,172354,Bachelors,HS-grad,13,10,Divorced,Divorced,Prof-specialty,Sales,Unmarried,Not-in-family,Black,White,Female,Female,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
38,44,Self-emp-inc,Private,222532,172354,Prof-school,HS-grad,15,10,Never-married,Divorced,Sales,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
47,44,Local-gov,Private,48195,172354,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Prof-specialty,Sales,Husband,Own-child,White,White,Male,Female,0,0,0,0,72,40,United-States,United-States,<=50K,<=50K
23,44,Private,Private,89089,172354,Bachelors,Some-college,13,10,Never-married,Divorced,Sales,Exec-managerial,Not-in-family,Unmarried,White,White,Female,Female,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
35,44,Local-gov,Private,179151,172354,Bachelors,HS-grad,13,10,Never-married,Divorced,Prof-specialty,Exec-managerial,Not-in-family,Unmarried,White,White,Female,Female,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
42,44,Self-emp-not-inc,Private,192589,172354,Assoc-acdm,HS-grad,12,10,Married-civ-spouse,Divorced,Exec-managerial,Craft-repair,Husband,Husband,White,White,Male,Male,0,0,0,0,70,40,United-States,United-States,<=50K,<=50K
24,44,Private,Private,236149,172354,HS-grad,Bachelors,9,10,Never-married,Divorced,Exec-managerial,Prof-specialty,Own-child,Husband,White,White,Female,Male,0,0,0,0,50,40,United-States,United-States,<=50K,>50K
58,44,Private,Local-gov,110820,172354,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,>50K
22,44,Private,Private,113464,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Transport-moving,Exec-managerial,Husband,Not-in-family,Other,Black,Male,Male,0,0,0,0,40,40,Dominican-Republic,United-States,<=50K,<=50K
38,44,Self-emp-not-inc,Private,248929,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Transport-moving,Sales,Husband,Own-child,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
41,44,Private,Private,257758,172354,12th,HS-grad,8,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
46,44,Private,Local-gov,198660,172354,HS-grad,HS-grad,9,10,Divorced,Divorced,Other-service,Craft-repair,Not-in-family,Wife,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
22,44,Private,Private,195532,172354,Bachelors,HS-grad,13,10,Never-married,Divorced,Other-service,Other-service,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
17,44,Private,Private,208046,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Sales,Adm-clerical,Own-child,Not-in-family,Black,Black,Female,Female,0,0,0,0,16,40,United-States,United-States,<=50K,<=50K
31,44,Self-emp-inc,Private,72744,172354,HS-grad,Some-college,9,10,Divorced,Divorced,Other-service,Prof-specialty,Unmarried,Not-in-family,White,White,Male,Male,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
73,44,?,Self-emp-not-inc,65072,172354,10th,Bachelors,6,10,Never-married,Divorced,?,Prof-specialty,Not-in-family,Wife,White,White,Male,Male,0,0,0,0,12,40,United-States,United-States,<=50K,<=50K
27,44,Private,Private,313479,172354,Bachelors,Some-college,13,10,Never-married,Divorced,Prof-specialty,Sales,Own-child,Own-child,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
57,44,Private,Private,262681,172354,Some-college,HS-grad,10,10,Widowed,Divorced,Exec-managerial,Sales,Not-in-family,Not-in-family,White,White,Male,Female,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
54,44,State-gov,Private,305319,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Unmarried,White,White,Male,Female,0,0,0,0,70,40,United-States,United-States,<=50K,>50K
40,44,Private,Private,158958,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Priv-house-serv,?,Other-relative,Husband,Black,White,Female,Male,0,0,0,0,40,40,Honduras,United-States,<=50K,<=50K
23,44,Self-emp-not-inc,Private,47039,172354,Assoc-voc,Bachelors,11,10,Never-married,Divorced,Farming-fishing,Prof-specialty,Own-child,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
36,44,Private,Private,150057,172354,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Prof-specialty,Adm-clerical,Husband,Own-child,White,White,Male,Female,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
54,44,State-gov,Private,55861,172354,Assoc-acdm,HS-grad,12,10,Divorced,Divorced,Adm-clerical,Craft-repair,Not-in-family,Husband,White,Black,Male,Male,0,0,0,0,39,40,United-States,United-States,<=50K,<=50K
32,44,Self-emp-inc,Self-emp-not-inc,225053,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Exec-managerial,Craft-repair,Husband,Not-in-family,White,White,Male,Male,99999,0,0,0,60,40,United-States,United-States,>50K,<=50K
44,44,Self-emp-not-inc,Private,136986,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Sales,Machine-op-inspct,Husband,Own-child,White,White,Male,Male,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
36,44,?,Private,342480,172354,11th,Bachelors,7,10,Never-married,Divorced,?,Exec-managerial,Not-in-family,Not-in-family,Black,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
30,44,?,Private,335124,172354,Some-college,Some-college,10,10,Never-married,Divorced,?,Exec-managerial,Not-in-family,Other-relative,White,White,Female,Male,0,0,0,0,36,40,United-States,United-States,<=50K,<=50K
39,44,Self-emp-not-inc,Private,29874,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Farming-fishing,Adm-clerical,Husband,Husband,White,Black,Male,Female,0,0,0,0,54,40,United-States,United-States,<=50K,<=50K
36,44,Private,Private,191146,172354,Some-college,Some-college,10,10,Divorced,Divorced,Sales,Adm-clerical,Unmarried,Husband,Black,White,Female,Male,0,0,0,0,38,40,United-States,United-States,<=50K,<=50K
65,44,Private,Private,154164,172354,Assoc-acdm,HS-grad,12,10,Married-civ-spouse,Divorced,Adm-clerical,Craft-repair,Husband,Own-child,White,White,Male,Male,20051,0,0,0,20,40,?,United-States,>50K,<=50K
43,44,Private,Private,287008,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
36,44,Private,Private,397877,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Husband,White,Black,Male,Female,5013,0,0,0,30,40,United-States,United-States,<=50K,<=50K
40,44,Local-gov,Private,108765,172354,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Adm-clerical,Prof-specialty,Wife,Husband,Amer-Indian-Eskimo,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
23,44,Private,Private,215251,172354,Some-college,Some-college,10,10,Never-married,Divorced,Other-service,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,55,40,United-States,United-States,<=50K,>50K
67,44,Private,Private,132586,172354,HS-grad,HS-grad,9,10,Widowed,Divorced,Other-service,Exec-managerial,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,15,40,United-States,United-States,<=50K,>50K
48,44,Local-gov,Private,328610,172354,Masters,Some-college,14,10,Married-civ-spouse,Divorced,Prof-specialty,Adm-clerical,Husband,Own-child,White,Black,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
59,44,Private,Private,264048,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Transport-moving,Other-service,Husband,Unmarried,White,White,Male,Male,0,0,0,0,35,40,United-States,United-States,>50K,<=50K
74,44,?,Private,98867,172354,5th-6th,Bachelors,3,10,Widowed,Divorced,?,Exec-managerial,Not-in-family,Husband,Black,White,Male,Male,0,0,0,0,32,40,United-States,United-States,<=50K,>50K
36,44,Private,Private,166289,172354,HS-grad,Bachelors,9,10,Never-married,Divorced,Adm-clerical,?,Own-child,Other-relative,Black,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
19,44,Private,Private,186328,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Machine-op-inspct,Prof-specialty,Not-in-family,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
24,44,Federal-gov,Private,59948,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Prof-specialty,Adm-clerical,Unmarried,Not-in-family,Black,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
41,44,Private,Private,231793,172354,HS-grad,Some-college,9,10,Divorced,Divorced,Other-service,Other-service,Unmarried,Unmarried,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
43,44,Local-gov,Private,487770,172354,10th,Some-college,6,10,Married-civ-spouse,Divorced,Other-service,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
27,44,Private,Private,167536,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Handlers-cleaners,Exec-managerial,Husband,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
48,44,Private,Local-gov,250736,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Transport-moving,Exec-managerial,Husband,Not-in-family,Black,White,Male,Male,0,0,0,0,99,40,United-States,United-States,<=50K,<=50K
18,44,?,Private,197057,172354,10th,Some-college,6,10,Never-married,Divorced,?,Exec-managerial,Own-child,Own-child,Black,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
23,44,Self-emp-not-inc,Private,448026,172354,Assoc-voc,HS-grad,11,10,Never-married,Divorced,Craft-repair,Adm-clerical,Not-in-family,Not-in-family,White,Black,Male,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
56,44,Private,Private,217775,172354,HS-grad,Bachelors,9,10,Divorced,Divorced,Transport-moving,Adm-clerical,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
22,44,Federal-gov,Private,154394,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Other-service,Adm-clerical,Own-child,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
61,44,Private,Private,244933,172354,HS-grad,HS-grad,9,10,Divorced,Divorced,Sales,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,38,40,United-States,United-States,<=50K,<=50K
22,44,Private,Private,155362,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Sales,Prof-specialty,Own-child,Husband,White,White,Female,Female,0,0,0,0,35,40,United-States,United-States,<=50K,>50K
48,44,Private,Private,187563,172354,Masters,Some-college,14,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,54,40,United-States,United-States,>50K,<=50K
61,44,?,Private,108398,172354,11th,Some-college,7,10,Widowed,Divorced,?,Exec-managerial,Unmarried,Husband,Black,White,Female,Male,0,0,0,0,9,40,United-States,United-States,<=50K,<=50K
30,44,Private,Private,69235,172354,Prof-school,HS-grad,15,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Husband,Asian-Pac-Islander,Black,Male,Male,0,0,0,0,40,40,Taiwan,United-States,<=50K,<=50K
72,44,Private,Private,174032,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Protective-serv,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
31,44,State-gov,Private,174957,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Protective-serv,Craft-repair,Husband,Own-child,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
71,44,Self-emp-not-inc,Self-emp-not-inc,31781,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Farming-fishing,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,0,1510,0,35,40,United-States,United-States,<=50K,<=50K
49,44,Private,Private,278322,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Machine-op-inspct,Adm-clerical,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
49,44,Private,Private,144514,172354,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Sales,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,1887,0,45,40,United-States,United-States,>50K,<=50K
41,44,Private,Private,255824,172354,Some-college,Bachelors,10,10,Divorced,Divorced,Transport-moving,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
29,44,Private,Private,443858,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Other-service,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
19,44,Private,Private,114066,172354,Some-college,Some-college,10,10,Never-married,Divorced,Adm-clerical,Prof-specialty,Own-child,Own-child,White,White,Female,Female,0,0,0,0,26,40,United-States,United-States,<=50K,<=50K
30,44,Private,Self-emp-not-inc,103860,172354,Assoc-voc,HS-grad,11,10,Married-civ-spouse,Divorced,Craft-repair,Other-service,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
40,44,Private,Private,132839,172354,Some-college,HS-grad,10,10,Divorced,Divorced,Machine-op-inspct,Sales,Not-in-family,Husband,Black,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
51,44,State-gov,Private,290688,172354,Masters,HS-grad,14,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
45,44,?,Private,187439,172354,HS-grad,Bachelors,9,10,Never-married,Divorced,?,Sales,Not-in-family,Not-in-family,White,White,Male,Female,0,0,0,0,2,40,United-States,United-States,<=50K,<=50K
22,44,Private,?,170302,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Handlers-cleaners,?,Unmarried,Husband,White,White,Male,Female,0,0,1974,0,45,40,United-States,United-States,<=50K,<=50K
49,44,Private,Private,74984,172354,10th,Some-college,6,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
17,44,Private,Private,94774,172354,10th,HS-grad,6,10,Never-married,Divorced,Other-service,Sales,Own-child,Unmarried,White,White,Female,Female,0,0,0,0,10,40,United-States,United-States,<=50K,<=50K
46,44,Private,Private,72896,172354,Assoc-acdm,Bachelors,12,10,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Own-child,White,White,Male,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
55,44,Self-emp-inc,Private,197749,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Sales,Adm-clerical,Husband,Unmarried,White,White,Male,Male,0,0,1573,0,44,40,United-States,United-States,<=50K,<=50K
28,44,Private,Private,182509,172354,Assoc-voc,Bachelors,11,10,Never-married,Divorced,Sales,Exec-managerial,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
