sex,sex_norace,age,age_norace,age_cat,age_cat_norace,race,race_norace,juv_fel_count,juv_fel_count_norace,juv_misd_count,juv_misd_count_norace,juv_other_count,juv_other_count_norace,priors_count,priors_count_norace,c_charge_degree,c_charge_degree_norace,c_charge_desc,c_charge_desc_norace,decile_score,decile_score_norace,score_text,score_text_norace
Male,Male,25,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Crim Use of Personal ID Info,Crim Use of Personal ID Info,5,4,Low,Low
Female,Female,44,42,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,10,4,F,F,Felony Committing Prostitution,Battery,5,4,Low,Medium
Male,Male,58,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft (Motor Vehicle),Neglect Child / No Bodily Harm,4,4,Low,Low
Male,Male,20,20,Less than 25,Less than 25,African-American,African-American,0,1,1,0,0,1,1,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,10,9,High,Low
Male,Male,29,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Female,Female,46,42,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,29,26,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,1,17,8,F,F,Driving While License Revoked,Battery,10,9,High,Low
Male,Male,47,42,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,2,1,M,M,DUI Level 0.15 Or Minor In Veh,DUI Level 0.15 Or Minor In Veh,1,1,Low,Low
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,13,4,F,F,Felony Battery,Battery,10,9,High,Low
Male,Male,24,26,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,3,1,4,1,F,F,Driving While License Revoked,Battery,5,4,Medium,Medium
Male,Male,45,42,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,1,1,M,M,Resist/Obstruct W/O Violence,Driving While License Revoked,1,1,Low,Low
Male,Male,52,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,2,1,M,M,DUI Property Damage/Injury,DUI Property Damage/Injury,1,1,Low,Low
Female,Female,26,26,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,3,3,Low,Low
Male,Male,34,32,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,0,1,F,F,Felony Batt(Great Bodily Harm),arrest case no charge,2,1,Low,Low
Male,Male,38,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,2,1,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,4,4,Low,Low
Male,Male,23,20,Less than 25,Less than 25,African-American,African-American,0,1,2,0,2,1,4,1,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",7,6,Medium,Low
Male,Male,30,32,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,0,1,M,M,DUI Property Damage/Injury,DUI Property Damage/Injury,1,1,Low,Medium
Female,Female,22,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Robbery / No Weapon,Battery,6,6,Medium,Medium
Male,Male,24,26,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Uttering a Forged Instrument,arrest case no charge,7,6,Low,Low
Male,Male,35,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,M,M,Battery,Battery,6,6,Low,Low
Male,Male,58,53,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,3,1,M,M,Carry Open/Uncov Bev In Pub,Possession of Cocaine,2,1,Low,Low
Male,Male,24,26,Less than 25,Less than 25,African-American,African-American,0,1,0,0,1,1,6,1,F,F,Resist Officer w/Violence,arrest case no charge,9,9,Medium,High
Male,Male,33,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,2,1,M,M,DUI Level 0.15 Or Minor In Veh,DUI Level 0.15 Or Minor In Veh,2,1,Low,Low
Male,Male,44,42,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,4,1,F,F,Driving While License Revoked,Driving While License Revoked,3,3,Low,Low
Male,Male,30,32,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,3,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,5,4,Low,Medium
Female,Female,39,37,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,2,1,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Male,Male,28,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Crim Use of Personal ID Info,Crim Use of Personal ID Info,3,3,Low,Low
Male,Male,34,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Purchase Cannabis,DUI Level 0.15 Or Minor In Veh,2,1,Low,Low
Male,Male,26,26,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,8,8,Low,High
Male,Male,23,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Pos Cannabis W/Intent Sel/Del,Pos Cannabis W/Intent Sel/Del,2,1,Low,Low
Male,Male,29,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,1,1,11,4,F,F,Possession of Cocaine,Possession of Cocaine,8,8,High,High
Male,Male,38,37,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,14,4,F,F,arrest case no charge,arrest case no charge,8,8,High,Low
Male,Male,44,42,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Felony Driving While Lic Suspd,Battery,1,1,Low,Low
Male,Male,52,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Felony Battery (Dom Strang),Felony Battery (Dom Strang),1,1,Low,Low
Male,Male,31,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,9,4,F,F,Aggravated Battery / Pregnant,Aggravated Battery / Pregnant,8,8,High,High
Male,Male,77,67,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,1,1,M,M,DUI Property Damage/Injury,DUI Property Damage/Injury,1,1,Low,Low
Male,Male,61,53,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,4,1,F,F,Uttering a Forged Instrument,arrest case no charge,6,6,Low,Medium
Female,Female,34,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,5,1,F,F,arrest case no charge,arrest case no charge,3,3,Low,Low
Male,Male,27,26,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,1,1,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",3,3,Low,Low
Male,Male,59,58,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,0,1,F,F,Uttering a Forged Instrument,Battery,1,1,Low,Low
Male,Male,53,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,5,1,M,M,Petit Theft,Battery,2,1,Low,Low
Male,Male,21,20,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,1,1,2,1,F,F,Poss Similitude of Drivers Lic,Battery,5,4,Medium,Medium
Male,Male,35,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,16,8,F,F,arrest case no charge,Battery,8,8,High,Low
Female,Female,26,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,5,4,Low,Low
Male,Male,25,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,DUI Property Damage/Injury,Battery,2,1,Low,Low
Male,Male,32,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,40,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,5,1,F,F,Pos Cannabis W/Intent Sel/Del,Pos Cannabis W/Intent Sel/Del,3,3,Low,Low
Male,Male,35,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Poss Oxycodone W/Int/Sell/Del,Battery,3,3,Low,Low
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Possession of Cocaine,Driving While License Revoked,4,4,Low,Low
Male,Male,41,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,19,8,F,M,arrest case no charge,arrest case no charge,8,8,High,Low
Female,Female,29,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Possession of Cocaine,Possession of Cocaine,7,6,Low,Medium
Male,Male,25,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Possession of Cocaine,Possession of Cocaine,5,4,Low,Low
Male,Male,50,42,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Possession Child Pornography,"Poss3,4 Methylenedioxymethcath",1,1,Low,Low
Male,Male,35,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,4,1,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Male,Male,37,37,25 - 45,25 - 45,African-American,African-American,1,1,0,0,0,1,17,8,F,F,Poss Pyrrolidinobutiophenone,Battery,9,9,High,Low
Male,Male,43,42,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,4,1,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,27,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,2,1,F,F,arrest case no charge,arrest case no charge,4,4,Low,Low
Female,Female,34,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,M,M,Battery,Battery,2,1,Low,Low
Male,Male,24,20,Less than 25,Less than 25,Other,African-American,0,1,0,0,0,1,0,1,F,F,Conspiracy Dealing Stolen Prop,Grand Theft in the 3rd Degree,6,6,Low,Medium
Female,Female,20,20,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,1,1,0,1,M,M,Battery,Battery,7,6,Medium,Medium
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Female,Female,43,42,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,51,47,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,4,1,F,F,Felony Driving While Lic Suspd,Felony Driving While Lic Suspd,1,1,Low,Low
Male,Male,37,37,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,9,8,F,F,Deliver Cocaine,Battery,5,4,Medium,Medium
Male,Male,42,42,25 - 45,25 - 45,African-American,African-American,1,1,0,0,0,1,7,1,F,F,Possession of Cocaine,Possession of Cocaine,9,9,Low,Medium
Female,Female,24,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,6,6,Medium,Medium
Male,Male,36,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,12,4,F,F,arrest case no charge,arrest case no charge,1,1,High,Low
Male,Male,32,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,2,1,M,M,Battery,Battery,5,4,Low,Medium
Male,Male,38,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Female,Female,27,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,8,4,F,F,arrest case no charge,arrest case no charge,6,6,High,Medium
Female,Male,30,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,6,6,Low,Medium
Female,Female,43,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,2,1,Low,Low
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,6,1,0,0,0,1,8,4,M,M,Battery,Battery,9,9,High,Medium
Female,Female,26,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,M,M,Assault,Burglary Structure Unoccup,4,4,Low,Low
Male,Male,25,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,5,1,F,F,Driving While License Revoked,Driving While License Revoked,9,9,Medium,High
Male,Male,52,53,Greater than 45,Greater than 45,Other,African-American,0,1,0,0,0,1,0,1,F,F,Possession of Cocaine,Possession of Cocaine,5,4,Low,Medium
Male,Male,29,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,False Imprisonment,False Imprisonment,1,1,Low,Low
Male,Male,32,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,3,1,F,F,arrest case no charge,arrest case no charge,5,4,Low,Medium
Male,Male,36,37,25 - 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,0,1,M,F,Battery,Battery,1,1,Low,Low
Male,Male,21,20,Less than 25,Less than 25,African-American,African-American,0,1,2,0,6,1,8,4,F,F,arrest case no charge,arrest case no charge,9,9,High,Low
Male,Male,21,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,Burglary Unoccupied Dwelling,Burglary Unoccupied Dwelling,3,3,Medium,Low
Female,Female,25,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,6,1,F,F,Driving While License Revoked,Possession of Cocaine,7,6,Medium,Low
Male,Male,27,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,2,1,F,F,Sale/Del Cannabis At/Near Scho,DUI Level 0.15 Or Minor In Veh,6,6,Low,Medium
Male,Male,26,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,8,4,M,M,Battery,Battery,4,4,High,Low
Male,Male,21,20,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,3,3,Medium,Low
Male,Male,46,42,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,1,1,M,M,Operating W/O Valid License,Battery,1,1,Low,Low
Male,Male,40,37,25 - 45,25 - 45,African-American,African-American,2,1,0,0,0,1,23,15,M,M,Possess Cannabis/20 Grams Or Less,DUI Level 0.15 Or Minor In Veh,6,6,High,Low
Male,Male,25,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,7,4,F,F,Burglary Conveyance Armed,Grand Theft in the 3rd Degree,10,9,Medium,High
Male,Male,21,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,Burglary Conveyance Assault/Bat,Battery,4,4,Medium,Low
Female,Female,27,26,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,0,1,M,M,Prostitution/Lewd Act Assignation,Grand Theft in the 3rd Degree,3,3,Low,Low
Female,Female,33,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,3,1,F,F,Possession Of Heroin,Grand Theft in the 3rd Degree,6,6,Low,Medium
Male,Male,24,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,2,1,M,M,Driving Under The Influence,Felony Battery (Dom Strang),2,1,Medium,Low
Female,Male,42,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Poss Contr Subst W/o Prescript,Grand Theft in the 3rd Degree,2,1,Low,Low
Male,Male,33,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Uttering a Forged Instrument,arrest case no charge,5,4,Low,Low
Male,Male,38,37,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,1,1,F,F,Felony Battery (Dom Strang),Battery,1,1,Low,Low
Male,Male,21,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,1,1,2,1,F,F,Possession of Cocaine,Battery,6,6,Medium,Medium
Female,Male,41,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,9,4,M,M,Petit Theft,Driving While License Revoked,4,4,Low,Low
Female,Female,28,26,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,5,1,M,M,arrest case no charge,arrest case no charge,8,8,Medium,Low
Female,Female,52,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,3,1,F,F,False 911 Call,Battery,1,1,Low,Low
Male,Male,21,20,Less than 25,Greater than 45,Hispanic,African-American,0,1,0,0,3,1,1,1,F,F,Possession of Cocaine,Possession of Cocaine,8,8,Medium,High
Female,Female,22,20,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,5,4,Medium,Medium
Male,Male,32,32,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,3,1,F,F,arrest case no charge,arrest case no charge,3,3,Low,Low
Female,Female,27,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,3,3,Low,Low
Male,Male,35,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",2,1,Low,Low
Male,Male,40,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,2,1,M,M,Battery,Battery,3,3,Low,Low
Female,Female,29,26,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,0,1,F,F,Aggrav Battery w/Deadly Weapon,Possession of Cocaine,3,3,Low,High
Male,Male,24,26,Less than 25,Less than 25,African-American,African-American,0,1,0,0,2,1,2,1,M,M,Battery,Battery,9,9,Medium,Low
Male,Male,50,42,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,Felony Battery (Dom Strang),Felony Battery (Dom Strang),2,1,Low,Low
Male,Male,21,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,7,6,Medium,Medium
Male,Male,51,47,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,29,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,3,1,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,1,1,Low,Low
Female,Male,25,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,4,4,Low,Low
Male,Male,38,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Trespass Structure w/Dang Weap,Battery,3,3,Low,Low
Male,Male,33,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,2,1,9,4,M,M,Battery,Battery,7,6,High,Low
Male,Male,21,20,Less than 25,Less than 25,Other,African-American,0,1,0,0,0,1,0,1,M,M,Aggravated Assault w/Firearm,DUI Level 0.15 Or Minor In Veh,4,4,Low,Low
Male,Male,60,58,Greater than 45,Greater than 45,Other,African-American,0,1,0,0,0,1,1,1,M,M,Battery,Grand Theft in the 3rd Degree,1,1,Low,Low
Female,Female,39,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,3,1,F,M,Uttering a Forged Instrument,Battery,5,4,Low,Low
Male,Male,35,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,4,1,F,F,arrest case no charge,arrest case no charge,4,4,Low,Low
Male,Male,49,42,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,1,12,4,F,F,Possession Burglary Tools,Possession Burglary Tools,2,1,High,Low
Male,Male,26,26,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,1,1,M,M,Battery,Battery,4,4,Low,Low
Male,Male,27,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,5,4,Low,Medium
Female,Female,29,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Aggravated Battery (Firearm),Battery,4,4,Low,Low
Male,Male,31,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Possession of Cocaine,Possession of Cocaine,9,9,Low,High
Male,Male,31,32,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,5,4,F,F,Crim Use of Personal ID Info,Possession of Cocaine,6,6,Medium,Medium
Female,Male,65,58,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Fraudulent Use of Credit Card,Aggravated Assault W/Dead Weap,1,1,Low,Low
Female,Female,34,32,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,1,1,M,M,Battery,Battery,3,3,Low,Low
Male,Male,46,42,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,DUI Property Damage/Injury,DUI Property Damage/Injury,2,1,Low,Low
Male,Male,20,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Pos Cannabis W/Intent Sel/Del,Grand Theft in the 3rd Degree,4,4,Low,Low
Male,Male,29,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,16,8,F,F,Grand Theft (Motor Vehicle),Pos Cannabis W/Intent Sel/Del,10,9,High,Low
Male,Male,29,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,7,1,F,F,Burglary Dwelling Occupied,Burglary Dwelling Occupied,3,3,Medium,Low
Male,Male,21,20,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,"Deliver 3,4 Methylenediox","Deliver 3,4 Methylenediox",4,4,Low,Low
Male,Male,40,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Possession of Cocaine,Possession of Cocaine,10,9,Low,Low
Male,Male,22,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,2,1,M,M,Viol Injunct Domestic Violence,Viol Injunct Domestic Violence,9,9,Medium,High
Male,Male,39,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Driving Under The Influence,arrest case no charge,1,1,Low,Low
Male,Male,22,20,Less than 25,Less than 25,African-American,African-American,0,1,1,0,0,1,1,1,F,F,Battery on Law Enforc Officer,Battery,8,8,Medium,Medium
Female,Female,27,26,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,5,4,F,F,arrest case no charge,arrest case no charge,6,6,Medium,Medium
Male,Male,36,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,Burglary Structure Unoccup,Burglary Structure Unoccup,2,1,Low,Low
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Computer Pornography,Battery,1,1,Low,Low
Male,Male,23,20,Less than 25,25 - 45,Other,African-American,0,1,0,0,0,1,0,1,M,M,Possess Cannabis/20 Grams Or Less,Grand Theft (Motor Vehicle),3,3,Low,Low
Male,Male,52,47,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,20,20,Less than 25,Less than 25,Caucasian,African-American,0,1,1,0,1,1,1,1,F,F,Poss Tetrahydrocannabinols,Aggravated Assault W/Dead Weap,10,9,High,High
Male,Male,27,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,M,Uttering a Forged Instrument,Battery,4,4,Low,Low
Male,Male,20,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,2,1,F,F,Aggravated Assault W/Dead Weap,Aggravated Assault W/Dead Weap,3,3,High,Low
Male,Male,27,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Aggravated Battery / Pregnant,Battery,4,4,Low,Low
Male,Male,24,26,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,2,1,M,M,Possess Cannabis/20 Grams Or Less,Disorderly Conduct,6,6,Medium,Medium
Male,Male,30,32,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,1,1,F,F,Driving While License Revoked,Grand Theft in the 3rd Degree,2,1,Low,Low
Female,Female,48,42,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,5,4,Low,Low
Female,Female,26,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,M,M,Battery,Battery,4,4,Low,Low
Male,Male,58,58,Greater than 45,Greater than 45,Other,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,22,20,Less than 25,Less than 25,Caucasian,African-American,0,1,1,0,1,1,3,1,M,F,Battery,Battery,4,4,Medium,Low
Male,Male,41,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,21,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Burglary Unoccupied Dwelling,Burglary Unoccupied Dwelling,7,6,Low,Medium
Male,Male,26,26,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,0,1,M,F,Battery,Aggravated Assault W/dead Weap,2,1,Low,Low
Male,Male,36,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,2,1,F,F,arrest case no charge,Driving While License Revoked,4,4,Low,Low
Male,Male,20,20,Less than 25,Less than 25,Native American,African-American,0,1,1,2,0,1,1,1,F,F,arrest case no charge,Battery,9,8,High,Low
Male,Male,32,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,3,3,Low,Low
Male,Male,64,67,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,1,1,M,M,Disorderly Intoxication,Battery,1,1,Low,Low
Male,Male,22,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Burglary Conveyance Unoccup,Burglary Unoccupied Dwelling,5,4,Medium,Medium
Male,Male,69,58,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Driving Under The Influence,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,26,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,2,1,F,F,Agg Battery Grt/Bod/Harm,Agg Battery Grt/Bod/Harm,4,4,Low,Low
Female,Female,27,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,M,M,Battery,Battery,6,6,Low,Low
Male,Male,22,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,2,1,F,F,Robbery Sudd Snatch No Weapon,Battery,8,8,Medium,Low
Female,Female,43,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Aggravated Battery / Pregnant,Felony Battery (Dom Strang),1,1,Low,Low
Male,Male,20,20,Less than 25,25 - 45,African-American,African-American,0,1,0,0,2,1,1,1,F,F,arrest case no charge,arrest case no charge,2,1,High,Low
Male,Male,55,47,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,1,7,4,F,F,Felony DUI (level 3),Battery,8,8,Low,High
Male,Male,21,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,3,1,0,1,F,F,Pos Cannabis W/Intent Sel/Del,Battery,10,9,Low,High
Male,Male,23,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,M,arrest case no charge,arrest case no charge,2,1,Low,Low
